frame,e_y,e_y_dot,e_phi,e_phi_dot,index,u1/deg,u1_0,u1_1,u1_2,u1_3,u2,curvature,v_x,v_y,timestamp
16,-0.089985,-0.020342,-0.000349,0.008203,0,-1.638354,-0.028111,-0.000118,-0.000440,0.000075,0.000000,0.032169,0.980000,-0.020000,1621681546106257553
17,-0.089718,-0.020000,-0.000000,0.026354,0,-1.598778,-0.028028,-0.000116,-0.000000,0.000240,0.000000,0.032169,1.020000,-0.020000,1621681546119231520
18,-0.089447,-0.020180,-0.000175,0.011345,0,-1.614430,-0.027943,-0.000117,-0.000220,0.000103,0.000000,0.032169,1.030000,-0.020000,1621681546142836196
19,-0.090539,-0.023142,-0.003142,0.025656,0,-1.841740,-0.028284,-0.000134,-0.003959,0.000233,0.000000,0.032169,1.000000,-0.020000,1621681546163661801
20,-0.090263,-0.023142,-0.003142,0.025482,0,-1.836893,-0.028198,-0.000134,-0.003959,0.000232,0.000000,0.032169,1.000000,-0.020000,1621681546185082420
21,-0.089985,-0.022967,-0.002967,0.023387,0,-1.820354,-0.028111,-0.000133,-0.003739,0.000213,0.000000,0.032169,1.000000,-0.020000,1621681546201324999
22,-0.089715,-0.022848,-0.002793,0.021118,0,-1.804064,-0.028027,-0.000133,-0.003519,0.000192,0.000000,0.032169,1.020000,-0.020000,1621681546222934197
23,-0.089585,-0.022618,-0.002618,0.023387,0,-1.787875,-0.027986,-0.000131,-0.003299,0.000213,0.000000,0.032169,1.000000,-0.020000,1621681546241709123
24,-0.090378,-0.024838,-0.004887,0.016755,0,-1.970098,-0.028234,-0.000144,-0.006159,0.000152,0.000000,0.032169,0.990000,-0.020000,1621681546270262590
25,-0.090378,-0.024838,-0.004887,0.016755,0,-1.970098,-0.028234,-0.000144,-0.006159,0.000152,0.000000,0.032169,0.990000,-0.020000,1621681546282881640
26,-0.090246,-0.025229,-0.004887,0.013614,0,-1.969502,-0.028193,-0.000146,-0.006159,0.000124,0.000000,0.032169,1.070000,-0.020000,1621681546302036731
27,-0.089982,-0.025229,-0.004887,0.023213,0,-1.959767,-0.028110,-0.000146,-0.006159,0.000211,0.000000,0.032169,1.070000,-0.020000,1621681546322546621
28,-0.098698,-0.025707,-0.005236,0.000698,0,-2.152888,-0.030833,-0.000149,-0.006599,0.000006,0.000000,0.032169,1.090000,-0.020000,1621681546341465645
29,-0.098420,-0.026006,-0.005411,0.026354,0,-2.147237,-0.030746,-0.000151,-0.006819,0.000240,0.000000,0.032169,1.110000,-0.020000,1621681546361288615
30,-0.108528,-0.027728,-0.007156,0.025482,0,-2.455209,-0.033904,-0.000161,-0.009019,0.000232,0.000000,0.032169,1.080000,-0.020000,1621681546382529233
31,-0.108423,-0.028671,-0.008029,0.036128,0,-2.511121,-0.033871,-0.000166,-0.010118,0.000329,0.000000,0.032169,1.080000,-0.020000,1621681546403726362
32,-0.108135,-0.029338,-0.008727,0.013614,0,-2.568328,-0.033781,-0.000170,-0.010998,0.000124,0.000000,0.032169,1.070000,-0.020000,1621681546422165445
33,-0.107816,-0.029524,-0.008901,0.019024,0,-2.572464,-0.033682,-0.000171,-0.011218,0.000173,0.000000,0.032169,1.070000,-0.020000,1621681546444127959
34,-0.107489,-0.028894,-0.009076,0.024435,0,-2.576189,-0.033580,-0.000168,-0.011438,0.000222,0.000000,0.032169,0.980000,-0.020000,1621681546462425440
35,-0.107147,-0.029519,-0.009425,0.016930,0,-2.599386,-0.033473,-0.000171,-0.011878,0.000154,0.000000,0.032169,1.010000,-0.020000,1621681546481718004
36,-0.117468,-0.029989,-0.010297,0.021817,0,-2.844751,-0.036697,-0.000174,-0.012978,0.000199,0.000000,0.032169,0.970000,-0.020000,1621681546504963700
37,-0.117137,-0.030472,-0.010472,0.006981,0,-2.859332,-0.036594,-0.000177,-0.013198,0.000064,0.000000,0.032169,1.000000,-0.020000,1621681546522735735
38,-0.116624,-0.031325,-0.010996,0.027227,0,-2.877671,-0.036433,-0.000182,-0.013858,0.000248,0.000000,0.032169,1.030000,-0.020000,1621681546541642120
39,-0.116262,-0.031458,-0.011345,0.009076,0,-2.905906,-0.036320,-0.000182,-0.014298,0.000083,0.000000,0.032169,1.010000,-0.020000,1621681546567551333
40,-0.126704,-0.033561,-0.012217,0.006981,0,-3.157622,-0.039582,-0.000195,-0.015397,0.000064,0.000000,0.032169,1.110000,-0.020000,1621681546583084047
41,-0.126346,-0.032943,-0.012566,0.004887,0,-3.177303,-0.039470,-0.000191,-0.015837,0.000044,0.000000,0.032169,1.030000,-0.020000,1621681546601671580
42,-0.125972,-0.034207,-0.012915,0.019722,0,-3.188504,-0.039354,-0.000198,-0.016277,0.000179,0.000000,0.032169,1.100000,-0.020000,1621681546622154045
43,-0.125580,-0.034380,-0.013439,0.019897,0,-3.219269,-0.039231,-0.000199,-0.016937,0.000181,0.000000,0.032169,1.070000,-0.020000,1621681546640613000
44,-0.124994,-0.036315,-0.013265,0.015533,0,-3.199090,-0.039048,-0.000211,-0.016717,0.000141,0.000000,0.032169,1.230000,-0.020000,1621681546660402818
45,-0.126564,-0.047094,-0.014486,0.019373,0,-3.316988,-0.039539,-0.000273,-0.018257,0.000176,0.000000,0.032169,1.180000,-0.030000,1621681546681031205
46,-0.125977,-0.048033,-0.014661,0.007505,0,-3.325582,-0.039355,-0.000279,-0.018477,0.000068,0.000000,0.032169,1.230000,-0.030000,1621681546702883702
47,-0.125580,-0.048766,-0.014661,0.018326,0,-3.313090,-0.039231,-0.000283,-0.018477,0.000167,0.000000,0.032169,1.280000,-0.030000,1621681546721652100
48,-0.125002,-0.047890,-0.014312,0.003491,0,-3.284979,-0.039051,-0.000278,-0.018037,0.000032,0.000000,0.032169,1.250000,-0.030000,1621681546743578485
49,-0.126534,-0.049321,-0.015708,0.013788,0,-3.408332,-0.039529,-0.000286,-0.019797,0.000125,0.000000,0.032169,1.230000,-0.030000,1621681546762791145
50,-0.126150,-0.038123,-0.015359,0.013788,0,-3.372533,-0.039409,-0.000221,-0.019357,0.000125,0.000000,0.032169,1.180000,-0.020000,1621681546783918225
51,-0.125781,-0.038221,-0.015184,-0.004363,0,-3.362826,-0.039294,-0.000222,-0.019137,-0.000040,0.000000,0.032169,1.200000,-0.020000,1621681546802648031
52,-0.125429,-0.036567,-0.014661,0.014661,0,-3.308238,-0.039184,-0.000212,-0.018477,0.000133,0.000000,0.032169,1.130000,-0.020000,1621681546821792178
53,-0.125100,-0.036682,-0.014137,-0.014137,0,-3.279589,-0.039081,-0.000213,-0.017817,-0.000129,0.000000,0.032169,1.180000,-0.020000,1621681546843019451
54,-0.126438,-0.039218,-0.015882,-0.007679,0,-3.427043,-0.039499,-0.000227,-0.020017,-0.000070,0.000000,0.032169,1.210000,-0.020000,1621681546868000782
55,-0.117105,-0.036912,-0.014835,-0.014137,0,-3.186980,-0.036584,-0.000214,-0.018697,-0.000129,0.000000,0.032169,1.140000,-0.020000,1621681546881067934
56,-0.116804,-0.034891,-0.013788,-0.024784,0,-3.110845,-0.036489,-0.000202,-0.017377,-0.000226,0.000000,0.032169,1.080000,-0.020000,1621681546900973401
57,-0.107568,-0.033195,-0.012566,-0.018326,0,-2.853378,-0.033604,-0.000193,-0.015837,-0.000167,0.000000,0.032169,1.050000,-0.020000,1621681546923799092
58,-0.107387,-0.031435,-0.010996,-0.024784,0,-2.739497,-0.033548,-0.000182,-0.013858,-0.000226,0.000000,0.032169,1.040000,-0.020000,1621681546941816954
59,-0.108181,-0.033561,-0.012217,-0.018850,0,-2.839549,-0.033796,-0.000195,-0.015397,-0.000172,0.000000,0.032169,1.110000,-0.020000,1621681546961956280
60,-0.107973,-0.032336,-0.010821,-0.017802,0,-2.734035,-0.033731,-0.000188,-0.013638,-0.000162,0.000000,0.032169,1.140000,-0.020000,1621681546982631771
61,-0.098782,-0.031215,-0.009425,-0.025307,0,-2.472249,-0.030859,-0.000181,-0.011878,-0.000230,0.000000,0.032169,1.190000,-0.020000,1621681547001165735
62,-0.098719,-0.029425,-0.007854,-0.009250,0,-2.348720,-0.030840,-0.000171,-0.009898,-0.000084,0.000000,0.032169,1.200000,-0.020000,1621681547022512626
63,-0.098987,-0.042460,-0.010297,-0.000000,0,-2.529475,-0.030924,-0.000246,-0.012978,-0.000000,0.000000,0.032169,1.210000,-0.030000,1621681547044196321
64,-0.089895,-0.042252,-0.009425,-0.011694,0,-2.309744,-0.028083,-0.000245,-0.011878,-0.000106,0.000000,0.032169,1.300000,-0.030000,1621681547065023814
65,-0.089856,-0.030746,-0.008203,0.010647,0,-2.205358,-0.028071,-0.000178,-0.010338,0.000097,0.000000,0.032169,1.310000,-0.020000,1621681547082359429
66,-0.089873,-0.029446,-0.007156,-0.012741,0,-2.141815,-0.028076,-0.000171,-0.009019,-0.000116,0.000000,0.032169,1.320000,-0.020000,1621681547102428482
67,-0.089953,-0.027655,-0.005934,0.015882,0,-2.039498,-0.028101,-0.000160,-0.007479,0.000145,0.000000,0.032169,1.290000,-0.020000,1621681547124396915
68,-0.089768,-0.042064,-0.009425,0.000873,0,-2.300866,-0.028044,-0.000244,-0.011878,0.000008,0.000000,0.032169,1.280000,-0.030000,1621681547142998464
69,-0.089856,-0.041839,-0.008901,0.002094,0,-2.263908,-0.028071,-0.000243,-0.011218,0.000019,0.000000,0.032169,1.330000,-0.030000,1621681547162443542
70,-0.089937,-0.030640,-0.008378,0.013614,0,-2.217829,-0.028096,-0.000178,-0.010558,0.000124,0.000000,0.032169,1.270000,-0.020000,1621681547182501266
71,-0.090026,-0.030090,-0.008203,0.001047,0,-2.213194,-0.028124,-0.000175,-0.010338,0.000010,0.000000,0.032169,1.230000,-0.020000,1621681547202532207
72,-0.089721,-0.034954,-0.011868,-0.004363,0,-2.476833,-0.028029,-0.000203,-0.014958,-0.000040,0.000000,nan,1.260000,-0.020000,1621681547222890415
73,-0.089855,-0.034734,-0.011694,-0.003316,0,-2.466010,-0.028071,-0.000201,-0.014738,-0.000030,0.000000,nan,1.260000,-0.020000,1621681547242796298
74,-0.089948,-0.034149,-0.011694,-0.024086,0,-2.478313,-0.028100,-0.000198,-0.014738,-0.000219,0.000000,nan,1.210000,-0.020000,1621681547261908828
75,-0.090049,-0.034975,-0.011519,0.000175,0,-2.455143,-0.028131,-0.000203,-0.014518,0.000002,0.000000,nan,1.300000,-0.020000,1621681547282265980
76,-0.089653,-0.032460,-0.010297,-0.018500,0,-2.368728,-0.028008,-0.000188,-0.012978,-0.000168,0.000000,nan,1.210000,-0.020000,1621681547303304708
77,-0.089750,-0.032350,-0.010123,0.008029,0,-2.343994,-0.028038,-0.000188,-0.012758,0.000073,0.000000,nan,1.220000,-0.020000,1621681547325477687
78,-0.089915,-0.021875,-0.009425,0.003840,0,-2.295235,-0.028089,-0.000127,-0.011878,0.000035,0.000000,nan,1.260000,-0.010000,1621681547342081934
79,-0.090053,-0.021215,-0.008901,-0.019548,0,-2.271865,-0.028132,-0.000123,-0.011218,-0.000178,0.000000,nan,1.260000,-0.010000,1621681547363552794
80,-0.089551,-0.021868,-0.008727,-0.013265,0,-2.247222,-0.027976,-0.000127,-0.010998,-0.000121,0.000000,0.000000,1.360000,-0.010000,1621681547386949884
81,-0.089768,-0.020917,-0.007854,0.001047,0,-2.180313,-0.028043,-0.000121,-0.009898,0.000010,0.000000,0.000000,1.390000,-0.010000,1621681547401740767
82,-0.089948,-0.019634,-0.006981,-0.016057,0,-2.129013,-0.028100,-0.000114,-0.008799,-0.000146,0.000000,0.000000,1.380000,-0.010000,1621681547422023934
83,-0.090264,-0.018859,-0.006283,-0.004363,0,-2.077905,-0.028198,-0.000109,-0.007919,-0.000040,0.000000,0.000000,1.410000,-0.010000,1621681547441358450
84,-0.080423,-0.020521,-0.007679,0.001571,0,-2.000048,-0.025124,-0.000119,-0.009678,0.000014,0.000000,nan,1.370000,-0.010000,1621681547462283289
85,-0.080752,-0.020116,-0.007330,-0.009774,0,-1.986494,-0.025227,-0.000117,-0.009238,-0.000089,0.000000,nan,1.380000,-0.010000,1621681547483992135
86,-0.080986,-0.019325,-0.006807,-0.003491,0,-1.949346,-0.025300,-0.000112,-0.008579,-0.000032,0.000000,nan,1.370000,-0.010000,1621681547507389769
87,-0.081370,-0.018734,-0.006283,-0.010996,0,-1.922131,-0.025420,-0.000109,-0.007919,-0.000100,0.000000,nan,1.390000,-0.010000,1621681547525153356
88,-0.080312,-0.021545,-0.008552,-0.005061,0,-2.064874,-0.025090,-0.000125,-0.010778,-0.000046,0.000000,nan,1.350000,-0.010000,1621681547544696675
89,-0.080564,-0.020357,-0.007505,-0.001571,0,-1.991543,-0.025168,-0.000118,-0.009458,-0.000014,0.000000,nan,1.380000,-0.010000,1621681547560563058
90,-0.081021,-0.018755,-0.006632,0.004538,0,-1.933000,-0.025311,-0.000109,-0.008359,0.000041,0.000000,nan,1.320000,-0.010000,1621681547581607321
91,-0.081537,-0.017718,-0.005760,0.008203,0,-1.876961,-0.025472,-0.000103,-0.007259,0.000075,0.000000,nan,1.340000,-0.010000,1621681547600194438
92,-0.080153,-0.019913,-0.006981,-0.017802,0,-1.954695,-0.025040,-0.000115,-0.008799,-0.000162,0.000000,0.000000,1.420000,-0.010000,1621681547621196365
93,-0.071690,-0.008922,-0.006283,-0.000698,0,-1.740237,-0.022396,-0.000052,-0.007919,-0.000006,0.000000,0.000000,1.420000,0.000000,1621681547640495489
94,-0.072255,-0.008351,-0.005760,-0.002793,0,-1.713439,-0.022572,-0.000048,-0.007259,-0.000025,0.000000,0.000000,1.450000,0.000000,1621681547661695883
95,-0.071267,-0.018210,-0.005585,-0.009076,0,-1.689699,-0.022264,-0.000106,-0.007039,-0.000083,0.000000,0.000000,1.470000,-0.010000,1621681547687845034
96,-0.071267,-0.018210,-0.005585,-0.009076,0,-1.689699,-0.022264,-0.000106,-0.007039,-0.000083,0.000000,0.000000,1.470000,-0.010000,1621681547699895855
97,-0.071662,-0.016793,-0.004887,0.000175,0,-1.641070,-0.022387,-0.000097,-0.006159,0.000002,0.000000,0.000000,1.390000,-0.010000,1621681547721812160
98,-0.072303,-0.006283,-0.004363,-0.012741,0,-1.617965,-0.022587,-0.000036,-0.005499,-0.000116,0.000000,0.000000,1.440000,0.000000,1621681547746590737
99,-0.072978,-0.005568,-0.003840,-0.002269,0,-1.586546,-0.022798,-0.000032,-0.004839,-0.000021,0.000000,0.000000,1.450000,0.000000,1621681547760852269
100,-0.062431,-0.006671,-0.004538,0.008552,0,-1.442910,-0.019504,-0.000039,-0.005719,0.000078,0.000000,0.000000,1.470000,0.000000,1621681547781910581
101,-0.062885,-0.005700,-0.004014,0.007505,0,-1.413449,-0.019645,-0.000033,-0.005059,0.000068,0.000000,0.000000,1.420000,0.000000,1621681547805982366
102,-0.054624,-0.004908,-0.003316,-0.004887,0,-1.221356,-0.017064,-0.000028,-0.004179,-0.000044,0.000000,0.000000,1.480000,0.000000,1621681547819090510
103,-0.151714,-0.007542,-0.005061,0.009250,0,-3.078731,-0.047395,-0.000044,-0.006379,0.000084,0.000000,0.032169,1.490000,0.000000,1621681547842971637
104,-0.152193,-0.006283,-0.004189,0.020769,0,-3.017861,-0.047545,-0.000036,-0.005279,0.000189,0.000000,0.032169,1.500000,0.000000,1621681547862811727
105,-0.143996,-0.005236,-0.003491,0.016755,0,-2.822478,-0.044984,-0.000030,-0.004399,0.000152,0.000000,0.032169,1.500000,0.000000,1621681547882294822
106,-0.144822,-0.004510,-0.002967,0.006632,0,-2.804486,-0.045242,-0.000026,-0.003739,0.000060,0.000000,0.032169,1.520000,0.000000,1621681547902612133
107,-0.142879,-0.006325,-0.004189,0.006109,0,-2.858801,-0.044635,-0.000037,-0.005279,0.000056,0.000000,0.032169,1.510000,0.000000,1621681547922711010
108,-0.143719,-0.004569,-0.002967,0.001920,0,-2.787225,-0.044898,-0.000027,-0.003739,0.000017,0.000000,0.032169,1.540000,0.000000,1621681547945103161
109,-0.144329,-0.002880,-0.001920,0.003665,0,-2.721050,-0.045088,-0.000017,-0.002420,0.000033,0.000000,0.032169,1.500000,0.000000,1621681547963630692
110,-0.145286,-0.011808,-0.001222,-0.003665,0,-2.694554,-0.045387,-0.000068,-0.001540,-0.000033,0.000000,0.032169,1.480000,-0.010000,1621681547984466826
111,-0.143064,-0.016576,-0.004189,0.000175,0,-2.868627,-0.044693,-0.000096,-0.005279,0.000002,0.000000,0.032169,1.570000,-0.010000,1621681548003005206
112,-0.144035,-0.015681,-0.003665,0.006283,0,-2.844717,-0.044997,-0.000091,-0.004619,0.000057,0.000000,0.032169,1.550000,-0.010000,1621681548023427286
113,-0.136067,-0.004569,-0.002967,-0.003665,0,-2.653169,-0.042507,-0.000027,-0.003739,-0.000033,0.000000,0.032169,1.540000,0.000000,1621681548042804619
114,-0.124707,-0.004273,-0.002793,-0.018850,0,-2.445050,-0.038958,-0.000025,-0.003519,-0.000172,0.000000,0.032169,1.530000,0.000000,1621681548062932137
115,-0.125736,-0.013330,-0.002094,-0.022864,0,-2.418155,-0.039280,-0.000077,-0.002640,-0.000208,0.000000,0.032169,1.590000,-0.010000,1621681548085043772
116,-0.126806,-0.012435,-0.001571,-0.017628,0,-2.396474,-0.039614,-0.000072,-0.001980,-0.000160,0.000000,0.032169,1.550000,-0.010000,1621681548102719679
117,-0.118585,-0.011082,-0.000698,-0.006109,0,-2.179856,-0.037046,-0.000064,-0.000880,-0.000056,0.000000,0.032169,1.550000,-0.010000,1621681548122984958
118,-0.116006,-0.000812,-0.000524,-0.027402,0,-2.128779,-0.036240,-0.000005,-0.000660,-0.000249,0.000000,0.032169,1.550000,0.000000,1621681548142583797
119,-0.116747,-0.000278,-0.000175,-0.018850,0,-2.112194,-0.036472,-0.000002,-0.000220,-0.000172,0.000000,0.032169,1.590000,0.000000,1621681548163575996
120,-0.117887,0.000607,0.000349,-0.026005,0,-2.098229,-0.036828,0.000004,0.000440,-0.000237,0.000000,0.032169,1.740000,0.000000,1621681548183680345
121,-0.106224,-0.005797,0.002443,-0.021293,0,-1.737918,-0.033185,-0.000034,0.003079,-0.000194,0.000000,0.032169,1.720000,-0.010000,1621681548203797207
122,-0.107370,-0.005075,0.002967,-0.012915,0,-1.716015,-0.033543,-0.000029,0.003739,-0.000118,0.000000,0.032169,1.660000,-0.010000,1621681548224216535
123,-0.108551,0.005690,0.003491,-0.024784,0,-1.701955,-0.033911,0.000033,0.004399,-0.000226,0.000000,0.032169,1.630000,0.000000,1621681548247731514
124,-0.109351,0.005864,0.003665,-0.024958,0,-1.703698,-0.034161,0.000034,0.004619,-0.000227,0.000000,0.032169,1.600000,0.000000,1621681548263678601
125,-0.106544,0.009104,0.005585,-0.028972,0,-1.515839,-0.033284,0.000053,0.007039,-0.000264,0.000000,0.032169,1.630000,0.000000,1621681548283593028
126,-0.107755,0.009139,0.005934,-0.031241,0,-1.513475,-0.033663,0.000053,0.007479,-0.000284,0.000000,0.032169,1.540000,0.000000,1621681548304610444
127,-0.100015,0.009816,0.006458,-0.020595,0,-1.331346,-0.031245,0.000057,0.008139,-0.000187,0.000000,0.032169,1.520000,0.000000,1621681548323008310
128,-0.097519,0.014224,0.008727,-0.019024,0,-1.120558,-0.030465,0.000083,0.010998,-0.000173,0.000000,0.032169,1.630000,0.000000,1621681548341913830
129,-0.098771,0.015338,0.009076,-0.022166,0,-1.119022,-0.030856,0.000089,0.011438,-0.000202,0.000000,0.032169,1.690000,0.000000,1621681548361231483
130,-0.100046,0.016211,0.009425,-0.011345,0,-1.110703,-0.031254,0.000094,0.011878,-0.000103,0.000000,0.032169,1.720000,0.000000,1621681548384211447
131,-0.097493,0.021049,0.011694,-0.025482,0,-0.906942,-0.030457,0.000122,0.014738,-0.000232,0.000000,0.032169,1.800000,0.000000,1621681548402178237
132,-0.098769,0.021719,0.011868,-0.027751,0,-0.918130,-0.030855,0.000126,0.014958,-0.000253,0.000000,0.032169,1.830000,0.000000,1621681548422367067
133,-0.100485,0.022038,0.012043,-0.024435,0,-0.934414,-0.031392,0.000128,0.015178,-0.000222,0.000000,0.032169,1.830000,0.000000,1621681548443220545
134,-0.097474,0.028116,0.015533,-0.016755,0,-0.622429,-0.030451,0.000163,0.019577,-0.000152,0.000000,0.032169,1.810000,0.000000,1621681548463255741
135,-0.090651,0.026407,0.015533,-0.021118,0,-0.503150,-0.028319,0.000153,0.019577,-0.000192,0.000000,0.032169,1.700000,0.000000,1621681548484521095
136,-0.091528,0.025094,0.015882,-0.018151,0,-0.492526,-0.028593,0.000146,0.020017,-0.000165,0.000000,0.032169,1.580000,0.000000,1621681548502077896
137,-0.088917,0.025991,0.017802,-0.025133,0,-0.310507,-0.027778,0.000151,0.022436,-0.000229,0.000000,0.032169,1.460000,0.000000,1621681548523171600
138,-0.090224,0.026606,0.017977,-0.018850,0,-0.317811,-0.028186,0.000154,0.022656,-0.000172,0.000000,0.032169,1.480000,0.000000,1621681548542016320
139,-0.091981,0.028679,0.018151,-0.028449,0,-0.340978,-0.028735,0.000166,0.022876,-0.000259,0.000000,0.032169,1.580000,0.000000,1621681548563156456
140,-0.088899,0.043863,0.019024,-0.018675,0,-0.212658,-0.027772,0.000254,0.023976,-0.000170,0.000000,0.032169,1.780000,0.010000,1621681548583496552
141,-0.090677,0.045453,0.019373,-0.016581,0,-0.217656,-0.028328,0.000264,0.024416,-0.000151,0.000000,0.032169,1.830000,0.010000,1621681548603676838
142,-0.087971,0.044086,0.018326,-0.016057,0,-0.245026,-0.027482,0.000256,0.023096,-0.000146,0.000000,0.032169,1.860000,0.010000,1621681548621467050
143,-0.080341,0.045575,0.019024,-0.021293,0,-0.060268,-0.025099,0.000264,0.023976,-0.000194,0.000000,0.032169,1.870000,0.010000,1621681548641892714
144,-0.072757,0.045303,0.019722,-0.020071,0,0.126429,-0.022729,0.000263,0.024856,-0.000183,0.000000,0.032169,1.790000,0.010000,1621681548662222090
145,-0.071816,0.037533,0.020071,-0.007505,0,0.172458,-0.022435,0.000218,0.025296,-0.000068,0.000000,0.032169,1.870000,0.000000,1621681548691414283
146,-0.071816,0.037533,0.020071,-0.007505,0,0.172458,-0.022435,0.000218,0.025296,-0.000068,0.000000,0.032169,1.870000,0.000000,1621681548700925268
147,-0.073802,0.040841,0.020944,-0.012566,0,0.198384,-0.023056,0.000237,0.026396,-0.000114,0.000000,0.032169,1.950000,0.000000,1621681548723866320
148,-0.061320,0.044244,0.022689,-0.024609,0,0.542691,-0.019156,0.000257,0.028595,-0.000224,0.000000,0.032169,1.950000,0.000000,1621681548743460296
149,-0.064905,0.037344,0.023911,-0.024435,0,0.564530,-0.020276,0.000217,0.030135,-0.000222,0.000000,0.032169,1.980000,-0.010000,1621681548769141282
150,-0.052805,0.044255,0.027402,-0.020420,0,1.037563,-0.016496,0.000257,0.034534,-0.000186,0.000000,0.032169,1.980000,-0.010000,1621681548791351031
151,-0.052805,0.044255,0.027402,-0.020420,0,1.037563,-0.016496,0.000257,0.034534,-0.000186,0.000000,0.032169,1.980000,-0.010000,1621681548806558910
152,-0.054913,0.043896,0.027925,-0.015184,0,1.040254,-0.017155,0.000255,0.035194,-0.000138,0.000000,0.032169,1.930000,-0.010000,1621681548820787994
153,-0.056494,0.043281,0.027751,-0.015010,0,0.999233,-0.017649,0.000251,0.034974,-0.000137,0.000000,0.032169,1.920000,-0.010000,1621681548842118661
154,-0.053327,0.050170,0.030543,-0.010647,0,1.262136,-0.016659,0.000291,0.038494,-0.000097,0.000000,0.032169,1.970000,-0.010000,1621681548862177378
155,-0.054903,0.048308,0.030369,-0.004538,0,1.223898,-0.017152,0.000280,0.038274,-0.000041,0.000000,0.032169,1.920000,-0.010000,1621681548882106205
156,-0.042781,0.053005,0.032987,-0.008552,0,1.629384,-0.013365,0.000307,0.041573,-0.000078,0.000000,0.032169,1.910000,-0.010000,1621681548902088665
157,-0.053332,0.054312,0.032812,-0.004538,0,1.430451,-0.016661,0.000315,0.041353,-0.000041,0.000000,0.032169,1.960000,-0.010000,1621681548922210358
158,-0.055405,0.065223,0.032289,-0.010472,0,1.356057,-0.017309,0.000378,0.040693,-0.000095,0.000000,0.032169,2.020000,0.000000,1621681548942295859
159,-0.043342,0.066281,0.032812,0.014312,0,1.623063,-0.013540,0.000384,0.041353,0.000130,0.000000,0.032169,2.020000,0.000000,1621681548960928128
160,-0.044881,0.065546,0.032289,0.007854,0,1.554090,-0.014021,0.000380,0.040693,0.000071,0.000000,0.032169,2.030000,0.000000,1621681548982912914
161,-0.037409,0.060671,0.031765,0.011868,0,1.650500,-0.011687,0.000352,0.040033,0.000108,0.000000,0.032169,1.910000,0.000000,1621681549002475017
162,-0.034421,0.059392,0.029845,0.015708,0,1.566931,-0.010753,0.000344,0.037614,0.000143,0.000000,0.032169,1.990000,0.000000,1621681549022261091
163,-0.036399,0.058697,0.029496,0.026529,0,1.511736,-0.011371,0.000340,0.037174,0.000241,0.000000,0.032169,1.990000,0.000000,1621681549040384906
164,-0.037858,0.055379,0.029147,0.027751,0,1.459946,-0.011827,0.000321,0.036734,0.000253,0.000000,0.032169,1.900000,0.000000,1621681549060130756
