frame,e_y,e_y_dot,e_phi,e_phi_dot,index,u1/deg,u1_0,u1_1,u1_2,u1_3,u2,curvature,v_x,v_y,timestamp
67,-0.234959,0.047441,0.060388,0.001047,0,-0.278260,-0.073777,0.000157,0.068758,0.000006,0.000000,0.032169,0.620000,0.010000,1621681223324603773
68,-0.232699,0.046518,0.059865,0.009076,0,-0.269350,-0.073067,0.000154,0.068162,0.000051,0.000000,0.032169,0.610000,0.010000,1621681223343197550
69,-0.232706,0.047008,0.059690,0.006981,0,-0.281439,-0.073070,0.000155,0.067963,0.000039,0.000000,0.032169,0.620000,0.010000,1621681223365229221
70,-0.232982,0.045320,0.059865,0.013614,0,-0.273224,-0.073156,0.000150,0.068162,0.000076,0.000000,0.032169,0.590000,0.010000,1621681223384687552
71,-0.233266,0.045320,0.059865,-0.001222,0,-0.283086,-0.073246,0.000150,0.068162,-0.000007,0.000000,0.032169,0.590000,0.010000,1621681223405251303
72,-0.233548,0.052150,0.060214,0.002094,0,-0.263024,-0.073334,0.000172,0.068560,0.000012,0.000000,0.032169,0.700000,0.010000,1621681223422990254
73,-0.224853,0.052272,0.060388,-0.005236,0,-0.097552,-0.070604,0.000172,0.068758,-0.000029,0.000000,0.032169,0.700000,0.010000,1621681223443472917
74,-0.225154,0.052761,0.061087,0.007330,0,-0.053296,-0.070698,0.000174,0.069553,0.000041,0.000000,0.032169,0.700000,0.010000,1621681223464494657
75,-0.225756,0.050432,0.061261,0.004014,0,-0.054230,-0.070887,0.000166,0.069752,0.000022,0.000000,0.032169,0.660000,0.010000,1621681223483460822
76,-0.226055,0.051658,0.061261,-0.005934,0,-0.062572,-0.070981,0.000170,0.069752,-0.000033,0.000000,0.032169,0.680000,0.010000,1621681223503816699
77,-0.223362,0.051539,0.059341,0.004363,0,-0.136096,-0.070136,0.000170,0.067566,0.000024,0.000000,0.032169,0.700000,0.010000,1621681223526304023
78,-0.223661,0.051539,0.059341,-0.008378,0,-0.145566,-0.070230,0.000170,0.067566,-0.000047,0.000000,0.032169,0.700000,0.010000,1621681223544965673
79,-0.224263,0.048458,0.059167,0.003142,0,-0.164657,-0.070418,0.000160,0.067367,0.000018,0.000000,0.032169,0.650000,0.010000,1621681223565565361
80,-0.224266,0.051294,0.058992,-0.005585,0,-0.178361,-0.070419,0.000169,0.067168,-0.000031,0.000000,0.032169,0.700000,0.010000,1621681223583685884
81,-0.224853,0.053720,0.058294,-0.007854,0,-0.234733,-0.070604,0.000177,0.066374,-0.000044,0.000000,0.032169,0.750000,0.010000,1621681223604622600
82,-0.225137,0.050102,0.058119,0.002618,0,-0.248564,-0.070693,0.000165,0.066175,0.000015,0.000000,0.032169,0.690000,0.010000,1621681223624329797
83,-0.225695,0.047551,0.057770,-0.005760,0,-0.284538,-0.070868,0.000157,0.065777,-0.000032,0.000000,0.032169,0.650000,0.010000,1621681223647553034
84,-0.225985,0.058244,0.057945,-0.005760,0,-0.276355,-0.070959,0.000192,0.065976,-0.000032,0.000000,0.032169,0.660000,0.020000,1621681223663315771
85,-0.223723,0.059654,0.055851,-0.006458,0,-0.372245,-0.070249,0.000197,0.063591,-0.000036,0.000000,0.032169,0.710000,0.020000,1621681223684052036
86,-0.224289,0.065098,0.055676,0.015533,0,-0.385734,-0.070427,0.000215,0.063393,0.000087,0.000000,0.032169,0.810000,0.020000,1621681223703009273
87,-0.224569,0.066768,0.055676,0.004538,0,-0.393979,-0.070515,0.000220,0.063393,0.000025,0.000000,0.032169,0.840000,0.020000,1621681223724779918
88,-0.224849,0.070108,0.055676,0.005411,0,-0.398101,-0.070603,0.000231,0.063393,0.000030,0.000000,0.032169,0.900000,0.020000,1621681223745387478
89,-0.225688,0.068438,0.055676,0.005760,0,-0.413403,-0.070866,0.000226,0.063393,0.000032,0.000000,0.032169,0.870000,0.020000,1621681223763316863
90,-0.225994,0.071704,0.056200,-0.004712,0,-0.387491,-0.070962,0.000237,0.063989,-0.000026,0.000000,0.032169,0.920000,0.020000,1621681223794335836
91,-0.223965,0.070894,0.056549,-0.012741,0,-0.330954,-0.070325,0.000234,0.064386,-0.000071,0.000000,0.032169,0.900000,0.020000,1621681223803783942
92,-0.223965,0.079376,0.056549,0.003142,0,-0.324254,-0.070325,0.000262,0.064386,0.000018,0.000000,0.032169,1.050000,0.020000,1621681223827101164
93,-0.224560,0.082769,0.056549,-0.011694,0,-0.339067,-0.070512,0.000273,0.064386,-0.000065,0.000000,0.032169,1.110000,0.020000,1621681223842359000
94,-0.225154,0.080507,0.056549,-0.025656,0,-0.354670,-0.070698,0.000266,0.064386,-0.000144,0.000000,0.032169,1.070000,0.020000,1621681223862801789
95,-0.216175,0.072185,0.056723,0.006981,0,-0.172836,-0.067879,0.000238,0.064585,0.000039,0.000000,0.032169,0.920000,0.020000,1621681223883976075
96,-0.216773,0.069349,0.056723,-0.012043,0,-0.190241,-0.068067,0.000229,0.064585,-0.000067,0.000000,0.032169,0.870000,0.020000,1621681223902690366
97,-0.217081,0.066656,0.056898,0.001571,0,-0.180535,-0.068163,0.000220,0.064784,0.000009,0.000000,0.032169,0.820000,0.020000,1621681223923380966
98,-0.214652,0.071679,0.054978,0.018151,0,-0.255803,-0.067401,0.000237,0.062598,0.000102,0.000000,0.032169,0.940000,0.020000,1621681223959329338
99,-0.214959,0.071679,0.054978,0.018151,0,-0.261325,-0.067497,0.000237,0.062598,0.000102,0.000000,0.032169,0.940000,0.020000,1621681223965599809
100,-0.215268,0.070419,0.054803,0.008901,0,-0.281493,-0.067594,0.000232,0.062399,0.000050,0.000000,0.032169,0.920000,0.020000,1621681223982285660
101,-0.215879,0.066181,0.054978,0.020595,0,-0.278147,-0.067786,0.000218,0.062598,0.000115,0.000000,0.032169,0.840000,0.020000,1621681224001974233
102,-0.216181,0.064796,0.054629,0.004712,0,-0.311696,-0.067881,0.000214,0.062200,0.000026,0.000000,0.032169,0.820000,0.020000,1621681224023659693
103,-0.216484,0.065342,0.054629,0.014312,0,-0.313965,-0.067976,0.000216,0.062200,0.000080,0.000000,0.032169,0.830000,0.020000,1621681224041884506
104,-0.214371,0.062590,0.051313,0.016057,0,-0.492252,-0.067313,0.000207,0.058425,0.000090,0.000000,0.032169,0.830000,0.020000,1621681224062334624
105,-0.214371,0.064129,0.051313,0.024435,0,-0.489273,-0.067313,0.000212,0.058425,0.000137,0.000000,0.032169,0.860000,0.020000,1621681224083872658
106,-0.215274,0.065668,0.051313,0.019199,0,-0.506914,-0.067596,0.000217,0.058425,0.000108,0.000000,0.032169,0.890000,0.020000,1621681224104118197
107,-0.215575,0.065155,0.051313,0.005585,0,-0.516796,-0.067691,0.000215,0.058425,0.000031,0.000000,0.032169,0.880000,0.020000,1621681224131267206
108,-0.216175,0.063979,0.051138,0.015882,0,-0.535884,-0.067879,0.000211,0.058226,0.000089,0.000000,0.032169,0.860000,0.020000,1621681224142548645
109,-0.216753,0.064541,0.050615,0.006283,0,-0.583415,-0.068060,0.000213,0.057630,0.000035,0.000000,0.032169,0.880000,0.020000,1621681224166457650
110,-0.217064,0.063829,0.050964,0.010297,0,-0.565080,-0.068158,0.000211,0.058027,0.000058,0.000000,0.032169,0.860000,0.020000,1621681224182504550
111,-0.214371,0.061930,0.047647,0.001920,0,-0.736019,-0.067313,0.000204,0.054251,0.000011,0.000000,0.032169,0.880000,0.020000,1621681224205220357
112,-0.214963,0.065117,0.047997,0.009250,0,-0.720951,-0.067499,0.000215,0.054649,0.000052,0.000000,0.032169,0.940000,0.020000,1621681224222932621
113,-0.206283,0.065281,0.048171,0.010297,0,-0.553034,-0.064773,0.000215,0.054848,0.000058,0.000000,0.032169,0.940000,0.020000,1621681224248036647
114,-0.206898,0.064478,0.048346,0.004712,0,-0.554653,-0.064966,0.000213,0.055046,0.000026,0.000000,0.032169,0.920000,0.020000,1621681224264051483
115,-0.207521,0.066579,0.048520,-0.001396,0,-0.556030,-0.065161,0.000220,0.055245,-0.000008,0.000000,0.032169,0.960000,0.020000,1621681224286070066
116,-0.205319,0.073124,0.046600,0.009948,0,-0.636781,-0.064470,0.000241,0.053059,0.000056,0.000000,0.032169,1.140000,0.020000,1621681224304437120
117,-0.205635,0.072658,0.046600,0.016232,0,-0.640550,-0.064569,0.000240,0.053059,0.000091,0.000000,0.032169,1.130000,0.020000,1621681224324240863
118,-0.206583,0.066480,0.046949,0.005934,0,-0.639303,-0.064867,0.000219,0.053457,0.000033,0.000000,0.032169,0.990000,0.020000,1621681224344652228
119,-0.206904,0.065071,0.046949,0.010123,0,-0.643992,-0.064968,0.000215,0.053457,0.000057,0.000000,0.032169,0.960000,0.020000,1621681224364968073
120,-0.207872,0.066653,0.047124,0.014486,0,-0.648328,-0.065272,0.000220,0.053655,0.000081,0.000000,0.032169,0.990000,0.020000,1621681224384502948
121,-0.208194,0.070894,0.047124,0.009425,0,-0.654952,-0.065373,0.000234,0.053655,0.000053,0.000000,0.032169,1.080000,0.020000,1621681224405746003
122,-0.205615,0.067124,0.043633,0.004538,0,-0.838540,-0.064563,0.000222,0.049681,0.000025,0.000000,0.032169,1.080000,0.020000,1621681224426262266
123,-0.206586,0.067229,0.042935,0.007679,0,-0.900535,-0.064868,0.000222,0.048886,0.000043,0.000000,0.032169,1.100000,0.020000,1621681224444326789
124,-0.206900,0.067037,0.042761,0.007505,0,-0.917659,-0.064967,0.000221,0.048687,0.000042,0.000000,0.032169,1.100000,0.020000,1621681224466477597
125,-0.207511,0.068573,0.042237,0.004538,0,-0.963472,-0.065158,0.000226,0.048091,0.000025,0.000000,0.032169,1.150000,0.020000,1621681224485752950
126,-0.207818,0.065194,0.042237,0.011868,0,-0.967281,-0.065255,0.000215,0.048091,0.000066,0.000000,0.032169,1.070000,0.020000,1621681224510363595
127,-0.205683,0.059486,0.039095,0.013090,0,-1.134507,-0.064584,0.000196,0.044514,0.000073,0.000000,0.032169,1.010000,0.020000,1621681224522670965
128,-0.205981,0.059663,0.039270,0.013090,0,-1.128452,-0.064678,0.000197,0.044713,0.000073,0.000000,0.032169,1.010000,0.020000,1621681224545613783
129,-0.206286,0.062412,0.039270,0.019373,0,-1.131403,-0.064774,0.000206,0.044713,0.000108,0.000000,0.032169,1.080000,0.020000,1621681224563810051
130,-0.206896,0.062019,0.039270,0.012043,0,-1.144804,-0.064965,0.000205,0.044713,0.000067,0.000000,0.032169,1.070000,0.020000,1621681224583984422
131,-0.198222,0.059839,0.039444,0.013265,0,-0.977380,-0.062242,0.000197,0.044911,0.000074,0.000000,0.032169,1.010000,0.020000,1621681224602600055
132,-0.199151,0.059619,0.039619,0.010123,0,-0.983767,-0.062534,0.000197,0.045110,0.000057,0.000000,0.032169,1.000000,0.020000,1621681224625236534
133,-0.196363,0.062008,0.037176,0.015708,0,-1.090757,-0.061658,0.000205,0.042328,0.000088,0.000000,0.032169,1.130000,0.020000,1621681224641543245
134,-0.197605,0.066977,0.037350,0.022166,0,-1.098710,-0.062048,0.000221,0.042527,0.000124,0.000000,0.032169,0.990000,0.030000,1621681224665460602
135,-0.198234,0.068275,0.037525,0.016755,0,-1.100121,-0.062245,0.000225,0.042725,0.000094,0.000000,0.032169,1.020000,0.030000,1621681224683600805
136,-0.198553,0.069584,0.037699,0.021118,0,-1.092836,-0.062346,0.000230,0.042924,0.000118,0.000000,0.032169,1.050000,0.030000,1621681224711172507
137,-0.196328,0.069165,0.035605,0.017453,0,-1.190689,-0.061647,0.000228,0.040540,0.000098,0.000000,0.032169,1.100000,0.030000,1621681224722582076
138,-0.196660,0.072659,0.035256,0.007854,0,-1.221857,-0.061751,0.000240,0.040142,0.000044,0.000000,0.032169,1.210000,0.030000,1621681224746739915
139,-0.197916,0.068900,0.034732,0.015184,0,-1.276968,-0.062146,0.000227,0.039546,0.000085,0.000000,0.032169,1.120000,0.030000,1621681224762887520
140,-0.198534,0.067511,0.034732,0.013963,0,-1.288737,-0.062340,0.000223,0.039546,0.000078,0.000000,0.032169,1.080000,0.030000,1621681224783574313
141,-0.198843,0.070637,0.034732,0.011694,0,-1.294431,-0.062437,0.000233,0.039546,0.000065,0.000000,0.032169,1.170000,0.030000,1621681224801687860
142,-0.196687,0.072115,0.033161,0.010821,0,-1.358128,-0.061760,0.000238,0.037757,0.000061,0.000000,0.032169,1.270000,0.030000,1621681224825235293
143,-0.196999,0.071233,0.032987,0.018151,0,-1.372938,-0.061858,0.000235,0.037559,0.000102,0.000000,0.032169,1.250000,0.030000,1621681224842381374
144,-0.198213,0.072755,0.032638,0.017977,0,-1.417321,-0.062239,0.000240,0.037161,0.000101,0.000000,0.032169,1.310000,0.030000,1621681224862866084
145,-0.199090,0.071748,0.032114,0.011694,0,-1.469463,-0.062514,0.000237,0.036565,0.000065,0.000000,0.032169,1.300000,0.030000,1621681224884086258
146,-0.196755,0.068179,0.030543,0.009425,0,-1.531325,-0.061781,0.000225,0.034777,0.000053,0.000000,0.032169,1.250000,0.030000,1621681224903356907
147,-0.197617,0.066957,0.030543,0.004189,0,-1.548754,-0.062052,0.000221,0.034777,0.000023,0.000000,0.032169,1.210000,0.030000,1621681224924358423
148,-0.197905,0.065736,0.030543,0.009599,0,-1.552421,-0.062142,0.000217,0.034777,0.000054,0.000000,0.032169,1.170000,0.030000,1621681224944440825
149,-0.198767,0.069095,0.030543,0.008552,0,-1.567640,-0.062413,0.000228,0.034777,0.000048,0.000000,0.032169,1.280000,0.030000,1621681224965646215
150,-0.196761,0.068425,0.030020,0.003491,0,-1.567461,-0.061783,0.000226,0.034180,0.000020,0.000000,0.032169,1.280000,0.030000,1621681224984414938
151,-0.197619,0.068202,0.029845,0.004538,0,-1.593982,-0.062052,0.000225,0.033982,0.000025,0.000000,0.032169,1.280000,0.030000,1621681225014972881
152,-0.197619,0.068202,0.029845,0.004538,0,-1.593982,-0.062052,0.000225,0.033982,0.000025,0.000000,0.032169,1.280000,0.030000,1621681225032605975
153,-0.199020,0.067460,0.029496,0.009948,0,-1.640354,-0.062492,0.000223,0.033584,0.000056,0.000000,0.032169,1.270000,0.030000,1621681225044946114
154,-0.196510,0.066811,0.028100,0.007330,0,-1.687264,-0.061704,0.000220,0.031994,0.000041,0.000000,0.032169,1.310000,0.030000,1621681225063988920
155,-0.197066,0.065687,0.028100,0.011694,0,-1.696073,-0.061879,0.000217,0.031994,0.000065,0.000000,0.032169,1.270000,0.030000,1621681225084486142
156,-0.197899,0.067373,0.028100,0.007156,0,-1.712204,-0.062140,0.000222,0.031994,0.000040,0.000000,0.032169,1.330000,0.030000,1621681225100874071
157,-0.198180,0.066474,0.028274,0.016930,0,-1.702904,-0.062229,0.000219,0.032193,0.000095,0.000000,0.032169,1.290000,0.030000,1621681225124011675
158,-0.199011,0.067092,0.028100,0.002967,0,-1.733593,-0.062489,0.000221,0.031994,0.000017,0.000000,0.032169,1.320000,0.030000,1621681225147400737
159,-0.196510,0.063510,0.026180,0.017628,0,-1.809830,-0.061704,0.000210,0.029808,0.000099,0.000000,0.032169,1.280000,0.030000,1621681225162591724
160,-0.197341,0.068214,0.026354,0.003840,0,-1.816922,-0.061965,0.000225,0.030007,0.000022,0.000000,0.032169,1.450000,0.030000,1621681225183736346
161,-0.189204,0.067118,0.026704,0.014486,0,-1.644542,-0.059410,0.000221,0.030405,0.000081,0.000000,0.032169,1.390000,0.030000,1621681225204787782
162,-0.180802,0.059226,0.027053,0.008029,0,-1.474184,-0.056772,0.000195,0.030802,0.000045,0.000000,0.032169,1.450000,0.020000,1621681225227743496
163,-0.178468,0.054671,0.025307,0.000698,0,-1.549258,-0.056039,0.000180,0.028815,0.000004,0.000000,0.032169,1.370000,0.020000,1621681225244743975
164,-0.179345,0.053838,0.025831,0.000698,0,-1.531045,-0.056314,0.000178,0.029411,0.000004,0.000000,0.032169,1.310000,0.020000,1621681225263443033
165,-0.179644,0.062943,0.026354,0.005934,0,-1.498856,-0.056408,0.000208,0.030007,0.000033,0.000000,0.032169,1.250000,0.030000,1621681225283299960
166,-0.179953,0.064181,0.026704,0.000698,0,-1.483091,-0.056505,0.000212,0.030405,0.000004,0.000000,0.032169,1.280000,0.030000,1621681225304485767
167,-0.181240,0.054746,0.027576,0.002793,0,-1.450434,-0.056909,0.000181,0.031398,0.000016,0.000000,0.032169,1.260000,0.020000,1621681225323132632
168,-0.169991,0.051597,0.025482,-0.002793,0,-1.387067,-0.053377,0.000170,0.029014,-0.000016,0.000000,0.032169,1.240000,0.020000,1621681225345147567
169,-0.170650,0.053322,0.025831,0.002443,0,-1.374140,-0.053584,0.000176,0.029411,0.000014,0.000000,0.032169,1.290000,0.020000,1621681225362748053
170,-0.170646,0.063957,0.026529,-0.007156,0,-1.329600,-0.053583,0.000211,0.030206,-0.000040,0.000000,0.032169,1.280000,0.030000,1621681225382972920
171,-0.171686,0.064357,0.027053,0.000524,0,-1.311620,-0.053909,0.000212,0.030802,0.000003,0.000000,0.032169,1.270000,0.030000,1621681225403734338
