frame,e_y,e_y_dot,e_phi,e_phi_dot,timestamp
437,2.223339,-0.911543,-0.790634,-0.169995,1620812264101951968
438,2.221739,-0.874469,-0.792554,-0.163537,1620812264127710880
439,2.304153,-0.905105,-0.797790,-0.158301,1620812264143869952
440,2.316714,-0.882565,-0.806691,-0.144688,1620812264201208064
441,2.397749,-0.881224,-0.805644,-0.146957,1620812264207378304
442,2.487089,-0.863600,-0.810880,-0.126711,1620812264224338752
443,2.491416,-0.898962,-0.813149,-0.123569,1620812264243622944
444,2.574915,-0.901107,-0.821177,-0.130202,1620812264262961632
445,2.587204,-0.912471,-0.823621,-0.131249,1620812264284640512
446,2.671077,-0.905086,-0.830777,-0.125664,1620812264303810016
447,2.672842,-0.908507,-0.838805,-0.119031,1620812264345904864
448,2.678824,-0.908507,-0.838805,-0.119031,1620812264346527488
449,2.763023,-0.916142,-0.844914,-0.111527,1620812264363353920
450,2.774944,-0.884458,-0.846659,-0.113621,1620812264384660576
451,2.859474,-0.849008,-0.852593,-0.110305,1620812264404929280
452,2.862923,-0.917923,-0.854339,-0.111352,1620812264424985376
453,2.956138,-0.838109,-0.859226,-0.106116,1620812264445732384
454,2.953577,-0.857336,-0.860971,-0.111527,1620812264469977024
455,3.044529,-0.793214,-0.865334,-0.104022,1620812264489031712
456,3.036017,-0.753396,-0.868650,-0.089012,1620812264503590752
457,3.121427,-0.677208,-0.870745,-0.089186,1620812264531079840
458,3.121427,-0.677208,-0.870745,-0.089186,1620812264541269248
459,3.207064,-0.742788,-0.875283,-0.081856,1620812264563459296
460,3.210067,-0.666772,-0.878250,-0.075398,1620812264583318720
461,3.301586,-0.695968,-0.881217,-0.064577,1620812264606367136
462,3.301586,-0.695968,-0.881217,-0.064577,1620812264632619136
463,3.293017,-0.769631,-0.883137,-0.062483,1620812264643087776
464,3.298723,-0.840669,-0.883486,-0.061436,1620812264665013248
465,3.381703,-0.947975,-0.884533,-0.073129,1620812264683319968
466,3.373095,-0.861692,-0.886453,-0.059167,1620812264740808512
467,3.461816,-0.862480,-0.887151,-0.057945,1620812264747900800
468,3.547841,-0.864255,-0.888722,-0.072082,1620812264763640896
469,3.539221,-0.891727,-0.889420,-0.070860,1620812264783371648
470,3.547554,-0.805375,-0.891863,-0.058119,1620812264803648672
471,3.636718,-0.896383,-0.893434,-0.061436,1620812264826420192
472,3.627686,-0.879055,-0.894830,-0.058294,1620812264846126240
473,3.716950,-0.913187,-0.893434,-0.047473,1620812264861693728
474,3.716514,-0.906135,-0.894132,-0.038921,1620812264883746976
475,3.800234,-0.869186,-0.893085,-0.030892,1620812264902500640
476,3.794132,-0.887851,-0.893783,-0.030892,1620812264930148992
477,3.796681,-0.843737,-0.894307,-0.027751,1620812264946197440
478,3.886121,-0.905930,-0.893958,-0.039270,1620812264965695296
479,3.879966,-0.861624,-0.894307,-0.030718,1620812264982309600
480,3.891187,-0.924433,-0.894481,-0.022166,1620812265002911104
481,3.963274,-0.853455,-0.895005,-0.027751,1620812265023597472
482,3.965802,-0.906543,-0.894481,-0.016930,1620812265046077568
483,3.959654,-0.888453,-0.894307,-0.019024,1620812265070965152
484,4.040395,-0.914458,-0.893609,-0.009948,1620812265084905600
485,4.048581,-0.958709,-0.893260,-0.016232,1620812265103225728
486,4.126209,-0.849473,-0.892387,-0.005411,1620812265128652992
487,4.117526,-0.946992,-0.891863,-0.010647,1620812265145320960
488,4.123153,-0.848105,-0.891165,-0.001047,1620812265169775264
489,4.122752,-0.964179,-0.890467,-0.003142,1620812265182887456
490,4.203325,-0.909103,-0.889071,-0.005934,1620812265203107808
491,4.200311,-0.953128,-0.888722,-0.004887,1620812265223825696
492,4.199965,-0.934508,-0.888024,-0.006981,1620812265243781664
493,4.205624,-0.933241,-0.886976,-0.003840,1620812265282560448
494,4.283140,-0.932819,-0.886627,-0.003840,1620812265288957888
495,4.288802,-0.861692,-0.886453,0.001571,1620812265302691488
496,4.366271,-0.964139,-0.883311,-0.000698,1620812265325344096
497,4.363296,-0.856577,-0.882962,0.004712,1620812265342799328
498,4.363054,-0.970032,-0.881915,0.004712,1620812265363623680
499,4.354434,-1.004851,-0.881566,0.010996,1620812265384174528
500,4.437526,-0.976170,-0.879820,0.018850,1620812265402923840
501,4.428909,-1.019465,-0.879297,0.015533,1620812265426112352
502,4.434520,-0.974490,-0.877552,0.024086,1620812265444414976
503,4.514707,-0.971166,-0.874934,0.028274,1620812265463515200
504,4.517545,-0.925290,-0.873188,0.031416,1620812265490140672
505,4.511879,-0.914446,-0.871443,0.036826,1620812265502359360
506,4.514853,-0.928209,-0.869523,0.039968,1620812265523819168
507,4.588958,-0.910605,-0.869349,0.030369,1620812265544042848
508,4.591918,-0.890495,-0.867080,0.039968,1620812265564655616
509,4.580644,-0.854332,-0.864636,0.046251,1620812265583259648
510,4.581090,-0.962266,-0.861145,0.042062,1620812265602141792
511,4.569986,-0.874916,-0.860098,0.034558,1620812265623982432
512,4.564883,-0.937005,-0.855909,0.054803,1620812265643263904
513,4.652522,-0.977957,-0.854513,0.044157,1620812265664103232
514,4.633075,-0.931409,-0.850324,0.037699,1620812265682304672
515,4.633993,-1.014780,-0.849103,0.038746,1620812265711646656
516,4.639921,-0.894202,-0.847706,0.047298,1620812265723024576
517,4.632716,-0.972111,-0.843692,0.047473,1620812265742187904
518,4.624469,-0.875898,-0.840900,0.046426,1620812265769228224
519,4.708943,-0.880872,-0.838107,0.053756,1620812265783949536
520,4.706573,-0.902276,-0.835140,0.051662,1620812265803897184
521,4.687715,-0.891895,-0.832173,0.059167,1620812265823318560
522,4.683269,-0.938195,-0.829380,0.057945,1620812265842969216
523,4.689324,-0.812182,-0.827984,0.062308,1620812265863577856
524,4.676862,-0.964120,-0.823970,0.063006,1620812265886885408
525,4.674779,-0.814388,-0.822748,0.066323,1620812265902801280
526,4.750354,-0.856087,-0.816465,0.084125,1620812265922951872
527,4.738117,-0.907611,-0.812102,0.089535,1620812265944053312
528,4.736137,-0.840742,-0.810531,0.090583,1620812265963122880
529,4.742297,-0.883458,-0.807389,0.084299,1620812265983295296
530,4.730433,-0.895068,-0.803899,0.093026,1620812266003553984
531,4.728632,-0.938555,-0.800408,0.091106,1620812266024580544
532,4.717062,-0.888699,-0.797441,0.096342,1620812266044523648
533,4.807863,-0.945560,-0.792379,0.084823,1620812266061617888
534,4.790111,-0.923601,-0.789412,0.084648,1620812266085806048
535,4.800972,-0.840701,-0.786271,0.096342,1620812266102740608
536,4.785097,-0.844574,-0.783129,0.089710,1620812266124976256
537,4.781941,-0.746584,-0.779639,0.094946,1620812266142160608
538,4.778926,-0.804662,-0.776148,0.098088,1620812266170563520
539,4.763298,-0.763805,-0.772483,0.100182,1620812266182420992
540,4.768288,-0.792381,-0.770563,0.103498,1620812266202730880
541,4.835697,-0.809438,-0.765676,0.099484,1620812266230058176
542,4.825105,-0.730693,-0.759218,0.101927,1620812266244085376
543,4.831507,-0.720692,-0.757124,0.104022,1620812266263265696
544,4.813576,-0.765600,-0.750492,0.111527,1620812266283176320
545,4.820044,-0.785278,-0.748223,0.112748,1620812266304354208
546,4.812346,-0.782442,-0.745954,0.117984,1620812266325030976
547,4.809106,-0.766759,-0.739321,0.114668,1620812266344627072
548,4.801442,-0.783619,-0.735133,0.120951,1620812266364288128
549,4.784558,-0.763244,-0.730595,0.119904,1620812266383160032
550,4.783678,-0.786613,-0.726057,0.121824,1620812266402503680
551,4.774692,-0.787748,-0.721345,0.128107,1620812266427494272
552,4.767249,-0.824857,-0.716807,0.127060,1620812266441856416
553,4.765364,-0.776176,-0.712443,0.134565,1620812266470761152
554,4.764814,-0.788360,-0.707731,0.133692,1620812266483428480
555,4.756580,-0.837791,-0.702670,0.142244,1620812266503085024
556,4.748974,-0.782007,-0.697783,0.145386,1620812266524322496
557,4.748635,-0.817007,-0.695688,0.146608,1620812266539937056
558,4.747846,-0.739558,-0.689580,0.156207,1620812266570104256
559,4.733596,-0.791263,-0.682075,0.157254,1620812266587537312
560,4.733530,-0.753445,-0.679282,0.159349,1620812266603154112
561,4.733501,-0.783797,-0.676664,0.162490,1620812266624156160
562,4.712601,-0.776330,-0.671254,0.167726,1620812266645020640
563,4.712774,-0.757920,-0.667588,0.167726,1620812266662724032
564,4.768519,-0.767538,-0.662527,0.179594,1620812266682640096
565,4.775457,-0.715822,-0.658513,0.180816,1620812266702920128
566,4.754932,-1.089636,-0.654673,0.181863,1620812266724877728
567,4.748024,-0.999350,-0.650659,0.188321,1620812266744437728
568,4.748896,-1.020037,-0.646644,0.192684,1620812266770577952
569,4.735360,-1.078961,-0.642630,0.186227,1620812266782859808
570,4.722340,-0.977205,-0.638441,0.199142,1620812266802397312
571,4.722863,-1.022584,-0.634253,0.195826,1620812266823832544
572,4.710143,-0.991454,-0.629889,0.197920,1620812266844323680
573,4.704211,-0.967154,-0.625701,0.201236,1620812266861644448
574,4.683836,-0.885855,-0.623606,0.209789,1620812266883148864
575,4.678896,-0.846983,-0.616799,0.212058,1620812266901736512
576,4.653156,-0.894191,-0.609993,0.218515,1620812266929970080
577,4.660560,-0.806153,-0.607549,0.218515,1620812266943701248
578,4.655204,-0.843463,-0.603011,0.220610,1620812266963094624
579,4.636244,-0.821862,-0.598124,0.214326,1620812266982207808
580,4.638550,-0.822424,-0.593412,0.232478,1620812267004926688
581,4.689982,-0.884102,-0.585907,0.234572,1620812267024655008
582,4.671070,-0.837015,-0.580846,0.248535,1620812267043867488
583,4.665963,-0.899805,-0.575610,0.242950,1620812267063946720
584,4.654853,-0.842967,-0.570374,0.256912,1620812267082871072
585,4.656187,-0.879437,-0.567756,0.251502,1620812267102880256
586,4.631744,-0.840853,-0.559727,0.256738,1620812267123221472
587,4.633235,-0.848671,-0.557109,0.257785,1620812267143407136
588,4.622731,-0.870788,-0.548732,0.258832,1620812267165722272
589,4.603126,-0.815227,-0.543146,0.266512,1620812267181649984
590,4.594905,-0.834957,-0.537561,0.265290,1620812267203017632
591,4.577383,-0.829106,-0.529184,0.266512,1620812267229659296
592,4.571468,-0.790206,-0.523599,0.272969,1620812267244236768
593,4.562105,-0.781202,-0.520632,0.267559,1620812267264473888
594,4.556392,-0.778013,-0.517839,0.274017,1620812267282654368
595,4.547149,-0.792445,-0.509287,0.268781,1620812267304667072
596,4.536007,-0.738053,-0.506495,0.275064,1620812267326651904
597,4.519304,-0.757098,-0.497768,0.272969,1620812267345033728
598,4.513635,-0.725010,-0.492008,0.281522,1620812267367659520
599,4.499867,-0.712453,-0.486074,0.278205,1620812267383475840
600,4.483792,-0.719381,-0.480140,0.284663,1620812267403767232
601,4.467908,-0.678531,-0.474206,0.285885,1620812267425723392
602,4.473293,-0.727250,-0.468097,0.285710,1620812267444906080
603,4.457788,-0.691569,-0.462163,0.291295,1620812267464217824
604,4.447487,-0.678085,-0.455880,0.294437,1620812267483626816
605,4.432175,-0.692715,-0.446455,0.292343,1620812267505941408
606,4.417330,-0.617751,-0.443488,0.297579,1620812267530212832
607,4.412213,-0.680227,-0.437205,0.286932,1620812267542045120
608,4.400870,-0.624559,-0.431096,0.301767,1620812267570510176
609,4.386462,-0.687483,-0.424813,0.290248,1620812267584157856
610,4.381673,-0.695640,-0.421672,0.301942,1620812267602438848
611,4.353625,-0.700022,-0.409105,0.298626,1620812267630226912
612,4.339917,-0.718543,-0.402822,0.294437,1620812267643846272
613,4.339820,-0.665524,-0.399680,0.300720,1620812267665103616
614,4.313141,-0.678799,-0.390256,0.299673,1620812267686853792
615,4.308743,-0.670027,-0.387114,0.296531,1620812267703665024
616,4.304271,-0.648863,-0.380831,0.294263,1620812267728204896
617,4.274661,-0.674258,-0.374548,0.296357,1620812267740981952
618,4.270352,-0.681397,-0.359189,0.294263,1620812267777913696
619,4.253736,-0.681397,-0.359189,0.294263,1620812267785151968
620,4.245616,-0.647478,-0.356047,0.293215,1620812267804108384
621,4.245525,-0.659939,-0.352906,0.291121,1620812267824783264
622,4.221776,-0.631072,-0.343830,0.290074,1620812267843924512
623,4.217878,-0.626058,-0.340863,0.291121,1620812267867020288
624,4.202582,-0.600425,-0.331613,0.290074,1620812267885517280
625,4.195006,-0.539932,-0.322537,0.291121,1620812267906011680
626,4.175546,-0.570486,-0.319570,0.292168,1620812267925470144
627,4.168280,-0.541259,-0.313287,0.292168,1620812267944148352
628,4.157629,-0.571418,-0.307178,0.288852,1620812267964566496
629,4.138661,-0.550850,-0.301069,0.291994,1620812267982247776
630,4.135227,-0.539456,-0.297928,0.293041,1620812268001438784
631,4.113205,-0.492163,-0.288852,0.291994,1620812268024620544
632,4.109902,-0.495992,-0.285885,0.294088,1620812268042863616
633,4.100152,-0.497808,-0.276809,0.298451,1620812268065929504
634,4.082064,-0.468815,-0.273668,0.290946,1620812268084127008
635,4.072810,-0.443068,-0.264417,0.293215,1620812268101969280
636,4.072720,-0.446497,-0.258483,0.290946,1620812268124379264
637,4.055045,-0.411276,-0.252375,0.290946,1620812268141638208
638,4.052206,-0.426189,-0.246266,0.290946,1620812268162912704
639,4.029177,-0.413876,-0.243299,0.298451,1620812268183149920
640,4.018202,-0.380073,-0.234223,0.295310,1620812268201780448
641,4.012862,-0.377420,-0.231082,0.295310,1620812268223457696
642,3.993816,-0.339669,-0.222006,0.299498,1620812268241431328
643,3.991327,-0.358937,-0.218864,0.294088,1620812268272414656
644,3.981582,-0.344053,-0.209789,0.295135,1620812268284964864
645,3.976929,-0.342182,-0.203680,0.294088,1620812268302248896
646,3.970081,-0.318090,-0.197571,0.297404,1620812268325438080
647,3.956928,-0.284852,-0.191463,0.298451,1620812268341959840
648,3.957006,-0.274365,-0.188321,0.296182,1620812268363970848
649,3.930919,-0.228908,-0.179071,0.298451,1620812268388259424
650,3.928937,-0.229065,-0.172962,0.296182,1620812268402622336
651,3.912174,-0.220018,-0.166679,0.296182,1620812268424340928
652,3.908447,-0.219250,-0.160570,0.294088,1620812268441501184
653,3.901168,-0.211431,-0.154287,0.296357,1620812268464173600
654,3.881850,-0.192268,-0.148178,0.289899,1620812268482732928
655,3.875131,-0.194470,-0.142070,0.291994,1620812268506345056
656,3.854304,-0.173942,-0.135961,0.287630,1620812268524893280
657,3.842317,-0.166141,-0.132994,0.293041,1620812268543446560
658,3.839635,-0.154552,-0.123918,0.289899,1620812268561851616
659,3.826581,-0.146415,-0.117984,0.286583,1620812268583231200
660,3.824758,-0.129332,-0.109956,0.281173,1620812268605404352
661,3.811595,-0.095519,-0.101055,0.283267,1620812268629314912
662,3.808998,-0.103723,-0.097913,0.279951,1620812268642330528
663,3.798695,-0.094407,-0.091979,0.282220,1620812268664805376
664,3.776112,-0.082240,-0.085870,0.275762,1620812268684799968
665,3.773879,-0.067506,-0.079936,0.284314,1620812268702719200
666,3.752899,-0.050263,-0.074002,0.279951,1620812268727754048
667,3.750983,-0.038445,-0.067893,0.277856,1620812268742956160
668,3.748358,-0.027982,-0.061959,0.282220,1620812268764402592
669,3.728843,-0.022659,-0.055851,0.281173,1620812268782525344
670,3.727356,-0.020383,-0.052883,0.281173,1620812268803700320
671,3.706885,0.011598,-0.040841,0.283267,1620812268833184928
672,3.706885,0.011598,-0.040841,0.283267,1620812268842109664
673,3.695854,0.024826,-0.031590,0.288677,1620812268861901920
674,3.667759,0.046678,-0.022515,0.286583,1620812268889643040
675,3.667073,0.052296,-0.019373,0.291819,1620812268904615616
676,3.648642,0.060627,-0.013090,0.286583,1620812268932305952
677,3.648452,0.064512,-0.010123,0.289725,1620812268943203552
678,3.629968,0.078700,-0.000873,0.290772,1620812268961888704
679,3.612001,0.103170,0.008552,0.285361,1620812268987879360
680,3.612115,0.106703,0.011519,0.291819,1620812269001459424
681,3.603479,0.115635,0.017802,0.287630,1620812269023860896
682,3.584955,0.132519,0.023736,0.291121,1620812269045752640
683,3.576158,0.142977,0.029845,0.287805,1620812269063277920
684,3.558397,0.150941,0.036128,0.281522,1620812269085165728
685,3.558751,0.159132,0.042237,0.287805,1620812269101002784
686,3.558977,0.161261,0.045379,0.286758,1620812269128467776
687,3.533393,0.184295,0.054629,0.283616,1620812269144661760
688,3.508353,0.197912,0.063705,0.284663,1620812269168971360
689,3.508901,0.211579,0.066846,0.285710,1620812269182346912
690,3.500471,0.225055,0.072955,0.280474,1620812269203107488
691,3.485277,0.234642,0.079063,0.284663,1620812269227169120
692,3.477080,0.242648,0.085172,0.279427,1620812269243800352
693,3.471489,0.252104,0.091106,0.281522,1620812269263016160
694,3.454571,0.269017,0.097215,0.283616,1620812269281905120
695,3.448625,0.273620,0.103323,0.280474,1620812269303772800
696,3.440830,0.279683,0.109258,0.284663,1620812269323571136
697,3.426384,0.288052,0.115366,0.278380,1620812269348827872
698,3.419971,0.297635,0.121475,0.286932,1620812269363307008
699,3.404657,0.315463,0.124442,0.283616,1620812269382924768
700,3.391094,0.325590,0.133518,0.280474,1620812269402455264
701,3.391236,0.338156,0.136659,0.281696,1620812269424178464
702,3.357395,0.346944,0.145735,0.275587,1620812269443580096
703,3.358609,0.355618,0.151844,0.282045,1620812269471707872
704,3.337969,0.370889,0.157778,0.278729,1620812269483276768
705,3.330539,0.378045,0.164061,0.275413,1620812269501932672
706,3.319479,0.394593,0.169995,0.280823,1620812269525800768
707,3.314121,0.397740,0.176104,0.275587,1620812269542141312
708,3.301938,0.405987,0.182212,0.282918,1620812269563579584
709,3.296980,0.408353,0.188146,0.276635,1620812269583852128
710,3.290143,0.420152,0.191288,0.279776,1620812269602425504
711,3.278732,0.430491,0.200364,0.279776,1620812269627387840
712,3.272070,0.420097,0.203331,0.282918,1620812269643028704
713,3.267787,0.444004,0.212407,0.281871,1620812269664445536
714,3.254705,0.426502,0.215548,0.279776,1620812269682748576
715,3.244341,0.444041,0.224624,0.283965,1620812269701790880
716,3.246824,0.459040,0.227591,0.270002,1620812269723271360
717,3.203577,0.474174,0.235794,0.290946,1620812269743289984
718,3.199630,0.475838,0.238936,0.287630,1620812269762144928
719,3.180715,0.497145,0.247837,0.284314,1620812269788480672
720,3.179731,0.504978,0.253771,0.289725,1620812269802387008
721,3.182366,0.503759,0.256738,0.288677,1620812269825345760
722,3.155689,0.541895,0.265639,0.287805,1620812269842540640
723,3.149801,0.548735,0.268606,0.286758,1620812269862408768
724,3.135351,0.547410,0.277507,0.290074,1620812269883089632
725,3.138361,0.571078,0.280474,0.289027,1620812269902914272
726,3.121674,0.560657,0.289376,0.292343,1620812269928254272
727,3.116213,0.563433,0.292343,0.289027,1620812269942937696
728,3.108749,0.560654,0.301244,0.292168,1620812269968548416
729,3.062889,0.584690,0.307178,0.291121,1620812269983587808
730,3.058350,0.590617,0.316254,0.293215,1620812270001567104
731,3.053004,0.594796,0.319395,0.295310,1620812270028059424
732,3.028742,0.623290,0.328471,0.288852,1620812270042538464
733,3.023619,0.624070,0.331438,0.293215,1620812270064262080
734,3.012117,0.616055,0.340339,0.292168,1620812270089926464
735,3.007299,0.606918,0.346448,0.287979,1620812270100364032
736,2.997723,0.620826,0.352207,0.290074,1620812270124422560
737,2.988364,0.628421,0.358142,0.285885,1620812270142856832
738,2.979221,0.679706,0.364076,0.295484,1620812270172007040
739,2.935535,0.694913,0.372279,0.282220,1620812270183924352
740,2.930874,0.672829,0.375246,0.287456,1620812270203019808
741,2.917224,0.707561,0.383972,0.284140,1620812270227408256
742,2.908351,0.715852,0.392699,0.281871,1620812270247067392
743,2.904034,0.716019,0.395666,0.287281,1620812270264495104
744,2.895565,0.700182,0.398633,0.281871,1620812270284678176
745,2.883231,0.744377,0.407360,0.282918,1620812270303526464
746,2.879232,0.740354,0.410327,0.280823,1620812270326751552
747,2.859284,0.773186,0.418879,0.287281,1620812270344534048
748,2.855518,0.798551,0.421846,0.282918,1620812270365942432
749,2.799905,0.792538,0.432318,0.274017,1620812270383975872
750,2.793111,0.805104,0.441045,0.285885,1620812270406462336
751,2.784885,0.818512,0.444186,0.276286,1620812270425233472
752,2.781239,0.813672,0.450120,0.280649,1620812270442063552
753,2.762646,0.826970,0.456229,0.277333,1620812270463020672
754,2.746434,0.830893,0.462163,0.286758,1620812270483549984
755,2.744703,0.769388,0.468272,0.278380,1620812270506106816
756,2.741624,0.781951,0.474380,0.286583,1620812270526325248
757,2.674858,0.790957,0.481362,0.285710,1620812270545170624
758,2.657386,0.856857,0.490612,0.277158,1620812270578665440
759,2.649296,0.826460,0.493579,0.288852,1620812270584643072
760,2.643380,0.854572,0.499688,0.278380,1620812270603505024
761,2.648475,0.873717,0.502655,0.283616,1620812270623851488
762,2.624355,0.886423,0.511731,0.276460,1620812270643624224
763,2.621741,0.844025,0.514523,0.286059,1620812270662973952
764,2.614271,0.871150,0.523599,0.281871,1620812270685133824
765,2.604167,0.894869,0.529533,0.276635,1620812270707718656
766,2.542503,0.895237,0.537212,0.291295,1620812270725635616
767,2.532217,0.919783,0.543321,0.282743,1620812270743698624
768,2.525501,0.900509,0.549255,0.282569,1620812270771630816
769,2.507887,0.919505,0.555189,0.283791,1620812270784990080
770,2.505856,0.895603,0.558156,0.283791,1620812270802819232
771,2.486679,0.958210,0.567057,0.279253,1620812270829252768
772,2.484881,0.933833,0.570025,0.283441,1620812270844128352
773,2.481608,0.992075,0.578926,0.279253,1620812270863777056
774,2.419214,1.009434,0.582940,0.289376,1620812270885833568
775,2.406530,1.010414,0.591841,0.286234,1620812270903064928
776,2.404967,1.014628,0.594808,0.285187,1620812270923622784
777,2.387036,1.057196,0.603535,0.284140,1620812270942831680
778,2.384446,1.053477,0.609294,0.272620,1620812270966238432
779,2.312558,1.070527,0.616799,0.280649,1620812270984944768
780,2.296273,1.078936,0.622559,0.270002,1620812271008933920
781,2.285433,1.129289,0.631111,0.264592,1620812271027055136
782,2.284421,1.063804,0.633904,0.284838,1620812271041458784
783,2.283512,1.129757,0.639838,0.268781,1620812271063481888
784,2.267230,1.131940,0.645597,0.280474,1620812271083282752
785,2.259352,1.133750,0.651182,0.268606,1620812271102861088
786,2.193257,1.055458,0.655895,0.280474,1620812271125345984
787,2.169981,1.014069,0.664621,0.276286,1620812271141820704
788,2.169379,1.077920,0.667588,0.272271,1620812271162605504
789,2.154077,1.079731,0.676490,0.265116,1620812271183538080
790,2.146655,1.121504,0.682249,0.270875,1620812271203148352
791,2.063688,1.185512,0.688707,0.274017,1620812271223492928
792,2.063074,1.159198,0.694467,0.290248,1620812271243070464
793,2.055694,1.244609,0.700401,0.280823,1620812271262301632
794,2.041655,1.188235,0.709127,0.277682,1620812271304692288
795,2.041718,1.188235,0.709127,0.277682,1620812271310886496
796,2.042147,1.122158,0.718028,0.287456,1620812271323310080
797,1.957456,1.195796,0.722392,0.290248,1620812271342719232
798,1.950881,1.208188,0.731118,0.285187,1620812271362723104
799,1.937093,1.228726,0.737053,0.296531,1620812271383426432
800,1.931670,1.185322,0.742987,0.293215,1620812271404544864
801,1.932340,1.186021,0.748921,0.299673,1620812271428359200
802,1.839712,1.229973,0.757124,0.295484,1620812271441974208
803,1.833601,1.238281,0.763058,0.289201,1620812271462117376
804,1.828510,1.269659,0.768992,0.290597,1620812271483714240
805,1.816226,1.278144,0.774926,0.297230,1620812271502887808
806,1.735903,1.293685,0.780337,0.283616,1620812271523836768
807,1.730225,1.270779,0.786271,0.283965,1620812271543442944
808,1.724764,1.322287,0.789238,0.280823,1620812271561366208
809,1.714215,1.369227,0.798139,0.280998,1620812271590212000
810,1.715565,1.389670,0.801106,0.278904,1620812271603647904
811,1.621163,1.419845,0.810356,0.283092,1620812271625751808
812,1.608349,1.333053,0.813323,0.284140,1620812271642801696
813,1.606661,1.329337,0.822225,0.282918,1620812271662159296
814,1.594204,1.321141,0.828159,0.290248,1620812271683863296
815,1.509848,1.364559,0.829555,0.282569,1620812271704769600
816,1.494576,1.428208,0.838805,0.282569,1620812271724715264
817,1.482203,1.474747,0.841772,0.277158,1620812271744131392
818,1.400643,1.421773,0.851546,0.287107,1620812271763665024
819,1.388335,1.477405,0.854513,0.287107,1620812271783318432
820,1.380376,1.499927,0.863589,0.285187,1620812271805202432
821,1.382626,1.452503,0.866556,0.294961,1620812271824763744
822,1.367183,1.474431,0.875457,0.283267,1620812271844386976
823,1.280216,1.506266,0.879122,0.299848,1620812271863125280
824,1.273294,1.449874,0.888024,0.293390,1620812271889396448
825,1.264269,1.574574,0.893958,0.291295,1620812271903528960
826,-26.383000,4.224239,2.518161,0.282743,1620812271927085376
827,1.170146,1.701436,0.906175,0.273319,1620812271943005632
828,1.161594,1.738828,0.912109,0.278555,1620812271963156640
829,-25.947170,4.453039,2.525317,0.306654,1620812271983611936
830,1.055646,1.689746,0.921534,0.276984,1620812272003896192
831,1.044959,1.741740,0.930435,0.275762,1620812272028305856
832,-25.631540,4.262938,2.511005,0.300895,1620812272041967136
833,0.944025,1.636998,0.940383,0.286409,1620812272074065312
834,0.930826,1.585026,0.943350,0.283267,1620812272085886848
835,0.838226,1.693882,0.952426,0.287630,1620812272102714080
836,0.832762,1.689075,0.955393,0.282394,1620812272127480576
837,0.814857,1.703585,0.964294,0.288852,1620812272153829824
838,-24.858660,4.175551,2.512925,0.300371,1620812272161952960
839,0.711281,1.685757,0.977908,0.278380,1620812272183816704
840,0.709876,1.709974,0.980875,0.275238,1620812272202396672
841,0.607401,1.725867,0.990998,0.281696,1620812272222926560
842,0.607361,1.720525,0.993965,0.284838,1620812272243226304
843,0.600201,1.664561,1.003041,0.284663,1620812272263989440
844,0.498067,1.633773,1.009498,0.297230,1620812272283397216
845,-23.989170,4.111131,2.559176,0.297404,1620812272303750272
846,-23.885583,3.946357,2.568950,0.290423,1620812272328643872
847,0.378415,1.694022,1.029744,0.291645,1620812272342898272
848,0.373623,1.620194,1.035853,0.297928,1620812272369960896
849,0.265001,1.686412,1.045801,0.295659,1620812272388141888
850,0.260185,1.659499,1.048943,0.293564,1620812272403836896
851,0.156135,1.685504,1.052434,0.281522,1620812272427685184
852,0.156360,1.708573,1.061509,0.274366,1620812272442258784
853,0.051721,1.684111,1.066745,0.287456,1620812272466876640
854,0.038355,1.714910,1.072854,0.278904,1620812272483294912
855,-0.057147,1.638813,1.080010,0.287805,1620812272501995616
856,-0.075110,1.722900,1.085944,0.279253,1620812272524622048
857,-0.179890,1.644035,1.091878,0.276111,1620812272543002432
858,-0.188635,1.761828,1.097812,0.276111,1620812272563079808
859,-0.293627,1.725052,1.102874,0.272969,1620812272582017792
860,-0.297927,1.784272,1.105666,0.275937,1620812272601588640
861,-0.407349,1.797013,1.114393,0.268606,1620812272628206592
862,-0.415757,1.811345,1.117360,0.268606,1620812272642934016
863,-0.516865,1.797795,1.123468,0.281871,1620812272662263776
864,-0.632251,1.747743,1.126959,0.273144,1620812272683558912
865,-0.742024,1.871434,1.134289,0.272969,1620812272702773824
866,-0.736134,1.773532,1.137257,0.280300,1620812272730643424
867,-0.855810,1.886215,1.145111,0.278031,1620812272742442272
868,-0.953759,1.787553,1.148252,0.285536,1620812272762913088
869,-1.063710,1.948842,1.156106,0.280823,1620812272782235552
870,-1.071420,1.853589,1.162215,0.285536,1620812272803206176
871,-1.181168,1.931962,1.167974,0.283791,1620812272824284544
872,-1.289893,1.941910,1.174607,0.279602,1620812272840130656
873,-1.396083,2.040291,1.177399,0.282045,1620812272865444000
874,-1.403362,2.016000,1.183333,0.285187,1620812272882779744
875,-1.513053,1.974768,1.187347,0.279951,1620812272901676832
876,-1.622379,1.923354,1.192758,0.293390,1620812272922385824
877,-1.742359,1.920855,1.199216,0.285710,1620812272948477184
878,-1.838348,1.939261,1.203579,0.277856,1620812272969918048
879,-1.958398,1.911196,1.209164,0.295484,1620812272983814944
880,-2.071754,2.026964,1.213702,0.280300,1620812273003167104
881,-2.178116,1.985437,1.218414,0.286583,1620812273023967040
882,-2.281222,2.127561,1.223476,0.272795,1620812273040377056
