frame,e_y,e_y_dot,e_phi,e_phi_dot,index,u1/deg,u1_0,u1_1,u1_2,u1_3,u2,curvature,v_x,v_y,timestamp
36,-0.268559,-0.055419,0.002618,-0.035081,0,-2.844839,-0.052208,-0.000770,0.004021,-0.000695,0.000000,0.032169,1.750000,-0.060000,1621682245962222753
37,-0.261377,-0.048420,0.000873,-0.012741,0,-2.887512,-0.050812,-0.000673,0.001340,-0.000252,0.000000,0.032169,1.810000,-0.050000,1621682245982451227
38,-0.251517,-0.043439,0.003665,-0.014137,0,-2.529570,-0.048895,-0.000604,0.005629,-0.000280,0.000000,0.032169,1.790000,-0.050000,1621682246021647779
39,-0.250733,-0.043439,0.003665,-0.014137,0,-2.520837,-0.048743,-0.000604,0.005629,-0.000280,0.000000,0.032169,1.790000,-0.050000,1621682246028630926
40,-0.252535,-0.056858,0.001745,-0.009076,0,-2.714804,-0.049093,-0.000790,0.002681,-0.000180,0.000000,0.032169,1.800000,-0.060000,1621682246042620869
41,-0.252028,-0.056188,0.002094,-0.007679,0,-2.676321,-0.048994,-0.000781,0.003217,-0.000152,0.000000,0.032169,1.820000,-0.060000,1621682246061526514
42,-0.250842,-0.054031,0.003316,0.006807,0,-2.537444,-0.048764,-0.000751,0.005093,0.000135,0.000000,0.032169,1.800000,-0.060000,1621682246083046618
43,-0.250626,-0.043403,0.003665,0.008727,0,-2.493680,-0.048722,-0.000603,0.005629,0.000173,0.000000,0.032169,1.800000,-0.050000,1621682246101789124
44,-0.251766,-0.048178,0.001047,-0.009076,0,-2.760760,-0.048943,-0.000670,0.001608,-0.000180,0.000000,0.032169,1.740000,-0.050000,1621682246121776060
45,-0.251550,-0.046052,0.002269,-0.007679,0,-2.647565,-0.048901,-0.000640,0.003485,-0.000152,0.000000,0.032169,1.740000,-0.050000,1621682246153855831
46,-0.252575,-0.050304,-0.000175,-0.003840,0,-2.873028,-0.049100,-0.000699,-0.000268,-0.000076,0.000000,0.032169,1.740000,-0.050000,1621682246161328872
47,-0.252156,-0.049691,0.000175,0.008552,0,-2.823108,-0.049019,-0.000691,0.000268,0.000169,0.000000,0.032169,1.770000,-0.050000,1621682246182651406
48,-0.251170,-0.038771,0.000698,0.003316,0,-2.763286,-0.048827,-0.000539,0.001072,0.000066,0.000000,0.032169,1.760000,-0.040000,1621682246203713938
49,-0.250982,-0.038438,0.000873,-0.001222,0,-2.750719,-0.048791,-0.000534,0.001340,-0.000024,0.000000,0.032169,1.790000,-0.040000,1621682246221354608
50,-0.251935,-0.043665,-0.002094,-0.010297,0,-3.036887,-0.048976,-0.000607,-0.003217,-0.000204,0.000000,0.032169,1.750000,-0.040000,1621682246246141500
51,-0.251563,-0.043019,-0.001745,0.002443,0,-2.987063,-0.048904,-0.000598,-0.002681,0.000048,0.000000,0.032169,1.730000,-0.040000,1621682246259548333
52,-0.251022,-0.042749,-0.001571,-0.018850,0,-2.989615,-0.048799,-0.000594,-0.002413,-0.000373,0.000000,0.032169,1.750000,-0.040000,1621682246288435845
53,-0.252251,-0.045934,-0.003491,0.009599,0,-3.142520,-0.049038,-0.000638,-0.005361,0.000190,0.000000,0.032169,1.700000,-0.040000,1621682246302599518
54,-0.251407,-0.044664,-0.002793,-0.004014,0,-3.086110,-0.048873,-0.000621,-0.004289,-0.000079,0.000000,0.032169,1.670000,-0.040000,1621682246321958767
55,-0.251266,-0.033321,-0.001920,0.001745,0,-2.992182,-0.048846,-0.000463,-0.002949,0.000035,0.000000,0.032169,1.730000,-0.030000,1621682246343549368
56,-0.252007,-0.036561,-0.003665,-0.004887,0,-3.164131,-0.048990,-0.000508,-0.005629,-0.000097,0.000000,0.032169,1.790000,-0.030000,1621682246361967327
57,-0.251711,-0.034660,-0.002618,0.008901,0,-3.051525,-0.048933,-0.000482,-0.004021,0.000176,0.000000,0.032169,1.780000,-0.030000,1621682246382075672
58,-0.242099,-0.033398,-0.001920,-0.007156,0,-2.900234,-0.047064,-0.000464,-0.002949,-0.000142,0.000000,0.032169,1.770000,-0.030000,1621682246402546677
59,-0.243171,-0.034555,-0.002618,-0.013090,0,-2.981272,-0.047273,-0.000480,-0.004021,-0.000259,0.000000,0.032169,1.740000,-0.030000,1621682246464880503
60,-0.242600,-0.031854,-0.001047,-0.024609,0,-2.847592,-0.047161,-0.000443,-0.001608,-0.000487,0.000000,0.032169,1.770000,-0.030000,1621682246474394974
61,-0.242961,-0.034325,-0.002443,-0.022340,0,-2.973878,-0.047232,-0.000477,-0.003753,-0.000442,0.000000,0.032169,1.770000,-0.030000,1621682246483844804
62,-0.242683,-0.032429,-0.001396,-0.004538,0,-2.856923,-0.047178,-0.000451,-0.002145,-0.000090,0.000000,0.032169,1.740000,-0.030000,1621682246502335467
63,-0.242397,-0.031215,-0.000698,-0.018151,0,-2.806774,-0.047122,-0.000434,-0.001072,-0.000359,0.000000,0.032169,1.740000,-0.030000,1621682246520740146
64,-0.242849,-0.031208,-0.000698,-0.007330,0,-2.799527,-0.047210,-0.000434,-0.001072,-0.000145,0.000000,0.032169,1.730000,-0.030000,1621682246541408049
65,-0.242724,-0.030000,-0.000000,0.007330,0,-2.719114,-0.047186,-0.000417,-0.000000,0.000145,0.000000,0.032169,1.730000,-0.030000,1621682246583126932
66,-0.242504,-0.030000,-0.000000,0.007330,0,-2.716654,-0.047143,-0.000417,-0.000000,0.000145,0.000000,0.032169,1.730000,-0.030000,1621682246586379127
67,-0.242399,-0.020000,-0.000000,0.010297,0,-2.704156,-0.047122,-0.000278,-0.000000,0.000204,0.000000,0.032169,1.800000,-0.020000,1621682246604251672
68,-0.242659,-0.020297,-0.000175,0.013788,0,-2.718693,-0.047173,-0.000282,-0.000268,0.000273,0.000000,0.032169,1.700000,-0.020000,1621682246622266171
69,-0.242609,-0.020316,-0.000175,0.012043,0,-2.720125,-0.047163,-0.000282,-0.000268,0.000238,0.000000,0.032169,1.810000,-0.020000,1621682246643596257
70,-0.242871,-0.022780,-0.001571,0.022515,0,-2.835999,-0.047214,-0.000317,-0.002413,0.000446,0.000000,0.032169,1.770000,-0.020000,1621682246661906759
71,-0.242826,-0.023089,-0.001745,0.018326,0,-2.855857,-0.047205,-0.000321,-0.002681,0.000363,0.000000,0.032169,1.770000,-0.020000,1621682246691101410
72,-0.242554,-0.023124,-0.001745,0.009948,0,-2.862359,-0.047152,-0.000321,-0.002681,0.000197,0.000000,0.032169,1.790000,-0.020000,1621682246701298929
73,-0.242445,-0.011843,-0.001047,0.000000,0,-2.802012,-0.047131,-0.000165,-0.001608,0.000000,0.000000,0.032169,1.760000,-0.010000,1621682246738050270
74,-0.242702,-0.015222,-0.002967,0.003840,0,-2.972162,-0.047181,-0.000212,-0.004557,0.000076,0.000000,0.032169,1.760000,-0.010000,1621682246750867816
75,-0.242567,-0.014712,-0.002618,-0.003142,0,-2.947447,-0.047155,-0.000205,-0.004021,-0.000062,0.000000,0.032169,1.800000,-0.010000,1621682246761928672
76,-0.242785,-0.017898,-0.004363,-0.017453,0,-3.122240,-0.047197,-0.000249,-0.006702,-0.000346,0.000000,0.032169,1.810000,-0.010000,1621682246787174384
77,-0.242611,-0.014971,-0.002793,-0.034034,0,-2.998550,-0.047164,-0.000208,-0.004289,-0.000674,0.000000,0.032169,1.780000,-0.010000,1621682246805963867
78,-0.242599,-0.013971,-0.002269,-0.020420,0,-2.936105,-0.047161,-0.000194,-0.003485,-0.000404,0.000000,0.032169,1.750000,-0.010000,1621682246828099850
79,-0.242621,-0.011885,-0.001047,-0.032812,0,-2.841228,-0.047166,-0.000165,-0.001608,-0.000650,0.000000,0.032169,1.800000,-0.010000,1621682246842618023
80,-0.242572,-0.014922,-0.002618,-0.023562,0,-2.970842,-0.047156,-0.000207,-0.004021,-0.000467,0.000000,0.032169,1.880000,-0.010000,1621682246886402784
81,-0.242576,-0.010688,-0.000349,-0.036303,0,-2.782298,-0.047157,-0.000149,-0.000536,-0.000719,0.000000,0.032169,1.970000,-0.010000,1621682246895472962
82,-0.233795,-0.010688,-0.000349,-0.036303,0,-2.684491,-0.045450,-0.000149,-0.000536,-0.000719,0.000000,0.032169,1.970000,-0.010000,1621682246903504825
83,-0.224568,-0.013032,-0.001571,-0.018151,0,-2.670505,-0.043656,-0.000181,-0.002413,-0.000359,0.000000,0.032169,1.930000,-0.010000,1621682246927333402
84,-0.224712,-0.011299,-0.000698,-0.011170,0,-2.586019,-0.043684,-0.000157,-0.001072,-0.000221,0.000000,0.032169,1.860000,-0.010000,1621682246943987534
85,-0.215233,-0.015390,-0.002793,-0.019024,0,-2.676916,-0.041841,-0.000214,-0.004289,-0.000377,0.000000,0.032169,1.930000,-0.010000,1621682246961509708
86,-0.215414,-0.013246,-0.001745,-0.011694,0,-2.576748,-0.041876,-0.000184,-0.002681,-0.000232,0.000000,0.032169,1.860000,-0.010000,1621682246982292492
87,-0.215907,-0.020000,-0.000000,-0.030369,0,-2.455216,-0.041972,-0.000278,-0.000000,-0.000601,0.000000,0.032169,1.890000,-0.020000,1621682247004896832
88,-0.216204,-0.005825,0.002269,-0.025307,0,-2.241830,-0.042030,-0.000081,0.003485,-0.000501,0.000000,0.032169,1.840000,-0.010000,1621682247034184189
89,-0.206329,-0.012890,-0.001571,-0.045553,0,-2.498330,-0.040110,-0.000179,-0.002413,-0.000902,0.000000,nan,1.840000,-0.010000,1621682247048456151
90,-0.206646,-0.011562,-0.000873,-0.025482,0,-2.416591,-0.040172,-0.000161,-0.001340,-0.000505,0.000000,nan,1.790000,-0.010000,1621682247062267308
91,-0.207572,-0.008403,0.000873,-0.035954,0,-2.282689,-0.040352,-0.000117,0.001340,-0.000712,0.000000,nan,1.830000,-0.010000,1621682247082225828
92,-0.206067,-0.015848,0.002269,-0.023213,0,-2.134529,-0.040060,-0.000220,0.003485,-0.000460,0.000000,nan,1.830000,-0.020000,1621682247102065306
93,-0.207039,-0.013898,0.003316,-0.016232,0,-2.043723,-0.040248,-0.000193,0.005093,-0.000321,0.000000,nan,1.840000,-0.020000,1621682247121396491
94,-0.207457,-0.011748,0.004189,-0.014137,0,-1.967499,-0.040330,-0.000163,0.006434,-0.000280,0.000000,nan,1.970000,-0.020000,1621682247173416509
95,-0.206217,-0.013123,0.003491,-0.009076,0,-2.010475,-0.040089,-0.000182,0.005361,-0.000180,0.000000,0.000000,1.970000,-0.020000,1621682247183391848
96,-0.207055,-0.002513,0.003840,0.004363,0,-1.965393,-0.040251,-0.000035,0.005897,0.000086,0.000000,0.000000,1.950000,-0.010000,1621682247215266177
97,-0.206199,-0.006597,0.001745,0.010821,0,-2.136091,-0.040085,-0.000092,0.002681,0.000214,0.000000,nan,1.950000,-0.010000,1621682247224975850
98,-0.207282,-0.006218,0.001920,0.007854,0,-2.135864,-0.040296,-0.000086,0.002949,0.000156,0.000000,nan,1.970000,-0.010000,1621682247242434790
99,-0.205970,-0.012443,-0.001222,0.012392,0,-2.397521,-0.040041,-0.000173,-0.001876,0.000245,0.000000,nan,2.000000,-0.010000,1621682247260953550
100,-0.206851,-0.001632,-0.000873,0.015010,0,-2.365031,-0.040212,-0.000023,-0.001340,0.000297,0.000000,nan,1.870000,0.000000,1621682247281013447
101,-0.198551,-0.000984,-0.000524,0.013439,0,-2.243138,-0.038598,-0.000014,-0.000804,0.000266,0.000000,nan,1.880000,0.000000,1621682247301322658
102,-0.196941,-0.013386,-0.001745,-0.009250,0,-2.368327,-0.038285,-0.000186,-0.002681,-0.000183,0.000000,0.000000,1.940000,-0.010000,1621682247348428159
103,-0.197874,-0.013079,-0.001571,-0.015184,0,-2.369856,-0.038467,-0.000182,-0.002413,-0.000301,0.000000,0.000000,1.960000,-0.010000,1621682247356686552
104,-0.198349,-0.013079,-0.001571,-0.015184,0,-2.375149,-0.038559,-0.000182,-0.002413,-0.000301,0.000000,0.000000,1.960000,-0.010000,1621682247365718554
105,-0.197146,-0.013508,-0.001745,-0.020769,0,-2.383780,-0.038325,-0.000188,-0.002681,-0.000411,0.000000,0.000000,2.010000,-0.010000,1621682247381825256
106,-0.197633,-0.002431,-0.001222,-0.013090,0,-2.325597,-0.038420,-0.000034,-0.001876,-0.000259,0.000000,0.000000,1.990000,0.000000,1621682247402102947
107,-0.180982,-0.000000,-0.000000,-0.030543,0,-2.050487,-0.035183,-0.000000,-0.000000,-0.000605,0.000000,0.000000,1.970000,0.000000,1621682247423201831
108,-0.178842,-0.011021,-0.000524,-0.008203,0,-2.056161,-0.034767,-0.000153,-0.000804,-0.000162,0.000000,0.000000,1.950000,-0.010000,1621682247442341462
109,-0.180227,-0.006921,0.001571,-0.011694,0,-1.887971,-0.035036,-0.000096,0.002413,-0.000232,0.000000,0.000000,1.960000,-0.010000,1621682247487242011
110,-0.180239,0.006912,0.003491,-0.030020,0,-1.728932,-0.035039,0.000096,0.005361,-0.000594,0.000000,0.000000,1.980000,0.000000,1621682247494832429
111,-0.269142,0.001728,0.000873,-0.018850,0,-2.941001,-0.052321,0.000024,0.001340,-0.000373,0.000000,0.032169,1.980000,0.000000,1621682247523267552
112,-0.269142,-0.003193,0.003491,0.003840,0,-2.688795,-0.052321,-0.000044,0.005361,0.000076,0.000000,0.032169,1.950000,-0.010000,1621682247533450062
113,-0.259074,-0.006937,0.001571,-0.008203,0,-2.762239,-0.050364,-0.000096,0.002413,-0.000162,0.000000,0.032169,1.950000,-0.010000,1621682247545197709
114,-0.259755,-0.006199,0.001920,-0.010647,0,-2.741290,-0.050496,-0.000086,0.002949,-0.000211,0.000000,0.032169,1.980000,-0.010000,1621682247561435932
115,-0.252561,-0.003298,0.003491,0.006632,0,-2.501027,-0.049098,-0.000046,0.005361,0.000131,0.000000,0.032169,1.920000,-0.010000,1621682247582728162
116,-0.253312,-0.002244,0.003840,-0.000175,0,-2.485554,-0.049244,-0.000031,0.005897,-0.000003,0.000000,0.032169,2.020000,-0.010000,1621682247600919303
117,-0.251066,-0.007532,0.001222,0.005934,0,-2.688196,-0.048807,-0.000105,0.001876,0.000117,0.000000,0.032169,2.020000,-0.010000,1621682247627844553
118,-0.243629,-0.016440,0.001745,0.000000,0,-2.573115,-0.047361,-0.000229,0.002681,0.000000,0.000000,0.032169,2.040000,-0.020000,1621682247642386631
119,-0.242054,-0.015167,0.002269,-0.009425,0,-2.519178,-0.047055,-0.000211,0.003485,-0.000187,0.000000,0.032169,2.130000,-0.020000,1621682247661797784
120,-0.242855,-0.014528,0.002618,-0.022340,0,-2.511526,-0.047211,-0.000202,0.004021,-0.000442,0.000000,0.032169,2.090000,-0.020000,1621682247682317718
121,-0.244496,-0.003528,0.003142,-0.005236,0,-2.455559,-0.047530,-0.000049,0.004825,-0.000104,0.000000,0.032169,2.060000,-0.010000,1621682247701044160
122,-0.232642,-0.003591,0.003142,-0.037874,0,-2.360602,-0.045226,-0.000050,0.004825,-0.000750,0.000000,0.032169,2.040000,-0.010000,1621682247720093518
123,-0.235150,-0.011287,0.004189,-0.033859,0,-2.297961,-0.045713,-0.000157,0.006434,-0.000670,0.000000,0.032169,2.080000,-0.020000,1621682247741426868
124,-0.232149,-0.006250,0.006807,-0.018850,0,-2.013109,-0.045130,-0.000087,0.010455,-0.000373,0.000000,0.032169,2.020000,-0.020000,1621682247761677359
125,-0.233883,-0.004840,0.007505,-0.043982,0,-1.998376,-0.045467,-0.000067,0.011527,-0.000871,0.000000,0.032169,2.020000,-0.020000,1621682247782352334
126,-0.233883,-0.004840,0.007505,-0.043982,0,-1.998376,-0.045467,-0.000067,0.011527,-0.000871,0.000000,0.032169,2.020000,-0.020000,1621682247810036314
127,-0.223527,0.001825,0.010647,-0.039968,0,-1.596703,-0.043454,0.000025,0.016352,-0.000791,0.000000,0.032169,2.050000,-0.020000,1621682247821177362
128,-0.234355,0.003370,0.011345,-0.037001,0,-1.651276,-0.045559,0.000047,0.017424,-0.000733,0.000000,0.032169,2.060000,-0.020000,1621682247842241269
129,-0.225854,0.003855,0.011694,-0.055676,0,-1.546668,-0.043906,0.000054,0.017960,-0.001102,0.000000,0.032169,2.040000,-0.020000,1621682247862897941
130,-0.223944,0.010494,0.014661,-0.043284,0,-1.244949,-0.043535,0.000146,0.022517,-0.000857,0.000000,0.032169,2.080000,-0.020000,1621682247882334791
131,-0.224912,0.020770,0.015010,-0.040666,0,-1.213856,-0.043723,0.000289,0.023054,-0.000805,0.000000,0.032169,2.050000,-0.010000,1621682247903002822
132,-0.213940,0.029401,0.018326,-0.065101,0,-0.820673,-0.041590,0.000409,0.028147,-0.001289,0.000000,0.032169,2.150000,-0.010000,1621682247922849436
133,-0.214928,0.020904,0.018850,-0.036652,0,-0.760087,-0.041782,0.000291,0.028951,-0.000726,0.000000,0.032169,2.170000,-0.020000,1621682247941009088
134,-0.217981,0.021265,0.019373,-0.047298,0,-0.759815,-0.042376,0.000296,0.029755,-0.000937,0.000000,0.032169,2.130000,-0.020000,1621682247969807383
135,-0.213880,0.029072,0.023038,-0.023562,0,-0.358446,-0.041578,0.000404,0.035385,-0.000467,0.000000,0.032169,2.130000,-0.020000,1621682247982092028
136,-0.216980,0.040658,0.023562,-0.023736,0,-0.337872,-0.042181,0.000565,0.036189,-0.000470,0.000000,0.032169,2.150000,-0.010000,1621682248000987336
137,-0.218021,0.041601,0.023562,-0.013090,0,-0.336639,-0.042383,0.000578,0.036189,-0.000259,0.000000,0.032169,2.190000,-0.010000,1621682248022693555
138,-0.215939,0.043987,0.025831,-0.013788,0,-0.112677,-0.041979,0.000611,0.039674,-0.000273,0.000000,0.032169,2.090000,-0.010000,1621682248042568457
139,-0.208017,0.045392,0.026005,-0.020595,0,-0.015675,-0.040438,0.000631,0.039942,-0.000408,0.000000,0.032169,2.130000,-0.010000,1621682248062858149
140,-0.205363,0.050172,0.027227,-0.002967,0,0.145204,-0.039923,0.000697,0.041818,-0.000059,0.000000,0.032169,2.210000,-0.010000,1621682248083915816
141,-0.206429,0.049462,0.027402,-0.023038,0,0.125349,-0.040130,0.000688,0.042086,-0.000456,0.000000,0.032169,2.170000,-0.010000,1621682248103016950
142,-0.199604,0.048186,0.027576,-0.006807,0,0.234124,-0.038803,0.000670,0.042354,-0.000135,0.000000,0.032169,2.110000,-0.010000,1621682248132401844
143,-0.187379,0.044208,0.026704,-0.016930,0,0.278842,-0.036427,0.000614,0.041014,-0.000335,0.000000,0.032169,2.030000,-0.010000,1621682248142403136
144,-0.181698,0.047177,0.027227,-0.030194,0,0.375520,-0.035322,0.000656,0.041818,-0.000598,0.000000,0.032169,2.100000,-0.010000,1621682248162416664
145,-0.182241,0.046540,0.027053,-0.015184,0,0.370629,-0.035428,0.000647,0.041550,-0.000301,0.000000,0.032169,2.090000,-0.010000,1621682248184892715
146,-0.180044,0.044027,0.026354,-0.033336,0,0.311070,-0.035001,0.000612,0.040478,-0.000660,0.000000,0.032169,2.050000,-0.010000,1621682248203704246
147,-0.181172,0.046175,0.026878,-0.016232,0,0.365704,-0.035220,0.000642,0.041282,-0.000321,0.000000,0.032169,2.090000,-0.010000,1621682248223013703
148,-0.169338,0.048350,0.029322,-0.046426,0,0.680011,-0.032919,0.000672,0.045035,-0.000919,0.000000,0.032169,1.990000,-0.010000,1621682248242969278
149,-0.169338,0.048350,0.029322,-0.046426,0,0.680011,-0.032919,0.000672,0.045035,-0.000919,0.000000,0.032169,1.990000,-0.010000,1621682248268175470
150,-0.163887,0.052664,0.030718,-0.044506,0,0.869211,-0.031860,0.000732,0.047179,-0.000881,0.000000,0.032169,2.040000,-0.010000,1621682248284302109
151,-0.161500,0.061908,0.034907,-0.036477,0,1.280891,-0.031396,0.000861,0.053613,-0.000722,0.000000,0.032169,2.060000,-0.010000,1621682248304591928
152,-0.162722,0.061569,0.035430,-0.025831,0,1.325158,-0.031633,0.000856,0.054417,-0.000511,0.000000,0.032169,2.020000,-0.010000,1621682248323322626
153,-0.151274,0.060146,0.039095,-0.012392,0,1.789320,-0.029408,0.000836,0.060047,-0.000245,0.000000,0.032169,2.050000,-0.020000,1621682248349565566
154,-0.143544,0.062467,0.039270,0.006632,0,1.914211,-0.027905,0.000868,0.060315,0.000131,0.000000,0.032169,2.100000,-0.020000,1621682248363938361
155,-0.141060,0.070518,0.041713,0.007679,0,2.164507,-0.027422,0.000980,0.064068,0.000152,0.000000,0.032169,2.170000,-0.020000,1621682248395485838
156,-0.142303,0.070518,0.041713,0.007679,0,2.150664,-0.027664,0.000980,0.064068,0.000152,0.000000,0.032169,2.170000,-0.020000,1621682248403199937
157,-0.146006,0.069823,0.041015,0.022689,0,2.064459,-0.028383,0.000971,0.062995,0.000449,0.000000,0.032169,2.190000,-0.020000,1621682248423324314
158,-0.141725,0.082632,0.041539,0.027053,0,2.173370,-0.027551,0.001149,0.063799,0.000536,0.000000,0.032169,2.230000,-0.010000,1621682248445381033
159,-0.145365,0.077808,0.040841,0.024784,0,2.064967,-0.028259,0.001082,0.062727,0.000491,0.000000,0.032169,2.150000,-0.010000,1621682248463729167
160,-0.146553,0.076652,0.040492,0.029496,0,2.025450,-0.028490,0.001065,0.062191,0.000584,0.000000,0.032169,2.140000,-0.010000,1621682248482781917
161,-0.143570,0.061804,0.038048,0.034558,0,1.837561,-0.027910,0.000859,0.058438,0.000684,0.000000,0.032169,2.150000,-0.020000,1621682248504303045
162,-0.144733,0.061050,0.037350,0.039444,0,1.768118,-0.028136,0.000849,0.057366,0.000781,0.000000,0.032169,2.170000,-0.020000,1621682248524470719
163,-0.143026,0.059189,0.034732,0.022689,0,1.536258,-0.027804,0.000823,0.053345,0.000449,0.000000,0.032169,2.280000,-0.020000,1621682248547340982
164,-0.136278,0.057938,0.034034,0.006807,0,1.530966,-0.026492,0.000805,0.052273,0.000135,0.000000,0.032169,2.290000,-0.020000,1621682248562425145
