frame,e_y,e_y_dot,e_phi,e_phi_dot,index,u1/deg,u1_0,u1_1,u1_2,u1_3,u2,curvature,v_x,v_y,timestamp
22,-0.000214,0.070858,0.034383,0.009599,0,3.055677,-0.000029,0.000900,0.052276,0.000185,0.000000,0.000000,1.770000,0.010000,1621683169079180032
23,-0.000085,0.059826,0.034383,0.019548,0,3.059663,-0.000012,0.000760,0.052276,0.000377,0.000000,0.000000,1.740000,0.000000,1621683169100064736
24,0.000043,0.061202,0.034383,0.008727,0,3.049709,0.000006,0.000777,0.052276,0.000168,0.000000,0.000000,1.780000,0.000000,1621683169119286496
25,0.009149,0.060821,0.034558,0.019722,0,3.148638,0.001260,0.000772,0.052541,0.000381,0.000000,0.000000,1.760000,0.000000,1621683169142584992
26,0.008857,0.056407,0.032987,0.025307,0,3.012467,0.001220,0.000716,0.050153,0.000488,0.000000,0.000000,1.710000,0.000000,1621683169159636640
27,0.008896,0.055124,0.032812,0.013614,0,2.983705,0.001225,0.000700,0.049888,0.000263,0.000000,0.000000,1.680000,0.000000,1621683169191363136
28,0.008986,0.054213,0.032463,0.035256,0,2.977271,0.001237,0.000689,0.049357,0.000680,0.000000,0.000000,1.670000,0.000000,1621683169200830368
29,0.017722,0.042538,0.030194,0.045204,0,2.851054,0.002440,0.000540,0.045907,0.000872,0.000000,0.032169,1.740000,-0.010000,1621683169220499872
30,0.017971,0.043407,0.029671,0.043982,0,2.806685,0.002475,0.000551,0.045111,0.000849,0.000000,0.032169,1.800000,-0.010000,1621683169241120160
31,0.009152,0.038349,0.028274,0.049916,0,2.618360,0.001260,0.000487,0.042988,0.000963,0.000000,0.032169,1.710000,-0.010000,1621683169260875392
32,0.000457,0.037431,0.027576,0.049916,0,2.488269,0.000063,0.000475,0.041927,0.000963,0.000000,0.032169,1.720000,-0.010000,1621683169279919616
33,-0.000113,0.031930,0.024958,0.057770,0,2.260400,-0.000016,0.000406,0.037946,0.001115,0.000000,0.032169,1.680000,-0.010000,1621683169299846976
34,-0.000113,0.026624,0.021293,0.051138,0,1.929921,-0.000016,0.000338,0.032374,0.000987,0.000000,0.032169,1.720000,-0.010000,1621683169335730752
35,0.000767,0.026624,0.021293,0.051138,0,1.936865,0.000106,0.000338,0.032374,0.000987,0.000000,0.032169,1.720000,-0.010000,1621683169343248704
36,0.000767,0.026624,0.021293,0.051138,0,1.936865,0.000106,0.000338,0.032374,0.000987,0.000000,0.032169,1.720000,-0.010000,1621683169360582208
37,-0.008984,0.019322,0.016755,0.055676,0,1.464327,-0.001237,0.000245,0.025475,0.001075,0.000000,0.032169,1.750000,-0.010000,1621683169401415840
38,-0.008199,0.019322,0.016755,0.055676,0,1.470521,-0.001129,0.000245,0.025475,0.001075,0.000000,0.032169,1.750000,-0.010000,1621683169402121856
39,-0.009207,0.011438,0.012392,0.041364,0,1.060906,-0.001268,0.000145,0.018841,0.000798,0.000000,0.032169,1.730000,-0.010000,1621683169418928960
40,-0.008750,0.010043,0.011519,0.046775,0,0.993458,-0.001205,0.000128,0.017514,0.000903,0.000000,0.032169,1.740000,-0.010000,1621683169438360160
41,-0.017469,0.017614,0.010123,0.027576,0,0.787316,-0.002406,0.000224,0.015391,0.000532,0.000000,0.032169,1.740000,0.000000,1621683169458145696
42,-0.018753,0.012217,0.006981,0.041888,0,0.515416,-0.002582,0.000155,0.010614,0.000808,0.000000,0.032169,1.750000,0.000000,1621683169479227008
43,-0.027226,0.010221,0.005585,0.029671,0,0.311970,-0.003749,0.000130,0.008492,0.000573,0.000000,0.032169,1.830000,0.000000,1621683169501578208
44,-0.025798,0.007964,0.004712,0.038572,0,0.255421,-0.003552,0.000101,0.007165,0.000744,0.000000,0.032169,1.690000,0.000000,1621683169523599808
45,-0.028433,0.005372,0.003142,0.019722,0,0.075062,-0.003915,0.000068,0.004776,0.000381,0.000000,0.032169,1.710000,0.000000,1621683169539132768
46,-0.035928,0.012623,0.001571,0.030892,0,-0.103276,-0.004947,0.000160,0.002388,0.000596,0.000000,0.032169,1.670000,0.010000,1621683169564606496
47,-0.034637,0.011422,0.000873,0.021293,0,-0.165399,-0.004770,0.000145,0.001327,0.000411,0.000000,0.032169,1.630000,0.010000,1621683169580744160
48,-0.045921,-0.005014,-0.002967,0.052534,0,-0.566326,-0.006323,-0.000064,-0.004511,0.001014,0.000000,0.032169,1.690000,0.000000,1621683169600859040
49,-0.053888,-0.005737,-0.003316,0.039444,0,-0.674590,-0.007420,-0.000073,-0.005042,0.000761,0.000000,0.032169,1.730000,0.000000,1621683169621130336
50,-0.053200,-0.006144,-0.003491,0.039444,0,-0.684662,-0.007326,-0.000078,-0.005307,0.000761,0.000000,0.032169,1.760000,0.000000,1621683169640392544
51,-0.052480,-0.007498,-0.004189,0.046600,0,-0.732871,-0.007227,-0.000095,-0.006369,0.000899,0.000000,0.032169,1.790000,0.000000,1621683169658886656
52,-0.054245,-0.004291,-0.008029,0.041713,0,-1.084351,-0.007470,-0.000054,-0.012207,0.000805,0.000000,0.032169,1.780000,0.010000,1621683169679794848
53,-0.052391,-0.006280,-0.009250,0.026704,0,-1.194202,-0.007214,-0.000080,-0.014064,0.000515,0.000000,0.032169,1.760000,0.010000,1621683169699475968
54,-0.055041,-0.025306,-0.014137,0.042935,0,-1.636711,-0.007579,-0.000321,-0.021494,0.000829,0.000000,0.032169,1.790000,0.000000,1621683169721193856
55,-0.053880,-0.026243,-0.014661,0.019024,0,-1.700289,-0.007419,-0.000333,-0.022290,0.000367,0.000000,0.032169,1.790000,0.000000,1621683169739995968
56,-0.052254,-0.019065,-0.015882,0.034034,0,-1.772065,-0.007195,-0.000242,-0.024148,0.000657,0.000000,0.032169,1.830000,0.010000,1621683169760502080
57,-0.064086,-0.026809,-0.019897,0.039968,0,-2.214182,-0.008825,-0.000340,-0.030251,0.000771,0.000000,0.032169,1.850000,0.010000,1621683169796612864
58,-0.071409,-0.026809,-0.019897,0.039968,0,-2.271960,-0.009833,-0.000340,-0.030251,0.000771,0.000000,0.032169,1.850000,0.010000,1621683169803521280
59,-0.070114,-0.029207,-0.020420,0.026878,0,-2.323574,-0.009655,-0.000371,-0.031047,0.000519,0.000000,0.032169,1.920000,0.010000,1621683169818976000
60,-0.073570,-0.036426,-0.024435,0.033161,0,-2.698837,-0.010131,-0.000463,-0.037150,0.000640,0.000000,0.032169,1.900000,0.010000,1621683169838715648
61,-0.071375,-0.029595,-0.025831,0.018500,0,-2.814393,-0.009828,-0.000376,-0.039273,0.000357,0.000000,0.032169,1.920000,0.020000,1621683169859296000
62,-0.074134,-0.039341,-0.029671,0.042062,0,-3.151685,-0.010208,-0.000500,-0.045111,0.000812,0.000000,0.032169,2.000000,0.020000,1621683169884221568
63,-0.081732,-0.047638,-0.030020,0.027053,0,-3.264670,-0.011254,-0.000605,-0.045642,0.000522,0.000000,0.032169,1.920000,0.010000,1621683169901047744
64,-0.080797,-0.046521,-0.030718,0.042412,0,-3.300315,-0.011126,-0.000591,-0.046703,0.000819,0.000000,0.032169,1.840000,0.010000,1621683169920387424
65,-0.083212,-0.055680,-0.034208,0.026878,0,-3.647291,-0.011458,-0.000707,-0.052011,0.000519,0.000000,0.032169,1.920000,0.010000,1621683169940866432
66,-0.082255,-0.046696,-0.034558,0.022689,0,-3.668245,-0.011327,-0.000593,-0.052541,0.000438,0.000000,0.032169,1.930000,0.020000,1621683169977425920
67,-0.088795,-0.046696,-0.034558,0.022689,0,-3.719838,-0.012227,-0.000593,-0.052541,0.000438,0.000000,0.032169,1.930000,0.020000,1621683169984242176
68,-0.091232,-0.052916,-0.036826,0.020246,0,-3.943950,-0.012563,-0.000672,-0.055991,0.000391,0.000000,0.032169,1.980000,0.020000,1621683170000394496
69,-0.090259,-0.050302,-0.037001,0.011519,0,-3.959219,-0.012429,-0.000639,-0.056256,0.000222,0.000000,0.032169,1.900000,0.020000,1621683170019882048
70,-0.087811,-0.051412,-0.037001,-0.020595,0,-3.976231,-0.012092,-0.000653,-0.056256,-0.000397,0.000000,0.032169,1.930000,0.020000,1621683170040797408
71,-0.091713,-0.052672,-0.038048,0.000175,0,-4.076186,-0.012629,-0.000669,-0.057848,0.000003,0.000000,0.032169,1.910000,0.020000,1621683170061022656
72,-0.098265,-0.062717,-0.037874,-0.014312,0,-4.136002,-0.013531,-0.000797,-0.057583,-0.000276,0.000000,0.032169,1.920000,0.010000,1621683170084816704
73,-0.098265,-0.060965,-0.037350,-0.000698,0,-4.074061,-0.013531,-0.000774,-0.056787,-0.000013,0.000000,0.032169,1.900000,0.010000,1621683170120762528
74,-0.100662,-0.062623,-0.038223,-0.011694,0,-4.182359,-0.013861,-0.000795,-0.058114,-0.000226,0.000000,0.032169,1.900000,0.010000,1621683170128855616
75,-0.099703,-0.064955,-0.038048,-0.025482,0,-4.176534,-0.013729,-0.000825,-0.057848,-0.000492,0.000000,0.032169,1.970000,0.010000,1621683170138602048
76,-0.097350,-0.060592,-0.037350,-0.035081,0,-4.104593,-0.013405,-0.000770,-0.056787,-0.000677,0.000000,0.032169,1.890000,0.010000,1621683170158923488
77,-0.109562,-0.058906,-0.036652,-0.022864,0,-4.125392,-0.015087,-0.000748,-0.055726,-0.000441,0.000000,0.032169,1.880000,0.010000,1621683170182568128
78,-0.108191,-0.058975,-0.036303,-0.034208,0,-4.096758,-0.014898,-0.000749,-0.055195,-0.000660,0.000000,0.032169,1.900000,0.010000,1621683170201488192
79,-0.118926,-0.060401,-0.036477,-0.012566,0,-4.173763,-0.016376,-0.000767,-0.055460,-0.000243,0.000000,0.032169,1.930000,0.010000,1621683170221587200
80,-0.118926,-0.055275,-0.034907,-0.012043,0,-4.032618,-0.016376,-0.000702,-0.053072,-0.000232,0.000000,0.032169,1.870000,0.010000,1621683170254039776
81,-0.115881,-0.055275,-0.034907,-0.012043,0,-4.008599,-0.015957,-0.000702,-0.053072,-0.000232,0.000000,0.032169,1.870000,0.010000,1621683170261158240
82,-0.115881,-0.064005,-0.033336,-0.024784,0,-3.892204,-0.015957,-0.000813,-0.050684,-0.000478,0.000000,0.032169,1.920000,0.000000,1621683170293050080
83,-0.117141,-0.067691,-0.035256,-0.020944,0,-4.067823,-0.016130,-0.000860,-0.053603,-0.000404,0.000000,0.032169,1.920000,0.000000,1621683170300077504
84,-0.116351,-0.063994,-0.033859,-0.021991,0,-3.938422,-0.016021,-0.000813,-0.051480,-0.000424,0.000000,0.032169,1.890000,0.000000,1621683170321350272
85,-0.118260,-0.070511,-0.035256,-0.038572,0,-4.098199,-0.016284,-0.000895,-0.053603,-0.000744,0.000000,0.032169,2.000000,0.000000,1621683170340533760
86,-0.117471,-0.067021,-0.033510,-0.035779,0,-3.934301,-0.016176,-0.000851,-0.050949,-0.000691,0.000000,0.032169,2.000000,0.000000,1621683170360970816
87,-0.106400,-0.075192,-0.032114,-0.055851,0,-3.753469,-0.014651,-0.000955,-0.048826,-0.001078,0.000000,0.032169,2.030000,-0.010000,1621683170385840416
88,-0.109043,-0.076225,-0.032463,-0.050091,0,-3.799109,-0.015015,-0.000968,-0.049357,-0.000967,0.000000,0.032169,2.040000,-0.010000,1621683170400587328
89,-0.107788,-0.073732,-0.031241,-0.047124,0,-3.677683,-0.014842,-0.000936,-0.047499,-0.000909,0.000000,0.032169,2.040000,-0.010000,1621683170424909984
90,-0.107788,-0.073732,-0.031241,-0.047124,0,-3.677683,-0.014842,-0.000936,-0.047499,-0.000909,0.000000,0.032169,2.040000,-0.010000,1621683170440020288
91,-0.099300,-0.066591,-0.029322,-0.049044,0,-3.440402,-0.013674,-0.000846,-0.044580,-0.000947,0.000000,0.032169,1.930000,-0.010000,1621683170459714080
92,-0.089838,-0.063058,-0.027925,-0.065799,0,-3.260071,-0.012371,-0.000801,-0.042458,-0.001270,0.000000,0.032169,1.900000,-0.010000,1621683170488171040
93,-0.090738,-0.066200,-0.028100,-0.071384,0,-3.290842,-0.012495,-0.000841,-0.042723,-0.001378,0.000000,0.032169,2.000000,-0.010000,1621683170499370816
94,-0.090110,-0.068185,-0.023736,-0.064577,0,-2.899705,-0.012408,-0.000866,-0.036089,-0.001246,0.000000,0.032169,2.030000,-0.020000,1621683170520789600
95,-0.080754,-0.064331,-0.022166,-0.086568,0,-2.710563,-0.011120,-0.000817,-0.033701,-0.001671,0.000000,0.032169,2.000000,-0.020000,1621683170541152288
96,-0.071603,-0.051489,-0.016232,-0.065101,0,-2.088345,-0.009860,-0.000654,-0.024678,-0.001256,0.000000,0.032169,1.940000,-0.020000,1621683170576964544
97,-0.071977,-0.058938,-0.020071,-0.085347,0,-2.453599,-0.009911,-0.000749,-0.030516,-0.001647,0.000000,nan,1.940000,-0.020000,1621683170583842400
98,-0.053906,-0.062463,-0.016232,-0.090583,0,-1.984888,-0.007423,-0.000793,-0.024678,-0.001748,0.000000,nan,2.000000,-0.030000,1621683170605524704
99,-0.053867,-0.057990,-0.013788,-0.061436,0,-1.736239,-0.007417,-0.000736,-0.020963,-0.001186,0.000000,nan,2.030000,-0.030000,1621683170619042784
100,-0.053913,-0.052832,-0.010821,-0.076271,0,-1.490788,-0.007424,-0.000671,-0.016452,-0.001472,0.000000,nan,2.110000,-0.030000,1621683170640819616
101,-0.053913,-0.052832,-0.010821,-0.076271,0,-1.490788,-0.007424,-0.000671,-0.016452,-0.001472,0.000000,nan,2.110000,-0.030000,1621683170657451200
102,-0.053625,-0.049513,-0.009076,-0.045204,0,-1.299704,-0.007384,-0.000629,-0.013799,-0.000872,0.000000,0.000000,2.150000,-0.030000,1621683170679701440
103,-0.053912,-0.048130,-0.008552,-0.058992,0,-1.270600,-0.007424,-0.000611,-0.013003,-0.001139,0.000000,0.000000,2.120000,-0.030000,1621683170701303776
104,-0.054323,-0.043258,-0.006283,-0.041015,0,-1.052765,-0.007480,-0.000549,-0.009553,-0.000792,0.000000,0.000000,2.110000,-0.030000,1621683170719466016
105,-0.053579,-0.032343,-0.005934,-0.052185,0,-1.020894,-0.007378,-0.000411,-0.009022,-0.001007,0.000000,nan,2.080000,-0.020000,1621683170758306720
106,-0.054040,-0.032343,-0.005934,-0.052185,0,-1.024534,-0.007441,-0.000411,-0.009022,-0.001007,0.000000,nan,2.080000,-0.020000,1621683170764536096
107,-0.053334,-0.036699,-0.008029,-0.015359,0,-1.163858,-0.007344,-0.000466,-0.012207,-0.000296,0.000000,nan,2.080000,-0.020000,1621683170779429312
108,-0.053602,-0.044813,-0.007156,-0.033685,0,-1.116117,-0.007381,-0.000569,-0.010880,-0.000650,0.000000,nan,2.070000,-0.030000,1621683170800927360
109,-0.045430,-0.041980,-0.005760,-0.046077,0,-0.941656,-0.006256,-0.000533,-0.008757,-0.000889,0.000000,nan,2.080000,-0.030000,1621683170819218912
110,-0.045806,-0.040275,-0.005061,-0.025307,0,-0.859602,-0.006308,-0.000511,-0.007695,-0.000488,0.000000,nan,2.030000,-0.030000,1621683170839470880
111,-0.053905,-0.029823,-0.004887,-0.049393,0,-0.927321,-0.007423,-0.000379,-0.007430,-0.000953,0.000000,0.000000,2.010000,-0.020000,1621683170861152832
112,-0.045549,-0.028069,-0.004014,-0.033161,0,-0.766155,-0.006272,-0.000356,-0.006103,-0.000640,0.000000,0.000000,2.010000,-0.020000,1621683170879695904
113,-0.043986,-0.025725,-0.002793,-0.040841,0,-0.654175,-0.006057,-0.000327,-0.004246,-0.000788,0.000000,0.000000,2.050000,-0.020000,1621683170899832864
114,-0.035934,-0.024335,-0.002094,-0.034558,0,-0.521876,-0.004948,-0.000309,-0.003184,-0.000667,0.000000,0.000000,2.070000,-0.020000,1621683170919070528
115,-0.036989,-0.020000,-0.000000,-0.036303,0,-0.346528,-0.005093,-0.000254,-0.000000,-0.000701,0.000000,0.000000,2.140000,-0.020000,1621683170939171360
116,-0.026127,-0.020747,-0.000349,-0.027053,0,-0.281551,-0.003598,-0.000263,-0.000531,-0.000522,0.000000,0.000000,2.140000,-0.020000,1621683170959192000
117,-0.027248,-0.015665,0.002094,-0.020595,0,-0.066701,-0.003752,-0.000199,0.003184,-0.000397,0.000000,0.000000,2.070000,-0.020000,1621683170980321696
118,-0.019509,-0.014164,0.002793,-0.027576,0,0.048547,-0.002686,-0.000180,0.004246,-0.000532,0.000000,0.000000,2.090000,-0.020000,1621683171000379936
119,-0.106517,-0.028159,0.000873,-0.031765,0,-0.819975,-0.014667,-0.000358,0.001327,-0.000613,0.000000,0.032169,2.110000,-0.030000,1621683171020540416
120,-0.099479,-0.023151,0.003142,-0.034732,0,-0.566432,-0.013698,-0.000294,0.004776,-0.000670,0.000000,0.032169,2.180000,-0.030000,1621683171039833120
121,-0.100199,-0.021450,0.004014,-0.010996,0,-0.468606,-0.013797,-0.000272,0.006103,-0.000212,0.000000,0.032169,2.130000,-0.030000,1621683171062163904
122,-0.098786,-0.021409,0.004014,-0.023911,0,-0.471714,-0.013603,-0.000272,0.006103,-0.000461,0.000000,0.032169,2.140000,-0.030000,1621683171084429568
123,-0.090565,-0.019444,0.004712,-0.000698,0,-0.318936,-0.012471,-0.000247,0.007165,-0.000013,0.000000,0.032169,2.240000,-0.030000,1621683171098791008
124,-0.089007,-0.034673,0.002443,-0.004887,0,-0.520007,-0.012256,-0.000440,0.003715,-0.000094,0.000000,0.032169,2.180000,-0.040000,1621683171119697024
125,-0.089797,-0.033151,0.003142,0.005760,0,-0.452545,-0.012365,-0.000421,0.004776,0.000111,0.000000,0.032169,2.180000,-0.040000,1621683171139000736
126,-0.082874,-0.031514,0.003840,0.015359,0,-0.325305,-0.011412,-0.000400,0.005838,0.000296,0.000000,0.032169,2.210000,-0.040000,1621683171159394368
127,-0.070588,-0.031790,0.003665,-0.010647,0,-0.272531,-0.009720,-0.000404,0.005573,-0.000205,0.000000,0.032169,2.240000,-0.040000,1621683171180655328
128,-0.073519,-0.040324,0.004189,0.001396,0,-0.242942,-0.010124,-0.000512,0.006369,0.000027,0.000000,0.032169,2.310000,-0.050000,1621683171223852672
129,-0.073519,-0.040324,0.004189,0.001396,0,-0.242942,-0.010124,-0.000512,0.006369,0.000027,0.000000,0.032169,2.310000,-0.050000,1621683171225369856
130,-0.071834,-0.041790,0.003665,0.002269,0,-0.275361,-0.009892,-0.000531,0.005573,0.000044,0.000000,0.032169,2.240000,-0.050000,1621683171246981824
131,-0.073490,-0.032572,0.003316,-0.001745,0,-0.316565,-0.010120,-0.000414,0.005042,-0.000034,0.000000,0.032169,2.240000,-0.040000,1621683171258247424
132,-0.071426,-0.029209,0.004712,-0.011170,0,-0.186624,-0.009835,-0.000371,0.007165,-0.000216,0.000000,0.032169,2.290000,-0.040000,1621683171278575264
133,-0.073066,-0.029256,0.004712,-0.005236,0,-0.193031,-0.010061,-0.000372,0.007165,-0.000101,0.000000,0.032169,2.280000,-0.040000,1621683171298203232
134,-0.073876,-0.029518,0.004538,-0.007679,0,-0.217522,-0.010173,-0.000375,0.006899,-0.000148,0.000000,0.032169,2.310000,-0.040000,1621683171319556864
135,-0.071433,-0.027154,0.005585,-0.007679,0,-0.105306,-0.009836,-0.000345,0.008492,-0.000148,0.000000,0.032169,2.300000,-0.040000,1621683171337494208
136,-0.073044,-0.017880,0.005411,-0.024784,0,-0.145384,-0.010058,-0.000227,0.008226,-0.000478,0.000000,0.032169,2.240000,-0.030000,1621683171357513376
137,-0.071443,-0.014617,0.006807,-0.017279,0,-0.000446,-0.009838,-0.000186,0.010349,-0.000333,0.000000,0.032169,2.260000,-0.030000,1621683171380634656
138,-0.073017,-0.015728,0.006458,-0.008203,0,-0.034047,-0.010054,-0.000200,0.009818,-0.000158,0.000000,0.032169,2.210000,-0.030000,1621683171402171456
139,-0.070676,-0.011653,0.008378,-0.036303,0,0.123565,-0.009732,-0.000148,0.012737,-0.000701,0.000000,0.032169,2.190000,-0.030000,1621683171421328672
140,-0.072611,-0.012177,0.008029,-0.026878,0,0.087927,-0.009999,-0.000155,0.012207,-0.000519,0.000000,0.032169,2.220000,-0.030000,1621683171441553024
141,-0.073380,-0.012257,0.008029,-0.042237,0,0.064815,-0.010104,-0.000156,0.012207,-0.000815,0.000000,0.032169,2.210000,-0.030000,1621683171460687904
142,-0.070312,-0.004979,0.011170,-0.010821,0,0.402734,-0.009682,-0.000063,0.016983,-0.000209,0.000000,0.032169,2.240000,-0.030000,1621683171480253056
143,-0.072604,0.003750,0.010996,-0.008727,0,0.378111,-0.009998,0.000048,0.016718,-0.000168,0.000000,0.032169,2.160000,-0.020000,1621683171502456288
144,-0.073351,0.002890,0.010647,-0.018850,0,0.329991,-0.010100,0.000037,0.016187,-0.000364,0.000000,0.032169,2.150000,-0.020000,1621683171522173536
145,-0.072220,0.007018,0.012566,-0.006632,0,0.522668,-0.009945,0.000089,0.019106,-0.000128,0.000000,0.032169,2.150000,-0.020000,1621683171539897888
146,-0.070719,0.007768,0.012915,0.005411,0,0.578782,-0.009738,0.000099,0.019637,0.000104,0.000000,0.032169,2.150000,-0.020000,1621683171564652384
147,-0.071844,0.008412,0.012741,-0.001571,0,0.547450,-0.009893,0.000107,0.019371,-0.000030,0.000000,0.032169,2.230000,-0.020000,1621683171577950400
148,-0.072590,0.017520,0.012741,-0.008552,0,0.540472,-0.009996,0.000223,0.019371,-0.000165,0.000000,0.032169,2.160000,-0.010000,1621683171601030688
149,-0.071090,0.014305,0.011519,-0.012566,0,0.439104,-0.009789,0.000182,0.017514,-0.000243,0.000000,0.032169,2.110000,-0.010000,1621683171621024224
150,-0.071842,0.015049,0.012043,0.002793,0,0.496305,-0.009893,0.000191,0.018310,0.000054,0.000000,0.032169,2.080000,-0.010000,1621683171640905728
151,-0.073380,0.008667,0.013090,-0.005061,0,0.562066,-0.010104,0.000110,0.019902,-0.000098,0.000000,0.032169,2.190000,-0.020000,1621683171678484032
152,-0.071840,0.005609,0.011694,0.001222,0,0.457312,-0.009892,0.000071,0.017779,0.000024,0.000000,0.032169,2.190000,-0.020000,1621683171684940128
153,-0.073439,0.019060,0.012915,-0.008552,0,0.550102,-0.010113,0.000242,0.019637,-0.000165,0.000000,0.032169,2.250000,-0.010000,1621683171711606944
154,-0.062041,0.021416,0.013963,-0.024086,0,0.715788,-0.008543,0.000272,0.021229,-0.000465,0.000000,0.032169,2.250000,-0.010000,1621683171718841088
155,-0.064102,0.022840,0.014661,-0.020595,0,0.765238,-0.008827,0.000290,0.022290,-0.000397,0.000000,0.032169,2.240000,-0.010000,1621683171739946816
156,-0.055568,0.013943,0.015359,-0.023911,0,0.883243,-0.007652,0.000177,0.023352,-0.000461,0.000000,0.032169,2.210000,-0.020000,1621683171760273568
157,-0.044463,0.021473,0.019024,-0.017628,0,1.302570,-0.006123,0.000273,0.028924,-0.000340,0.000000,0.032169,2.180000,-0.020000,1621683171778986560
158,-0.046642,0.023005,0.019548,-0.017977,0,1.331724,-0.006423,0.000292,0.029720,-0.000347,0.000000,0.032169,2.200000,-0.020000,1621683171805150176
159,-0.034167,0.029758,0.022515,-0.015010,0,1.696810,-0.004705,0.000378,0.034231,-0.000290,0.000000,0.032169,2.210000,-0.020000,1621683171818774784
160,-0.036796,0.030986,0.022864,-0.017977,0,1.704085,-0.005067,0.000394,0.034762,-0.000347,0.000000,0.032169,2.230000,-0.020000,1621683171839540288
161,-0.037678,0.030758,0.022864,-0.027053,0,1.686925,-0.005188,0.000391,0.034762,-0.000522,0.000000,0.032169,2.220000,-0.020000,1621683171859180928
162,-0.036355,0.037589,0.025482,-0.028623,0,1.928655,-0.005006,0.000477,0.038743,-0.000552,0.000000,0.032169,2.260000,-0.020000,1621683171879498912
163,-0.036796,0.047844,0.025482,-0.017977,0,1.944412,-0.005067,0.000608,0.038743,-0.000347,0.000000,0.032169,2.270000,-0.010000,1621683171898145152
164,-0.035475,0.047596,0.026180,-0.016232,0,2.017396,-0.004885,0.000604,0.039804,-0.000313,0.000000,0.032169,2.200000,-0.010000,1621683171918082560
165,-0.036355,0.047980,0.026354,-0.005236,0,2.038098,-0.005006,0.000609,0.040069,-0.000101,0.000000,0.032169,2.200000,-0.010000,1621683171938406112
166,-0.034167,0.044140,0.024609,-0.001920,0,1.904198,-0.004705,0.000561,0.037416,-0.000037,0.000000,0.032169,2.200000,-0.010000,1621683171959546656
167,-0.035049,0.042644,0.024260,-0.009425,0,1.857442,-0.004826,0.000542,0.036885,-0.000182,0.000000,0.032169,2.170000,-0.010000,1621683171979327552
