frame,e_y,e_y_dot,e_phi,e_phi_dot,index,u1/deg,u1_0,u1_1,u1_2,u1_3,u2,curvature,v_x,v_y,timestamp
363,-0.002028,-0.018334,-0.013265,0.001047,0,-0.991380,-0.000283,-0.000117,-0.016915,0.000012,0.000000,0.032169,2.890000,0.020000,1621685600875086268
364,0.002020,-0.016914,-0.013090,-0.003840,0,-0.948999,0.000282,-0.000108,-0.016692,-0.000044,0.000000,0.032169,2.820000,0.020000,1621685600893737721
365,-0.001509,-0.019095,-0.013963,0.010297,0,-1.032430,-0.000210,-0.000122,-0.017805,0.000118,0.000000,0.032169,2.800000,0.020000,1621685600915183522
366,-0.006964,-0.008956,-0.013963,0.002793,0,-1.077228,-0.000971,-0.000057,-0.017805,0.000032,0.000000,0.032169,2.790000,0.030000,1621685600934140947
367,-0.010989,-0.013312,-0.015359,0.001745,0,-1.213674,-0.001532,-0.000085,-0.019586,0.000020,0.000000,0.032169,2.820000,0.030000,1621685600955703159
368,-0.015941,-0.022391,-0.015359,-0.001396,0,-1.258625,-0.002222,-0.000143,-0.019586,-0.000016,0.000000,0.032169,2.760000,0.020000,1621685600974324181
369,-0.018454,-0.019443,-0.014137,-0.006807,0,-1.191920,-0.002573,-0.000124,-0.018028,-0.000078,0.000000,0.032169,2.790000,0.020000,1621685600995804701
370,-0.024925,-0.019584,-0.014137,-0.001745,0,-1.240321,-0.003475,-0.000125,-0.018028,-0.000020,0.000000,0.032169,2.800000,0.020000,1621685601017095531
371,-0.027928,-0.007273,-0.013265,-0.001396,0,-1.195801,-0.003893,-0.000047,-0.016915,-0.000016,0.000000,0.032169,2.810000,0.030000,1621685601036915637
372,-0.025438,-0.007437,-0.013090,0.000349,0,-1.162074,-0.003546,-0.000048,-0.016692,0.000004,0.000000,0.032169,2.860000,0.030000,1621685601058523317
373,-0.036897,-0.019511,-0.013439,0.005061,0,-1.280424,-0.005143,-0.000125,-0.017137,0.000058,0.000000,0.032169,2.940000,0.020000,1621685601075007881
374,-0.035412,-0.020451,-0.013439,0.005061,0,-1.268902,-0.004936,-0.000131,-0.017137,0.000058,0.000000,0.032169,3.010000,0.020000,1621685601096563116
375,-0.036400,-0.025401,-0.015184,0.008901,0,-1.403605,-0.005074,-0.000163,-0.019363,0.000102,0.000000,0.032169,2.990000,0.020000,1621685601114009912
376,-0.034920,-0.026312,-0.015184,0.002443,0,-1.396373,-0.004868,-0.000168,-0.019363,0.000028,0.000000,0.032169,3.050000,0.020000,1621685601136467317
377,-0.035908,-0.031636,-0.016930,0.007156,0,-1.530625,-0.005006,-0.000202,-0.021589,0.000082,0.000000,0.032169,3.050000,0.020000,1621685601156011786
378,-0.034929,-0.042313,-0.016930,0.009250,0,-1.525342,-0.004869,-0.000271,-0.021589,0.000106,0.000000,0.032169,3.090000,0.010000,1621685601176250019
379,-0.035908,-0.046212,-0.018675,0.002793,0,-1.666365,-0.005006,-0.000296,-0.023814,0.000032,0.000000,0.032169,3.010000,0.010000,1621685601196050862
380,-0.034439,-0.046025,-0.018675,0.004014,0,-1.653764,-0.004801,-0.000295,-0.023814,0.000046,0.000000,0.032169,3.000000,0.010000,1621685601214678794
381,-0.035907,-0.050629,-0.017104,0.013788,0,-1.545970,-0.005005,-0.000324,-0.021811,0.000159,0.000000,0.032169,2.960000,0.000000,1621685601236606620
382,-0.034433,-0.049602,-0.017104,0.015882,0,-1.532439,-0.004800,-0.000317,-0.021811,0.000183,0.000000,0.032169,2.900000,0.000000,1621685601254750156
383,-0.035907,-0.044439,-0.019373,0.016755,0,-1.707519,-0.005005,-0.000284,-0.024705,0.000193,0.000000,0.032169,2.810000,0.010000,1621685601279481354
384,-0.034433,-0.044332,-0.019199,0.016755,0,-1.682956,-0.004800,-0.000284,-0.024482,0.000193,0.000000,0.032169,2.830000,0.010000,1621685601293509605
385,-0.044884,-0.056102,-0.019548,0.006981,0,-1.802688,-0.006257,-0.000359,-0.024927,0.000080,0.000000,0.032169,2.870000,0.000000,1621685601315082310
386,-0.043422,-0.055868,-0.019199,0.005061,0,-1.766688,-0.006053,-0.000358,-0.024482,0.000058,0.000000,0.032169,2.910000,0.000000,1621685601336039265
387,-0.044885,-0.058489,-0.020595,0.010472,0,-1.877784,-0.006257,-0.000374,-0.026263,0.000120,0.000000,0.032169,2.840000,0.000000,1621685601354857525
388,-0.052412,-0.057585,-0.020420,0.005411,0,-1.928151,-0.007306,-0.000369,-0.026040,0.000062,0.000000,0.032169,2.820000,0.000000,1621685601375167178
389,-0.053863,-0.061896,-0.021642,0.014312,0,-2.024722,-0.007509,-0.000396,-0.027598,0.000165,0.000000,0.032169,2.860000,0.000000,1621685601394926679
390,-0.056262,-0.062396,-0.021817,0.000349,0,-2.066019,-0.007843,-0.000399,-0.027821,0.000004,0.000000,0.032169,2.860000,0.000000,1621685601422348870
391,-0.054823,-0.062832,-0.021817,0.001396,0,-2.053994,-0.007642,-0.000402,-0.027821,0.000016,0.000000,0.032169,2.880000,0.000000,1621685601435260175
392,-0.052431,-0.062113,-0.021642,0.006807,0,-2.018304,-0.007309,-0.000398,-0.027598,0.000078,0.000000,0.032169,2.870000,0.000000,1621685601455543493
393,-0.054820,-0.060538,-0.021468,0.008378,0,-2.023021,-0.007642,-0.000387,-0.027375,0.000096,0.000000,0.032169,2.820000,0.000000,1621685601475335665
394,-0.055783,-0.062106,-0.022340,0.012043,0,-2.092632,-0.007776,-0.000397,-0.028488,0.000138,0.000000,0.032169,2.780000,0.000000,1621685601495051327
395,-0.053863,-0.070565,-0.022515,0.017279,0,-2.089706,-0.007509,-0.000452,-0.028711,0.000199,0.000000,0.032169,2.690000,-0.010000,1621685601518850148
396,-0.056272,-0.073617,-0.023562,0.017453,0,-2.186458,-0.007844,-0.000471,-0.030046,0.000201,0.000000,0.032169,2.700000,-0.010000,1621685601534738769
397,-0.054827,-0.074324,-0.023562,0.019373,0,-2.173911,-0.007643,-0.000476,-0.030046,0.000223,0.000000,0.032169,2.730000,-0.010000,1621685601556252725
398,-0.056290,-0.071715,-0.022689,0.004887,0,-2.130429,-0.007847,-0.000459,-0.028933,0.000056,0.000000,0.032169,2.720000,-0.010000,1621685601577151731
399,-0.064296,-0.070127,-0.022689,0.013439,0,-2.188155,-0.008963,-0.000449,-0.028933,0.000155,0.000000,0.032169,2.650000,-0.010000,1621685601596979708
400,-0.065304,-0.079394,-0.024784,0.006458,0,-2.357229,-0.009103,-0.000508,-0.031604,0.000074,0.000000,0.032169,2.800000,-0.010000,1621685601615560026
401,-0.064323,-0.079384,-0.024958,0.006458,0,-2.362139,-0.008967,-0.000508,-0.031827,0.000074,0.000000,0.032169,2.780000,-0.010000,1621685601636000554
402,-0.069808,-0.078801,-0.025482,0.005411,0,-2.444679,-0.009731,-0.000504,-0.032494,0.000062,0.000000,0.032169,2.700000,-0.010000,1621685601660985502
403,-0.073315,-0.067104,-0.025133,0.010123,0,-2.439797,-0.010220,-0.000429,-0.032049,0.000116,0.000000,0.032169,2.670000,0.000000,1621685601673997283
404,-0.078759,-0.069785,-0.025656,0.013614,0,-2.520214,-0.010979,-0.000447,-0.032717,0.000157,0.000000,0.032169,2.720000,0.000000,1621685601694935518
405,-0.082313,-0.071995,-0.026180,0.000873,0,-2.596058,-0.011474,-0.000461,-0.033385,0.000010,0.000000,0.032169,2.750000,0.000000,1621685601715592294
406,-0.092315,-0.076938,-0.027576,-0.000349,0,-2.780585,-0.012869,-0.000492,-0.035165,-0.000004,0.000000,nan,2.790000,0.000000,1621685601735395921
407,-0.091294,-0.076386,-0.027576,-0.004712,0,-2.775098,-0.012726,-0.000489,-0.035165,-0.000054,0.000000,nan,2.770000,0.000000,1621685601755347317
408,-0.092298,-0.068812,-0.027751,-0.008901,0,-2.795849,-0.012866,-0.000440,-0.035388,-0.000102,0.000000,0.000000,2.840000,0.010000,1621685601800265647
409,-0.089764,-0.057325,-0.027227,-0.016755,0,-2.738318,-0.012513,-0.000367,-0.034720,-0.000193,0.000000,0.000000,2.840000,0.020000,1621685601808620884
410,-0.101247,-0.060795,-0.028449,-0.016581,0,-2.920457,-0.014114,-0.000389,-0.036278,-0.000191,0.000000,nan,2.840000,0.020000,1621685601816177019
411,-0.098745,-0.059419,-0.027576,-0.016755,0,-2.836327,-0.013765,-0.000380,-0.035165,-0.000193,0.000000,nan,2.880000,0.020000,1621685601839168481
412,-0.110144,-0.058535,-0.027751,-0.023736,0,-2.944393,-0.015354,-0.000375,-0.035388,-0.000273,0.000000,0.000000,2.830000,0.020000,1621685601854770586
413,-0.098752,-0.063377,-0.026878,-0.018326,0,-2.787859,-0.013766,-0.000406,-0.034275,-0.000211,0.000000,0.000000,2.730000,0.010000,1621685601875313990
414,-0.110064,-0.063435,-0.026704,-0.025656,0,-2.870303,-0.015343,-0.000406,-0.034052,-0.000295,0.000000,0.000000,2.750000,0.010000,1621685601896950437
415,-0.098759,-0.061293,-0.025831,-0.030718,0,-2.718800,-0.013767,-0.000392,-0.032940,-0.000353,0.000000,0.000000,2.760000,0.010000,1621685601913627954
416,-0.100969,-0.066712,-0.023911,-0.021991,0,-2.592418,-0.014075,-0.000427,-0.030491,-0.000253,0.000000,nan,2.790000,0.000000,1621685601935934389
417,-0.107745,-0.064783,-0.023387,-0.026180,0,-2.610336,-0.015020,-0.000415,-0.029824,-0.000301,0.000000,nan,2.770000,0.000000,1621685601956008500
418,-0.100860,-0.058287,-0.021118,-0.022166,0,-2.384545,-0.014060,-0.000373,-0.026930,-0.000255,0.000000,0.000000,2.760000,0.000000,1621685601980278246
419,-0.098773,-0.057531,-0.020769,-0.022166,0,-2.342096,-0.013769,-0.000368,-0.026485,-0.000255,0.000000,0.000000,2.770000,0.000000,1621685601996530340
420,-0.097552,-0.055878,-0.020246,-0.034907,0,-2.301870,-0.013599,-0.000358,-0.025817,-0.000401,0.000000,0.000000,2.760000,0.000000,1621685602015242234
421,-0.098781,-0.066891,-0.020246,-0.033685,0,-2.314922,-0.013770,-0.000428,-0.025817,-0.000387,0.000000,0.000000,2.810000,-0.010000,1621685602033353993
422,-0.100660,-0.071177,-0.022166,-0.001920,0,-2.450846,-0.014032,-0.000456,-0.028266,-0.000022,0.000000,nan,2.760000,-0.010000,1621685602055742149
423,-0.098787,-0.080868,-0.021817,-0.003142,0,-2.414738,-0.013771,-0.000518,-0.027821,-0.000036,0.000000,nan,2.790000,-0.020000,1621685602076165972
424,-0.099499,-0.083333,-0.022864,-0.038746,0,-2.521301,-0.013870,-0.000533,-0.029156,-0.000446,0.000000,0.000000,2.770000,-0.020000,1621685602096504326
425,-0.098794,-0.073590,-0.020071,-0.023736,0,-2.298176,-0.013772,-0.000471,-0.025595,-0.000273,0.000000,0.000000,2.670000,-0.020000,1621685602132902811
426,-0.099445,-0.078250,-0.021817,-0.013090,0,-2.425591,-0.013863,-0.000501,-0.027821,-0.000151,0.000000,0.000000,2.670000,-0.020000,1621685602140088241
427,-0.098802,-0.079408,-0.021293,-0.009948,0,-2.380550,-0.013773,-0.000508,-0.027153,-0.000114,0.000000,0.000000,2.790000,-0.020000,1621685602162146715
428,-0.097871,-0.089401,-0.020769,-0.008901,0,-2.337832,-0.013643,-0.000572,-0.026485,-0.000102,0.000000,0.000000,2.860000,-0.030000,1621685602172911515
429,-0.098807,-0.094664,-0.022689,-0.031241,0,-2.502236,-0.013774,-0.000606,-0.028933,-0.000359,0.000000,nan,2.850000,-0.030000,1621685602197329987
430,-0.097946,-0.092729,-0.022166,-0.027925,0,-2.454207,-0.013654,-0.000593,-0.028266,-0.000321,0.000000,nan,2.830000,-0.030000,1621685602216534629
431,-0.098814,-0.108906,-0.024435,-0.004014,0,-2.617093,-0.013775,-0.000697,-0.031159,-0.000046,0.000000,0.000000,2.820000,-0.040000,1621685602235169629
432,-0.098046,-0.108625,-0.023911,-0.004014,0,-2.572599,-0.013668,-0.000695,-0.030491,-0.000046,0.000000,0.000000,2.870000,-0.040000,1621685602253930609
433,-0.098585,-0.112379,-0.025307,-0.019199,0,-2.690297,-0.013743,-0.000719,-0.032272,-0.000221,0.000000,nan,2.860000,-0.040000,1621685602275896863
434,-0.099708,-0.122861,-0.028972,-0.027227,0,-2.976196,-0.013899,-0.000786,-0.036946,-0.000313,0.000000,0.000000,2.860000,-0.040000,1621685602294911752
435,-0.089635,-0.126110,-0.027576,-0.012392,0,-2.785141,-0.012495,-0.000807,-0.035165,-0.000143,0.000000,0.000000,2.760000,-0.050000,1621685602315699495
436,-0.090605,-0.133078,-0.030543,-0.000000,0,-3.004060,-0.012630,-0.000852,-0.038949,-0.000000,0.000000,0.000000,2.720000,-0.050000,1621685602338127394
437,-0.089845,-0.128288,-0.029322,-0.006458,0,-2.911227,-0.012524,-0.000821,-0.037391,-0.000074,0.000000,0.000000,2.670000,-0.050000,1621685602355603691
438,-0.090653,-0.147808,-0.034034,-0.011345,0,-3.272363,-0.012637,-0.000946,-0.043400,-0.000130,0.000000,nan,2.580000,-0.060000,1621685602375871520
439,-0.090158,-0.150143,-0.033510,-0.011345,0,-3.231012,-0.012568,-0.000961,-0.042732,-0.000130,0.000000,nan,2.690000,-0.060000,1621685602394656435
440,-0.090409,-0.161880,-0.037874,0.009076,0,-3.542661,-0.012603,-0.001036,-0.048296,0.000104,0.000000,0.000000,2.690000,-0.060000,1621685602415304728
441,-0.090121,-0.146824,-0.036128,-0.001571,0,-3.414341,-0.012563,-0.000940,-0.046071,-0.000018,0.000000,0.000000,2.680000,-0.050000,1621685602449645923
442,-0.089490,-0.146824,-0.036128,-0.001571,0,-3.409294,-0.012475,-0.000940,-0.046071,-0.000018,0.000000,0.000000,2.680000,-0.050000,1621685602456964435
443,-0.090081,-0.149921,-0.041015,0.001396,0,-3.770252,-0.012557,-0.000959,-0.052303,0.000016,0.000000,0.000000,2.680000,-0.040000,1621685602475648586
444,-0.090264,-0.175368,-0.048869,0.015184,0,-4.345804,-0.012583,-0.001122,-0.062318,0.000175,0.000000,nan,2.770000,-0.040000,1621685602495053603
445,-0.090051,-0.176342,-0.048520,0.014137,0,-4.319643,-0.012553,-0.001129,-0.061873,0.000163,0.000000,nan,2.810000,-0.040000,1621685602514295106
446,-0.180049,-0.179738,-0.050265,0.011170,0,-5.169181,-0.025099,-0.001150,-0.064099,0.000128,0.000000,0.032169,2.780000,-0.040000,1621685602535168286
447,-0.179787,-0.178282,-0.049742,0.013090,0,-5.127037,-0.025062,-0.001141,-0.063431,0.000151,0.000000,0.032169,2.780000,-0.040000,1621685602553680892
448,-0.179958,-0.187430,-0.056025,0.009250,0,-5.593358,-0.025086,-0.001200,-0.071443,0.000106,0.000000,0.032169,2.810000,-0.030000,1621685602574917160
449,-0.179768,-0.187563,-0.055676,0.012566,0,-5.564200,-0.025060,-0.001200,-0.070998,0.000145,0.000000,0.032169,2.830000,-0.030000,1621685602597533084
450,-0.179897,-0.215214,-0.066148,0.021817,0,-6.334396,-0.025078,-0.001377,-0.084352,0.000251,0.000000,0.032169,2.800000,-0.030000,1621685602613259917
451,-0.179752,-0.199155,-0.065624,0.019722,0,-6.290470,-0.025057,-0.001275,-0.083684,0.000227,0.000000,0.032169,2.730000,-0.020000,1621685602633942481
452,-0.179797,-0.211777,-0.071558,0.016581,0,-6.731100,-0.025064,-0.001355,-0.091251,0.000191,0.000000,0.032169,2.680000,-0.020000,1621685602657004402
453,-0.170742,-0.213925,-0.071035,0.021817,0,-6.617856,-0.023801,-0.001369,-0.090584,0.000251,0.000000,0.032169,2.730000,-0.020000,1621685602673936369
454,-0.170727,-0.243943,-0.079412,0.018500,0,-7.243022,-0.023799,-0.001561,-0.101267,0.000213,0.000000,0.032169,2.820000,-0.020000,1621685602694855371
455,-0.170723,-0.241378,-0.079063,0.018500,0,-7.216546,-0.023799,-0.001545,-0.100822,0.000213,0.000000,0.032169,2.800000,-0.020000,1621685602716257137
456,-0.170656,-0.258761,-0.083776,0.018500,0,-7.566694,-0.023790,-0.001656,-0.106831,0.000213,0.000000,0.032169,2.850000,-0.020000,1621685602735344823
457,-0.170695,-0.258433,-0.083078,0.018500,0,-7.515874,-0.023795,-0.001654,-0.105941,0.000213,0.000000,0.032169,2.870000,-0.020000,1621685602753962128
458,-0.251443,-0.291032,-0.092502,0.036303,0,-8.849644,-0.035051,-0.001863,-0.117959,0.000417,0.000000,0.063992,2.930000,-0.020000,1621685602784984038
459,-0.251774,-0.290308,-0.091630,0.031067,0,-8.791713,-0.035097,-0.001858,-0.116846,0.000357,0.000000,0.063992,2.950000,-0.020000,1621685602794999365
460,-0.242463,-0.313561,-0.101578,0.034907,0,-9.450203,-0.033799,-0.002007,-0.129532,0.000401,0.000000,0.063992,2.890000,-0.020000,1621685602815348247
461,-0.242786,-0.301529,-0.099833,0.032463,0,-9.322463,-0.033844,-0.001930,-0.127307,0.000373,0.000000,0.063992,2.820000,-0.020000,1621685602834022734
462,-0.242274,-0.334861,-0.112050,0.032638,0,-10.223118,-0.033773,-0.002143,-0.142886,0.000375,0.000000,0.063992,2.810000,-0.020000,1621685602854554648
463,-0.242852,-0.342163,-0.110305,0.023038,0,-10.109219,-0.033854,-0.002190,-0.140661,0.000265,0.000000,0.063992,2.830000,-0.030000,1621685602874556184
464,-0.242299,-0.369116,-0.118159,0.016406,0,-10.692899,-0.033777,-0.002362,-0.150676,0.000189,0.000000,0.063992,2.870000,-0.030000,1621685602898415319
465,-0.234096,-0.360614,-0.116413,0.011345,0,-10.500074,-0.032633,-0.002308,-0.148450,0.000130,0.000000,0.063992,2.840000,-0.030000,1621685602914644596
466,-0.234471,-0.344670,-0.115541,0.004014,0,-10.438298,-0.032685,-0.002206,-0.147338,0.000046,0.000000,0.063992,2.810000,-0.020000,1621685602939821181
467,-0.323426,-0.369539,-0.126187,0.000349,0,-11.938185,-0.045086,-0.002365,-0.160914,0.000004,0.000000,0.095136,2.770000,-0.020000,1621685602953431975
468,-0.322670,-0.415089,-0.137532,-0.010472,0,-12.784859,-0.044980,-0.002657,-0.175381,-0.000120,0.000000,0.095136,2.800000,-0.030000,1621685602977623864
469,-0.314929,-0.411669,-0.136310,-0.020071,0,-12.638838,-0.043901,-0.002635,-0.173823,-0.000231,0.000000,0.095136,2.800000,-0.030000,1621685602995325976
470,-0.315771,-0.398315,-0.134914,-0.023387,0,-12.540838,-0.044018,-0.002549,-0.172042,-0.000269,0.000000,0.095136,2.730000,-0.030000,1621685603014582037
471,-0.306028,-0.418371,-0.144862,-0.021817,0,-13.196202,-0.042660,-0.002678,-0.184728,-0.000251,0.000000,0.095136,2.750000,-0.020000,1621685603033521055
472,-0.306728,-0.408320,-0.143292,-0.024958,0,-13.085414,-0.042758,-0.002613,-0.182725,-0.000287,0.000000,0.095136,2.710000,-0.020000,1621685603055538248
473,-0.386931,-0.440313,-0.149749,-0.051487,0,-14.227028,-0.053938,-0.002818,-0.190960,-0.000592,0.000000,0.125299,2.740000,-0.030000,1621685603080186980
474,-0.378853,-0.432211,-0.146259,-0.059865,0,-13.910022,-0.052812,-0.002766,-0.186509,-0.000688,0.000000,0.125299,2.750000,-0.030000,1621685603093196325
475,-0.369024,-0.461572,-0.156032,-0.058119,0,-14.555246,-0.051442,-0.002954,-0.198973,-0.000668,0.000000,0.125299,2.830000,-0.020000,1621685603114470093
476,-0.361094,-0.447117,-0.152542,-0.057945,0,-14.231453,-0.050337,-0.002862,-0.194521,-0.000666,0.000000,0.125299,2.800000,-0.020000,1621685603132861678
477,-0.449832,-0.466019,-0.165806,-0.071558,0,-15.925260,-0.062707,-0.002983,-0.211436,-0.000823,0.000000,0.093538,2.690000,-0.020000,1621685603155028113
478,-0.442041,-0.459674,-0.162141,-0.080983,0,-15.599121,-0.061620,-0.002942,-0.206762,-0.000931,0.000000,0.093538,2.650000,-0.030000,1621685603175104491
479,-0.431240,-0.500296,-0.174184,-0.078889,0,-16.406259,-0.060115,-0.003202,-0.222119,-0.000907,0.000000,0.093538,2.700000,-0.030000,1621685603194316010
480,-0.425607,-0.490400,-0.170519,-0.090932,0,-16.097780,-0.059330,-0.003139,-0.217445,-0.001046,0.000000,0.093538,2.700000,-0.030000,1621685603213370735
481,-0.500794,-0.540491,-0.186750,-0.088837,0,-17.901229,-0.069811,-0.003459,-0.238144,-0.001022,0.000000,0.122713,2.680000,-0.040000,1621685603234617656
482,-0.504299,-0.524471,-0.178373,-0.085172,0,-17.308838,-0.070299,-0.003357,-0.227461,-0.000979,0.000000,0.122713,2.660000,-0.050000,1621685603269522376
483,-0.490339,-0.524471,-0.178373,-0.085172,0,-17.197340,-0.068353,-0.003357,-0.227461,-0.000979,0.000000,0.122713,2.660000,-0.050000,1621685603278580846
484,-0.479124,-0.544773,-0.188845,-0.090234,0,-17.883661,-0.066790,-0.003487,-0.240815,-0.001038,0.000000,0.122713,2.620000,-0.050000,1621685603294834760
485,-0.471989,-0.540694,-0.186576,-0.097738,0,-17.664351,-0.065795,-0.003460,-0.237921,-0.001124,0.000000,0.122713,2.630000,-0.050000,1621685603312918805
486,-0.452422,-0.586374,-0.194953,-0.091106,0,-18.132545,-0.063068,-0.003753,-0.248604,-0.001048,0.000000,0.122713,2.700000,-0.060000,1621685603333067916
487,-0.454455,-0.577851,-0.192510,-0.091106,0,-17.967130,-0.063351,-0.003698,-0.245489,-0.001048,0.000000,0.122713,2.690000,-0.060000,1621685603355049655
488,-0.515163,-0.630230,-0.202982,-0.116413,0,-19.253008,-0.071814,-0.004033,-0.258842,-0.001339,0.000000,0.150474,2.760000,-0.070000,1621685603373061640
489,-0.511920,-0.618239,-0.197920,-0.123744,0,-18.857730,-0.071362,-0.003957,-0.252388,-0.001423,0.000000,0.150474,2.770000,-0.070000,1621685603394351343
490,-0.577732,-0.651905,-0.207345,-0.167552,0,-20.113187,-0.080536,-0.004172,-0.264406,-0.001927,0.000000,0.119238,2.710000,-0.090000,1621685603414379020
491,-0.566104,-0.639262,-0.201935,-0.169471,0,-19.621632,-0.078915,-0.004091,-0.257507,-0.001949,0.000000,0.119238,2.720000,-0.090000,1621685603433639592
492,-0.540620,-0.648038,-0.209789,-0.152193,0,-19.983766,-0.075362,-0.004147,-0.267522,-0.001750,0.000000,0.119238,2.660000,-0.090000,1621685603453301908
493,-0.529565,-0.640677,-0.204029,-0.145910,0,-19.467812,-0.073821,-0.004100,-0.260178,-0.001678,0.000000,0.119238,2.650000,-0.100000,1621685603474089136
494,-0.509462,-0.684050,-0.217119,-0.108559,0,-20.254944,-0.071019,-0.004378,-0.276870,-0.001248,0.000000,0.119238,2.690000,-0.100000,1621685603494995240
495,-0.492816,-0.630955,-0.208218,-0.132470,0,-19.467928,-0.068699,-0.004038,-0.265519,-0.001523,0.000000,0.119238,2.550000,-0.100000,1621685603513989391
496,-0.495971,-0.659604,-0.205076,-0.136834,0,-19.276972,-0.069138,-0.004221,-0.261513,-0.001574,0.000000,0.119238,2.680000,-0.110000,1621685603535657895
497,-0.559216,-0.712139,-0.218166,-0.139452,0,-20.759497,-0.077955,-0.004558,-0.278205,-0.001604,0.000000,0.145715,2.760000,-0.110000,1621685603553762708
498,-0.540879,-0.719919,-0.215025,-0.145735,0,-20.390498,-0.075399,-0.004607,-0.274199,-0.001676,0.000000,0.145715,2.790000,-0.120000,1621685603574259965
499,-0.597868,-0.743659,-0.225147,-0.191288,0,-21.624004,-0.083343,-0.004759,-0.287108,-0.002200,0.000000,0.115002,2.770000,-0.120000,1621685603595248337
500,-0.601452,-0.725600,-0.221831,-0.191463,0,-21.403832,-0.083842,-0.004644,-0.282879,-0.002202,0.000000,0.115002,2.730000,-0.120000,1621685603614509037
501,-0.650661,-0.751956,-0.222529,-0.209440,0,-21.869385,-0.090702,-0.004813,-0.283770,-0.002409,0.000000,0.140104,2.750000,-0.140000,1621685603634099996
502,-0.636794,-0.762566,-0.219213,-0.213803,0,-21.523110,-0.088769,-0.004880,-0.279541,-0.002459,0.000000,0.140104,2.840000,-0.140000,1621685603654112217
503,-0.603888,-0.770758,-0.224100,-0.200364,0,-21.611494,-0.084182,-0.004933,-0.285773,-0.002304,0.000000,0.140104,2.770000,-0.150000,1621685603674431145
504,-0.590327,-0.752264,-0.220610,-0.198269,0,-21.239978,-0.082292,-0.004814,-0.281321,-0.002280,0.000000,0.140104,2.730000,-0.150000,1621685603695299266
505,-0.570503,-0.717372,-0.210138,-0.213105,0,-20.313506,-0.079528,-0.004591,-0.267968,-0.002451,0.000000,0.140104,2.700000,-0.150000,1621685603717433863
506,-0.631627,-0.745484,-0.224798,-0.196000,0,-21.871909,-0.088049,-0.004771,-0.286663,-0.002254,0.000000,0.110153,2.560000,-0.170000,1621685603734317478
507,-0.612699,-0.742992,-0.213803,-0.206123,0,-20.923115,-0.085410,-0.004755,-0.272641,-0.002370,0.000000,0.110153,2.680000,-0.170000,1621685603755591535
508,-0.600313,-0.738594,-0.206123,-0.215723,0,-20.267807,-0.083684,-0.004727,-0.262849,-0.002481,0.000000,0.110153,2.710000,-0.180000,1621685603772701157
509,-0.649130,-0.793876,-0.223228,-0.209090,0,-21.923308,-0.090489,-0.005081,-0.284660,-0.002405,0.000000,0.133825,2.750000,-0.180000,1621685603794952484
510,-0.635856,-0.787102,-0.211534,-0.208218,0,-20.959843,-0.088638,-0.005037,-0.269748,-0.002395,0.000000,0.133825,2.870000,-0.180000,1621685603813878671
511,-0.668671,-0.843263,-0.232478,-0.241903,0,-22.794972,-0.093213,-0.005397,-0.296456,-0.002782,0.000000,0.133825,2.810000,-0.190000,1621685603835281202
512,-0.665342,-0.816214,-0.224449,-0.245917,0,-22.174518,-0.092749,-0.005224,-0.286218,-0.002828,0.000000,0.133825,2.790000,-0.190000,1621685603853868938
513,-0.699859,-0.872064,-0.232303,-0.248186,0,-23.046019,-0.097560,-0.005581,-0.296233,-0.002854,0.000000,0.155777,2.850000,-0.210000,1621685603874188762
514,-0.685342,-0.862132,-0.224100,-0.254294,0,-22.331110,-0.095537,-0.005518,-0.285773,-0.002924,0.000000,0.155777,2.910000,-0.210000,1621685603895630012
515,-0.666051,-0.840989,-0.215897,-0.249058,0,-21.566484,-0.092848,-0.005382,-0.275312,-0.002864,0.000000,0.155777,2.830000,-0.230000,1621685603915326790
516,-0.612875,-0.824410,-0.211534,-0.281871,0,-20.838507,-0.085435,-0.005276,-0.269748,-0.003242,0.000000,0.104842,2.810000,-0.230000,1621685603959615726
517,-0.611814,-0.824410,-0.211534,-0.281871,0,-20.830030,-0.085287,-0.005276,-0.269748,-0.003242,0.000000,0.104842,2.810000,-0.230000,1621685603961131214
518,-0.643363,-0.845752,-0.219911,-0.278380,0,-21.699633,-0.089685,-0.005413,-0.280431,-0.003201,0.000000,0.127064,2.800000,-0.230000,1621685603973112859
519,-0.632822,-0.818446,-0.215548,-0.269828,0,-21.280996,-0.088215,-0.005238,-0.274867,-0.003103,0.000000,0.127064,2.730000,-0.230000,1621685603993638370
520,-0.611039,-0.803451,-0.202633,-0.277333,0,-20.162814,-0.085179,-0.005142,-0.258397,-0.003189,0.000000,0.127064,2.830000,-0.230000,1621685604013805655
521,-0.601368,-0.815068,-0.198269,-0.285012,0,-19.776094,-0.083831,-0.005216,-0.252833,-0.003278,0.000000,0.127064,2.850000,-0.250000,1621685604038055360
522,-0.639118,-0.816715,-0.203854,-0.301418,0,-20.497083,-0.089093,-0.005227,-0.259955,-0.003466,0.000000,0.147587,2.780000,-0.250000,1621685604054266138
523,-0.620277,-0.818121,-0.199317,-0.299498,0,-20.014297,-0.086467,-0.005236,-0.254169,-0.003444,0.000000,0.147587,2.750000,-0.270000,1621685604073042984
524,-0.650864,-0.842747,-0.204553,-0.288852,0,-20.643174,-0.090731,-0.005394,-0.260845,-0.003322,0.000000,0.119999,2.800000,-0.270000,1621685604094743963
