frame,e_y,e_y_dot,e_phi,e_phi_dot,index,u1/deg,u1_0,u1_1,u1_2,u1_3,u2,curvature,v_x,v_y,timestamp
19,-0.125963,0.025213,0.040666,-0.008727,0,0.842918,-0.028002,0.000066,0.042691,-0.000044,0.000000,0.000000,0.620000,0.000000,1621680527772373384
20,-0.125658,0.022337,0.041364,0.001920,0,0.891418,-0.027934,0.000058,0.043424,0.000010,0.000000,0.000000,0.540000,0.000000,1621680527790000648
21,-0.116690,0.024295,0.041888,-0.005585,0,1.035281,-0.025940,0.000063,0.043974,-0.000028,0.000000,0.000000,0.580000,0.000000,1621680527800813234
22,-0.116767,0.026187,0.042237,0.007330,0,1.059271,-0.025957,0.000068,0.044340,0.000037,0.000000,0.000000,0.620000,0.000000,1621680527821628122
23,-0.107826,0.029144,0.042237,-0.008727,0,1.168990,-0.023970,0.000076,0.044340,-0.000044,0.000000,0.000000,0.690000,0.000000,1621680527841557399
24,-0.107873,0.027143,0.042412,-0.005411,0,1.179547,-0.023980,0.000071,0.044524,-0.000027,0.000000,0.000000,0.640000,0.000000,1621680527867860773
25,-0.107919,0.029264,0.042412,0.004014,0,1.181969,-0.023991,0.000076,0.044524,0.000020,0.000000,0.000000,0.690000,0.000000,1621680527885933131
26,-0.108013,0.025447,0.042412,0.001920,0,1.179612,-0.024011,0.000066,0.044524,0.000010,0.000000,0.000000,0.600000,0.000000,1621680527920742277
27,-0.108013,0.025447,0.042412,0.001920,0,1.179612,-0.024011,0.000066,0.044524,0.000010,0.000000,0.000000,0.600000,0.000000,1621680527927436666
28,-0.107640,0.024609,0.041015,0.015882,0,1.104255,-0.023928,0.000064,0.043058,0.000079,0.000000,0.000000,0.600000,0.000000,1621680527948354884
29,-0.107692,0.024504,0.040841,0.006283,0,1.090322,-0.023940,0.000064,0.042875,0.000031,0.000000,0.000000,0.600000,0.000000,1621680527964006922
30,-0.107749,0.022174,0.040317,0.016930,0,1.060811,-0.023953,0.000058,0.042325,0.000085,0.000000,0.000000,0.550000,0.000000,1621680527982795129
31,-0.107792,0.023981,0.039968,0.003142,0,1.035588,-0.023962,0.000062,0.041958,0.000016,0.000000,0.000000,0.600000,0.000000,1621680528002636149
32,-0.107792,0.020783,0.039968,0.008378,0,1.036611,-0.023962,0.000054,0.041958,0.000042,0.000000,0.000000,0.520000,0.000000,1621680528022322511
33,-0.107860,0.021488,0.039794,0.002094,0,1.023552,-0.023977,0.000056,0.041775,0.000010,0.000000,0.000000,0.540000,0.000000,1621680528041153790
34,-0.107860,0.023080,0.039794,0.004189,0,1.024389,-0.023977,0.000060,0.041775,0.000021,0.000000,0.000000,0.580000,0.000000,1621680528063575547
35,-0.107926,0.024274,0.039794,0.002094,0,1.023125,-0.023992,0.000063,0.041775,0.000010,0.000000,0.000000,0.610000,0.000000,1621680528090184589
36,-0.107959,0.022682,0.039794,0.004189,0,1.023067,-0.023999,0.000059,0.041775,0.000021,0.000000,0.000000,0.570000,0.000000,1621680528103787098
37,-0.107982,0.024564,0.039619,0.005236,0,1.012852,-0.024004,0.000064,0.041592,0.000026,0.000000,0.000000,0.620000,0.000000,1621680528121930528
38,-0.107710,0.023038,0.038397,0.009948,0,0.943953,-0.023944,0.000060,0.040309,0.000050,0.000000,0.032169,0.600000,0.000000,1621680528141210709
39,-0.107751,0.020926,0.038048,0.009948,0,0.922121,-0.023953,0.000054,0.039943,0.000050,0.000000,0.032169,0.550000,0.000000,1621680528160993584
40,-0.107776,0.021687,0.038048,0.007854,0,0.921313,-0.023959,0.000056,0.039943,0.000039,0.000000,0.032169,0.570000,0.000000,1621680528181150000
41,-0.107802,0.020926,0.038048,-0.002793,0,0.917828,-0.023964,0.000054,0.039943,-0.000014,0.000000,0.032169,0.550000,0.000000,1621680528205097536
42,-0.107827,0.018729,0.038223,0.010996,0,0.931627,-0.023970,0.000049,0.040126,0.000055,0.000000,0.032169,0.490000,0.000000,1621680528223462409
43,-0.107854,0.019111,0.038223,0.014137,0,0.932238,-0.023976,0.000050,0.040126,0.000071,0.000000,0.032169,0.500000,0.000000,1621680528241060553
44,-0.107885,0.016895,0.038397,0.005585,0,0.939560,-0.023983,0.000044,0.040309,0.000028,0.000000,0.032169,0.440000,0.000000,1621680528263328579
45,-0.107914,0.019583,0.038397,0.009948,0,0.940839,-0.023989,0.000051,0.040309,0.000050,0.000000,0.032169,0.510000,0.000000,1621680528282881500
46,-0.107943,0.021502,0.038397,0.000349,0,0.938004,-0.023996,0.000056,0.040309,0.000002,0.000000,0.032169,0.560000,0.000000,1621680528304534831
47,-0.107982,0.021986,0.038572,0.017453,0,0.952980,-0.024004,0.000057,0.040493,0.000087,0.000000,0.032169,0.570000,0.000000,1621680528325686267
48,-0.107722,0.023698,0.038223,0.005934,0,0.932256,-0.023947,0.000062,0.040126,0.000030,0.000000,0.032169,0.620000,0.000000,1621680528340603385
49,-0.107722,0.022169,0.038223,0.010123,0,0.933229,-0.023947,0.000058,0.040126,0.000051,0.000000,0.032169,0.580000,0.000000,1621680528362522191
50,-0.107753,0.025726,0.038397,0.005760,0,0.942611,-0.023953,0.000067,0.040309,0.000029,0.000000,0.032169,0.670000,0.000000,1621680528392528204
51,-0.107826,0.025299,0.038921,0.008029,0,0.973754,-0.023970,0.000066,0.040859,0.000040,0.000000,0.032169,0.650000,0.000000,1621680528401631136
52,-0.107900,0.024958,0.038397,0.000524,0,0.939116,-0.023986,0.000065,0.040309,0.000003,0.000000,0.032169,0.650000,0.000000,1621680528422155236
53,-0.107893,0.023209,0.038048,0.005934,0,0.919507,-0.023985,0.000060,0.039943,0.000030,0.000000,0.032169,0.610000,0.000000,1621680528443383506
54,-0.107903,0.021663,0.037350,0.003665,0,0.876509,-0.023987,0.000056,0.039210,0.000018,0.000000,0.032169,0.580000,0.000000,1621680528464887395
55,-0.107903,0.021663,0.037350,0.003665,0,0.876509,-0.023987,0.000056,0.039210,0.000018,0.000000,0.032169,0.580000,0.000000,1621680528484696510
56,-0.107895,0.015610,0.036303,0.004712,0,0.813015,-0.023985,0.000041,0.038111,0.000024,0.000000,0.032169,0.430000,0.000000,1621680528507085787
57,-0.107765,0.017890,0.035779,0.015010,0,0.786469,-0.023956,0.000047,0.037561,0.000075,0.000000,0.032169,0.500000,0.000000,1621680528522439646
58,-0.107780,0.016458,0.035779,0.012915,0,0.785458,-0.023960,0.000043,0.037561,0.000065,0.000000,0.032169,0.460000,0.000000,1621680528543475689
59,-0.107800,0.019227,0.035605,0.021468,0,0.777575,-0.023964,0.000050,0.037378,0.000107,0.000000,0.032169,0.540000,0.000000,1621680528563537928
60,-0.107819,0.022452,0.035081,0.015010,0,0.744463,-0.023968,0.000058,0.036828,0.000075,0.000000,0.032169,0.640000,0.000000,1621680528580919556
61,-0.107827,0.020389,0.034558,0.014137,0,0.712312,-0.023970,0.000053,0.036278,0.000071,0.000000,0.032169,0.590000,0.000000,1621680528603927880
62,-0.107823,0.012803,0.034034,0.010647,0,0.678738,-0.023969,0.000033,0.035729,0.000053,0.000000,0.032169,0.670000,-0.010000,1621680528625077909
63,-0.107810,0.014717,0.033859,0.013963,0,0.669648,-0.023966,0.000038,0.035546,0.000070,0.000000,0.032169,0.730000,-0.010000,1621680528643767650
64,-0.107796,0.011558,0.033685,0.022515,0,0.661303,-0.023963,0.000030,0.035362,0.000113,0.000000,0.032169,0.640000,-0.010000,1621680528665011216
65,-0.107866,0.011283,0.031765,0.011868,0,0.541843,-0.023979,0.000029,0.033347,0.000059,0.000000,0.032169,0.670000,-0.010000,1621680528683018421
66,-0.107866,0.008322,0.031590,0.003316,0,0.528454,-0.023979,0.000022,0.033164,0.000017,0.000000,0.032169,0.580000,-0.010000,1621680528701371454
67,-0.107856,0.008322,0.031590,0.012915,0,0.531328,-0.023976,0.000022,0.033164,0.000065,0.000000,0.032169,0.580000,-0.010000,1621680528721557214
68,-0.107870,0.007410,0.030543,0.006632,0,0.466233,-0.023979,0.000019,0.032064,0.000033,0.000000,0.032169,0.570000,-0.010000,1621680528743933018
69,-0.107850,0.007310,0.030369,0.016232,0,0.458718,-0.023975,0.000019,0.031881,0.000081,0.000000,0.032169,0.570000,-0.010000,1621680528764195676
70,-0.107827,0.005052,0.030718,0.008901,0,0.477574,-0.023970,0.000013,0.032248,0.000045,0.000000,0.032169,0.490000,-0.010000,1621680528785619532
71,-0.107827,0.005052,0.030718,0.008901,0,0.477574,-0.023970,0.000013,0.032248,0.000045,0.000000,0.032169,0.490000,-0.010000,1621680528805209220
72,-0.107788,0.007816,0.030718,0.019373,0,0.481480,-0.023961,0.000020,0.032248,0.000097,0.000000,0.032169,0.580000,-0.010000,1621680528823239017
73,-0.107751,0.007815,0.030194,0.005760,0,0.446558,-0.023953,0.000020,0.031698,0.000029,0.000000,0.032169,0.590000,-0.010000,1621680528841843830
74,-0.107718,0.008012,0.030020,0.008901,0,0.437410,-0.023946,0.000021,0.031515,0.000045,0.000000,0.032169,0.600000,-0.010000,1621680528862309369
75,-0.107959,0.007925,0.027576,0.003665,0,0.285859,-0.023999,0.000021,0.028949,0.000018,0.000000,0.032169,0.650000,-0.010000,1621680528882095701
76,-0.107932,0.007537,0.027402,0.016232,0,0.279250,-0.023993,0.000020,0.028766,0.000081,0.000000,0.032169,0.640000,-0.010000,1621680528903650086
77,-0.107864,0.007698,0.027227,0.011868,0,0.268393,-0.023978,0.000020,0.028583,0.000059,0.000000,0.032169,0.650000,-0.010000,1621680528928429569
78,-0.107864,0.008787,0.027227,0.023387,0,0.271855,-0.023978,0.000023,0.028583,0.000117,0.000000,0.032169,0.690000,-0.010000,1621680528943131676
79,-0.116771,0.007740,0.026878,0.016930,0,0.135397,-0.025958,0.000020,0.028217,0.000085,0.000000,0.032169,0.660000,-0.010000,1621680528965945053
80,-0.116726,0.008158,0.026704,0.007330,0,0.122782,-0.025948,0.000021,0.028033,0.000037,0.000000,0.032169,0.680000,-0.010000,1621680528984282182
81,-0.116672,0.008712,0.026354,0.017977,0,0.105613,-0.025936,0.000023,0.027667,0.000090,0.000000,0.032169,0.710000,-0.010000,1621680529003851423
82,-0.126007,0.009352,0.025133,0.003665,0,-0.090775,-0.028011,0.000024,0.026384,0.000018,0.000000,0.032169,0.770000,-0.010000,1621680529022928305
83,-0.125954,0.011363,0.025133,0.013090,0,-0.087107,-0.028000,0.000030,0.026384,0.000065,0.000000,0.032169,0.850000,-0.010000,1621680529043873147
84,-0.125853,0.009331,0.024784,0.012217,0,-0.107367,-0.027977,0.000024,0.026018,0.000061,0.000000,0.032169,0.780000,-0.010000,1621680529066388153
85,-0.125797,0.010036,0.024435,0.008029,0,-0.128737,-0.027965,0.000026,0.025651,0.000040,0.000000,0.032169,0.820000,-0.010000,1621680529083124301
86,-0.116671,0.010263,0.023562,0.007156,0,-0.065207,-0.025936,0.000027,0.024735,0.000036,0.000000,0.032169,0.860000,-0.010000,1621680529102873384
87,-0.125574,0.009499,0.023213,-0.000175,0,-0.201820,-0.027915,0.000025,0.024369,-0.000001,0.000000,0.032169,0.840000,-0.010000,1621680529125358693
88,-0.126184,0.005724,0.020420,0.019722,0,-0.372417,-0.028051,0.000015,0.021437,0.000099,0.000000,0.032169,0.770000,-0.010000,1621680529141395313
89,-0.126114,0.006399,0.020246,0.024784,0,-0.380472,-0.028035,0.000017,0.021254,0.000124,0.000000,0.032169,0.810000,-0.010000,1621680529164655000
90,-0.125958,0.003046,0.020071,0.019373,0,-0.391037,-0.028001,0.000008,0.021071,0.000097,0.000000,0.032169,0.650000,-0.010000,1621680529183402534
91,-0.116973,0.001039,0.020071,0.020595,0,-0.276541,-0.026003,0.000003,0.021071,0.000103,0.000000,0.032169,0.550000,-0.010000,1621680529202754236
92,-0.125795,0.003806,0.019722,0.021468,0,-0.409237,-0.027964,0.000010,0.020704,0.000107,0.000000,0.032169,0.700000,-0.010000,1621680529224342766
93,-0.125707,0.002120,0.019548,0.018500,0,-0.419721,-0.027945,0.000006,0.020521,0.000093,0.000000,0.032169,0.620000,-0.010000,1621680529242660886
94,-0.125429,0.003823,0.019199,0.014137,0,-0.438170,-0.027883,0.000010,0.020155,0.000071,0.000000,0.032169,0.720000,-0.010000,1621680529264144391
95,-0.125421,0.004268,0.019024,0.019024,0,-0.447100,-0.027881,0.000011,0.019971,0.000095,0.000000,0.032169,0.750000,-0.010000,1621680529285226931
96,-0.126091,0.001826,0.015359,0.024958,0,-0.674752,-0.028030,0.000005,0.016124,0.000125,0.000000,0.032169,0.770000,-0.010000,1621680529306393407
97,-0.125992,0.002287,0.015359,0.020944,0,-0.674571,-0.028008,0.000006,0.016124,0.000105,0.000000,0.032169,0.800000,-0.010000,1621680529321844739
98,-0.125793,0.002748,0.015359,0.030369,0,-0.669279,-0.027964,0.000007,0.016124,0.000152,0.000000,0.032169,0.830000,-0.010000,1621680529343177874
99,-0.125694,0.002594,0.015359,0.016057,0,-0.672140,-0.027942,0.000007,0.016124,0.000080,0.000000,0.032169,0.820000,-0.010000,1621680529362831116
100,-0.125591,0.003059,0.015184,0.012741,0,-0.682204,-0.027919,0.000008,0.015941,0.000064,0.000000,0.032169,0.860000,-0.010000,1621680529381775100
101,-0.116404,0.003059,0.015184,0.024260,0,-0.561887,-0.025877,0.000008,0.015941,0.000121,0.000000,0.032169,0.860000,-0.010000,1621680529402278656
102,-0.126289,0.000290,0.011694,0.013963,0,-0.901113,-0.028074,0.000001,0.012276,0.000070,0.000000,0.032169,0.880000,-0.010000,1621680529423448717
103,-0.126182,-0.000031,0.011868,0.026704,0,-0.885654,-0.028050,-0.000000,0.012459,0.000134,0.000000,0.032169,0.840000,-0.010000,1621680529444814076
104,-0.125984,0.000477,0.012043,0.021293,0,-0.874109,-0.028006,0.000001,0.012643,0.000106,0.000000,0.032169,0.870000,-0.010000,1621680529464226675
105,-0.125889,0.000477,0.012043,0.013963,0,-0.874996,-0.027985,0.000001,0.012643,0.000070,0.000000,0.032169,0.870000,-0.010000,1621680529486923347
106,-0.116618,0.000116,0.012043,0.018151,0,-0.755769,-0.025924,0.000000,0.012643,0.000091,0.000000,0.032169,0.840000,-0.010000,1621680529502578714
107,-0.125421,0.000385,0.012217,0.023387,0,-0.855851,-0.027881,0.000001,0.012826,0.000117,0.000000,0.032169,0.850000,-0.010000,1621680529522021521
108,-0.117285,-0.001745,0.009599,0.014661,0,-0.912506,-0.026072,-0.000005,0.010077,0.000073,0.000000,0.032169,0.860000,-0.010000,1621680529541640778
109,-0.126079,-0.001169,0.009599,0.021817,0,-1.022389,-0.028027,-0.000003,0.010077,0.000109,0.000000,0.032169,0.920000,-0.010000,1621680529561958924
110,-0.125984,-0.000689,0.009599,0.026005,0,-1.019905,-0.028006,-0.000002,0.010077,0.000130,0.000000,0.032169,0.970000,-0.010000,1621680529583909698
111,-0.125694,-0.001305,0.009250,0.028972,0,-1.036450,-0.027942,-0.000003,0.009711,0.000145,0.000000,0.032169,0.940000,-0.010000,1621680529602232075
112,-0.125591,-0.001560,0.009076,0.018500,0,-1.048672,-0.027919,-0.000004,0.009528,0.000093,0.000000,0.032169,0.930000,-0.010000,1621680529628783452
113,-0.116380,-0.002303,0.008552,0.018326,0,-0.963006,-0.025871,-0.000006,0.008978,0.000092,0.000000,0.032169,0.900000,-0.010000,1621680529642661772
114,-0.126336,-0.004918,0.004887,0.018850,0,-1.310517,-0.028085,-0.000013,0.005130,0.000094,0.000000,0.032169,1.040000,-0.010000,1621680529662181252
115,-0.117021,-0.004736,0.005061,0.014835,0,-1.182494,-0.026014,-0.000012,0.005314,0.000074,0.000000,0.032169,1.040000,-0.010000,1621680529684135898
116,-0.116914,-0.005141,0.005061,0.007505,0,-1.183294,-0.025990,-0.000013,0.005314,0.000038,0.000000,0.032169,0.960000,-0.010000,1621680529703513616
117,-0.125690,-0.005131,0.005411,0.008552,0,-1.273772,-0.027941,-0.000013,0.005680,0.000043,0.000000,0.032169,0.900000,-0.010000,1621680529725097826
118,-0.116602,-0.005726,0.005411,0.010821,0,-1.157456,-0.025921,-0.000015,0.005680,0.000054,0.000000,0.032169,0.790000,-0.010000,1621680529743015590
119,-0.126308,-0.007775,0.002618,0.013090,0,-1.448703,-0.028078,-0.000020,0.002748,0.000065,0.000000,0.032169,0.850000,-0.010000,1621680529763033540
120,-0.126317,-0.008094,0.002443,0.017279,0,-1.458170,-0.028080,-0.000021,0.002565,0.000086,0.000000,0.032169,0.780000,-0.010000,1621680529783523624
121,-0.117128,-0.008208,0.002269,0.014137,0,-1.352541,-0.026038,-0.000021,0.002382,0.000071,0.000000,0.032169,0.790000,-0.010000,1621680529802085108
122,-0.125793,-0.018117,0.002269,0.014312,0,-1.464327,-0.027964,-0.000047,0.002382,0.000072,0.000000,0.032169,0.830000,-0.020000,1621680529822906268
123,-0.116703,-0.017874,0.002443,0.006981,0,-1.340116,-0.025943,-0.000046,0.002565,0.000035,0.000000,0.032169,0.870000,-0.020000,1621680529842403028
124,-0.126298,-0.009836,0.000175,0.016755,0,-1.594811,-0.028076,-0.000026,0.000183,0.000084,0.000000,0.032169,0.940000,-0.010000,1621680529861933035
125,-0.126190,-0.009665,0.000349,0.014661,0,-1.583504,-0.028052,-0.000025,0.000366,0.000073,0.000000,0.032169,0.960000,-0.010000,1621680529882717555
126,-0.117105,-0.009647,0.000349,0.020944,0,-1.465996,-0.026033,-0.000025,0.000366,0.000105,0.000000,0.032169,1.010000,-0.010000,1621680529902478222
127,-0.125794,-0.009281,0.000698,0.023038,0,-1.555008,-0.027964,-0.000024,0.000733,0.000115,0.000000,0.032169,1.030000,-0.010000,1621680529923207125
128,-0.116715,-0.009154,0.000873,0.023213,0,-1.428811,-0.025946,-0.000024,0.000916,0.000116,0.000000,0.032169,0.970000,-0.010000,1621680529966417402
129,-0.126232,-0.010864,-0.000873,0.014486,0,-1.657753,-0.028061,-0.000028,-0.000916,0.000072,0.000000,0.032169,0.990000,-0.010000,1621680529978047789
130,-0.126232,-0.010864,-0.000873,0.014486,0,-1.657753,-0.028061,-0.000028,-0.000916,0.000072,0.000000,0.032169,0.990000,-0.010000,1621680529986979999
131,-0.125875,-0.010197,-0.000175,0.011170,0,-1.612066,-0.027982,-0.000027,-0.000183,0.000056,0.000000,0.032169,1.130000,-0.010000,1621680530001823515
132,-0.125795,-0.010195,-0.000175,0.015359,0,-1.609851,-0.027964,-0.000027,-0.000183,0.000077,0.000000,0.032169,1.120000,-0.010000,1621680530022515138
133,-0.125716,-0.010188,-0.000175,0.017453,0,-1.608236,-0.027947,-0.000026,-0.000183,0.000087,0.000000,0.032169,1.080000,-0.010000,1621680530042260316
134,-0.125477,-0.010195,-0.000175,0.022864,0,-1.603643,-0.027893,-0.000027,-0.000183,0.000114,0.000000,0.032169,1.120000,-0.010000,1621680530064162450
135,-0.117060,-0.012073,-0.001920,0.023911,0,-1.601404,-0.026022,-0.000031,-0.002015,0.000120,0.000000,0.032169,1.080000,-0.010000,1621680530082363449
136,-0.116980,-0.012304,-0.002094,0.021642,0,-1.611570,-0.026005,-0.000032,-0.002199,0.000108,0.000000,0.032169,1.100000,-0.010000,1621680530104038028
137,-0.125703,-0.012932,-0.002618,0.029147,0,-1.752105,-0.027944,-0.000034,-0.002748,0.000146,0.000000,0.032169,1.120000,-0.010000,1621680530121894191
138,-0.125701,-0.012932,-0.002793,0.025656,0,-1.763576,-0.027943,-0.000034,-0.002932,0.000128,0.000000,0.032169,1.050000,-0.010000,1621680530143803685
139,-0.126289,-0.024817,-0.004189,0.008378,0,-1.861771,-0.028074,-0.000065,-0.004397,0.000042,0.000000,0.032169,1.150000,-0.020000,1621680530162277488
140,-0.126197,-0.024712,-0.004363,0.016930,0,-1.868638,-0.028054,-0.000064,-0.004581,0.000085,0.000000,0.032169,1.080000,-0.020000,1621680530182601265
141,-0.125793,-0.025173,-0.004538,0.021293,0,-1.872805,-0.027964,-0.000065,-0.004764,0.000106,0.000000,0.032169,1.140000,-0.020000,1621680530202944884
142,-0.125349,-0.027016,-0.005236,0.020246,0,-1.909719,-0.027865,-0.000070,-0.005497,0.000101,0.000000,0.032169,1.340000,-0.020000,1621680530238159443
143,-0.125349,-0.027016,-0.005236,0.020246,0,-1.909719,-0.027865,-0.000070,-0.005497,0.000101,0.000000,0.032169,1.340000,-0.020000,1621680530249929768
144,-0.126258,-0.018369,-0.006109,0.013788,0,-1.974343,-0.028067,-0.000048,-0.006413,0.000069,0.000000,0.032169,1.370000,-0.010000,1621680530265116489
145,-0.125910,-0.019299,-0.006283,0.012915,0,-1.980797,-0.027990,-0.000050,-0.006596,0.000065,0.000000,0.032169,1.480000,-0.010000,1621680530281219701
146,-0.125538,-0.019704,-0.006981,0.013963,0,-2.017811,-0.027907,-0.000051,-0.007329,0.000070,0.000000,0.032169,1.390000,-0.010000,1621680530302919368
147,-0.126441,-0.030519,-0.008552,0.016581,0,-2.124654,-0.028108,-0.000079,-0.008978,0.000083,0.000000,0.032169,1.230000,-0.020000,1621680530323798033
148,-0.126441,-0.030519,-0.008552,0.016581,0,-2.124654,-0.028108,-0.000079,-0.008978,0.000083,0.000000,0.032169,1.230000,-0.020000,1621680530340126785
149,-0.126065,-0.031933,-0.009250,0.015533,0,-2.162368,-0.028024,-0.000083,-0.009711,0.000078,0.000000,0.032169,1.290000,-0.020000,1621680530365419585
150,-0.125655,-0.031037,-0.008901,0.016581,0,-2.135724,-0.027933,-0.000081,-0.009344,0.000083,0.000000,0.032169,1.240000,-0.020000,1621680530381879922
151,-0.125521,-0.030058,-0.008901,0.024260,0,-2.131670,-0.027903,-0.000078,-0.009344,0.000121,0.000000,0.032169,1.130000,-0.020000,1621680530402812540
152,-0.126450,-0.032350,-0.010647,0.028100,0,-2.247724,-0.028110,-0.000084,-0.011177,0.000140,0.000000,0.032169,1.160000,-0.020000,1621680530422031920
153,-0.126326,-0.032228,-0.010821,0.026005,0,-2.257216,-0.028082,-0.000084,-0.011360,0.000130,0.000000,0.032169,1.130000,-0.020000,1621680530443162364
154,-0.125948,-0.035186,-0.013439,0.029322,0,-2.409370,-0.027998,-0.000091,-0.014108,0.000147,0.000000,0.032169,1.130000,-0.020000,1621680530465127155
155,-0.125785,-0.038040,-0.013265,0.021642,0,-2.399422,-0.027962,-0.000099,-0.013925,0.000108,0.000000,0.032169,1.360000,-0.020000,1621680530480521366
156,-0.125156,-0.034982,-0.012915,0.022864,0,-2.369611,-0.027822,-0.000091,-0.013559,0.000114,0.000000,0.032169,1.160000,-0.020000,1621680530503102261
157,-0.126573,-0.039967,-0.015359,0.014312,0,-2.537815,-0.028137,-0.000104,-0.016124,0.000072,0.000000,0.032169,1.300000,-0.020000,1621680530523916957
158,-0.126093,-0.039963,-0.015010,0.006632,0,-2.512915,-0.028031,-0.000104,-0.015757,0.000033,0.000000,0.032169,1.330000,-0.020000,1621680530541621918
159,-0.125938,-0.038247,-0.014835,0.017453,0,-2.497085,-0.027996,-0.000099,-0.015574,0.000087,0.000000,0.032169,1.230000,-0.020000,1621680530563209872
160,-0.125517,-0.037068,-0.013439,0.017279,0,-2.407610,-0.027902,-0.000096,-0.014108,0.000086,0.000000,0.032169,1.270000,-0.020000,1621680530584372892
161,-0.125405,-0.036308,-0.012741,0.017279,0,-2.364083,-0.027878,-0.000094,-0.013375,0.000086,0.000000,0.032169,1.280000,-0.020000,1621680530607720580
162,-0.126288,-0.040274,-0.015359,0.002967,0,-2.537484,-0.028074,-0.000105,-0.016124,0.000015,0.000000,0.032169,1.320000,-0.020000,1621680530621654229
163,-0.126152,-0.039513,-0.015010,0.010647,0,-2.512449,-0.028044,-0.000103,-0.015757,0.000053,0.000000,0.032169,1.300000,-0.020000,1621680530642139193
164,-0.126021,-0.040860,-0.014486,0.001920,0,-2.481982,-0.028014,-0.000106,-0.015208,0.000010,0.000000,0.032169,1.440000,-0.020000,1621680530665048572
165,-0.125365,-0.038476,-0.013788,0.004189,0,-2.430632,-0.027869,-0.000100,-0.014475,0.000021,0.000000,0.032169,1.340000,-0.020000,1621680530681420268
166,-0.117332,-0.041209,-0.017104,0.017977,0,-2.524236,-0.026083,-0.000107,-0.017956,0.000090,0.000000,0.032169,1.240000,-0.020000,1621680530703034622
167,-0.125992,-0.040560,-0.016581,0.025482,0,-2.600789,-0.028008,-0.000105,-0.017406,0.000127,0.000000,0.032169,1.240000,-0.020000,1621680530722653559
168,-0.125893,-0.041389,-0.016581,0.016930,0,-2.602100,-0.027986,-0.000108,-0.017406,0.000085,0.000000,0.032169,1.290000,-0.020000,1621680530743768579
169,-0.125508,-0.039478,-0.016232,0.013614,0,-2.576875,-0.027900,-0.000103,-0.017040,0.000068,0.000000,0.032169,1.200000,-0.020000,1621680530781754629
