frame,pgsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle,timestamp
78,36.000000,0.177719,120.000000,0.487604,184.190000,7.110000,4.000000,1.040000,6.849000,8.703000,-4.157000,-2.640000,-3.370000,0.020000,1.090000,2.030000,1620812672157845664
79,36.000000,0.177719,120.000000,0.487604,184.320000,7.420000,4.000000,1.040000,-5.006000,-10.868000,10.241000,-2.620000,-3.180000,0.020000,1.040000,1.990000,1620812672178120288
80,36.000000,0.177718,120.000000,0.487604,184.730000,7.540000,4.000000,1.040000,-1.517000,1.935000,-6.098000,-2.620000,-3.130000,0.020000,1.020000,2.060000,1620812672198011552
81,36.000000,0.177718,120.000000,0.487604,184.870000,7.740000,4.000000,1.040000,2.625000,-2.507000,-17.467000,-2.640000,-3.210000,0.020000,1.040000,2.030000,1620812672220153504
82,36.000000,0.177718,120.000000,0.487604,185.280000,8.120000,4.000000,1.040000,0.054000,-2.124000,-12.663000,-2.660000,-3.270000,0.020000,1.140000,2.100000,1620812672238038240
83,36.000000,0.177718,120.000000,0.487604,185.420000,8.480000,4.000000,1.040000,7.176000,0.585000,-1.571000,-2.650000,-3.190000,0.020000,1.170000,2.060000,1620812672261656064
84,36.000000,0.177718,120.000000,0.487604,185.820000,8.430000,4.000000,1.070000,-0.151000,7.598000,-19.522000,-2.600000,-3.350000,0.020000,1.130000,2.090000,1620812672277035232
85,36.000000,0.177718,120.000000,0.487604,186.120000,8.420000,4.000000,1.070000,2.775000,2.733000,-17.048000,-2.620000,-3.410000,0.020000,1.160000,2.120000,1620812672297069504
86,36.000000,0.177717,120.000000,0.487603,186.370000,8.710000,4.000000,1.050000,6.575000,7.045000,2.362000,-2.680000,-3.330000,0.030000,1.260000,2.010000,1620812672316976736
87,36.000000,0.177717,120.000000,0.487603,186.580000,8.970000,4.000000,1.050000,-3.264000,3.131000,-19.039000,-2.670000,-3.410000,0.030000,1.220000,1.980000,1620812672337025952
88,36.000000,0.177717,120.000000,0.487603,186.790000,9.270000,4.000000,1.100000,3.554000,2.097000,-16.895000,-2.620000,-3.580000,0.030000,1.250000,1.880000,1620812672356981568
89,36.000000,0.177717,120.000000,0.487603,187.000000,9.330000,4.000000,1.100000,11.172000,1.673000,-2.823000,-2.610000,-3.510000,0.030000,1.300000,1.840000,1620812672380459296
90,36.000000,0.177716,120.000000,0.487603,187.100000,9.320000,4.000000,1.100000,13.930000,11.728000,-3.346000,-2.580000,-3.590000,0.030000,1.240000,1.770000,1620812672396494656
91,36.000000,0.177716,120.000000,0.487603,187.420000,9.400000,4.000000,1.130000,-5.677000,14.001000,-12.906000,-2.550000,-3.630000,0.040000,1.230000,1.710000,1620812672416894176
92,36.000000,0.177716,120.000000,0.487603,187.530000,9.870000,4.000000,1.130000,-2.374000,12.511000,-1.432000,-2.530000,-3.710000,0.040000,1.320000,1.650000,1620812672436464768
93,36.000000,0.177716,120.000000,0.487603,187.870000,9.820000,4.000000,1.150000,1.828000,-9.186000,-4.953000,-2.490000,-3.630000,0.040000,1.290000,1.530000,1620812672456455392
94,36.000000,0.177716,120.000000,0.487603,187.980000,10.200000,4.000000,1.150000,-2.413000,-7.654000,-4.633000,-2.470000,-3.500000,0.040000,1.240000,1.500000,1620812672476473536
95,36.000000,0.177715,120.000000,0.487603,188.340000,10.870000,4.000000,1.150000,7.820000,10.632000,-7.370000,-2.430000,-3.460000,0.040000,1.260000,1.390000,1620812672496544160
96,36.000000,0.177715,120.000000,0.487602,188.460000,10.690000,4.000000,1.190000,6.005000,-5.688000,-19.666000,-2.410000,-3.520000,0.050000,1.320000,1.360000,1620812672517555968
97,36.000000,0.177715,120.000000,0.487602,188.840000,11.110000,4.000000,1.190000,1.532000,-3.783000,0.701000,-2.370000,-3.360000,0.050000,1.260000,1.270000,1620812672536383840
98,36.000000,0.177715,120.000000,0.487602,188.970000,11.170000,4.000000,1.190000,-6.215000,-0.607000,-8.515000,-2.350000,-3.340000,0.050000,1.200000,1.290000,1620812672556414848
99,36.000000,0.177715,120.000000,0.487602,189.350000,11.420000,4.000000,1.290000,-6.309000,11.220000,-14.930000,-2.310000,-3.430000,0.060000,1.310000,1.270000,1620812672576463136
100,36.000000,0.177715,120.000000,0.487602,189.610000,11.170000,4.000000,1.290000,-3.067000,3.428000,-13.261000,-2.290000,-3.450000,0.060000,1.280000,1.240000,1620812672596444992
101,36.000000,0.177714,120.000000,0.487602,189.870000,12.030000,4.000000,1.280000,-0.913000,4.640000,-8.111000,-2.250000,-3.280000,0.060000,1.100000,1.270000,1620812672616669824
102,36.000000,0.177714,120.000000,0.487602,190.140000,11.590000,4.000000,1.280000,3.256000,-0.420000,-18.431000,-2.240000,-3.360000,0.060000,1.140000,1.250000,1620812672636516352
103,36.000000,0.177714,120.000000,0.487602,190.400000,11.280000,4.000000,1.360000,19.922000,-7.702000,-3.824000,-2.230000,-3.380000,0.070000,1.250000,1.230000,1620812672659089600
104,36.000000,0.177714,120.000000,0.487602,190.660000,11.840000,4.000000,1.360000,20.308000,7.726000,-13.796000,-2.220000,-3.420000,0.070000,1.430000,1.200000,1620812672682283616
105,36.000000,0.177713,120.000000,0.487601,190.930000,11.840000,4.000000,1.360000,20.082000,6.226000,-8.127000,-2.180000,-3.340000,0.070000,1.670000,1.180000,1620812672696350784
106,36.000000,0.177713,120.000000,0.487601,190.930000,11.840000,4.000000,1.360000,20.082000,6.226000,-8.127000,-2.180000,-3.340000,0.070000,1.670000,1.180000,1620812672716493632
107,36.000000,0.177713,120.000000,0.487601,191.330000,10.110000,4.000000,1.420000,0.482000,-1.766000,-10.969000,-2.250000,-3.300000,0.080000,1.820000,1.150000,1620812672736242624
108,36.000000,0.177713,120.000000,0.487601,191.700000,10.240000,4.000000,1.400000,20.180000,-5.437000,-10.189000,-2.290000,-3.320000,0.080000,2.040000,1.160000,1620812672756275200
109,36.000000,0.177712,120.000000,0.487601,191.820000,11.340000,4.000000,1.400000,-6.948000,-0.234000,-11.293000,-2.300000,-3.340000,0.080000,2.020000,1.100000,1620812672776406592
110,36.000000,0.177712,120.000000,0.487600,192.200000,10.860000,4.000000,1.400000,13.118000,7.237000,-10.939000,-2.260000,-3.350000,0.080000,2.260000,1.130000,1620812672796294496
111,36.000000,0.177712,120.000000,0.487600,192.330000,10.000000,4.000000,1.450000,14.942000,-19.607000,-7.472000,-2.240000,-3.440000,0.080000,2.080000,1.110000,1620812672816506912
112,36.000000,0.177711,120.000000,0.487600,192.670000,10.110000,4.000000,1.450000,-13.739000,7.772000,-10.321000,-2.210000,-3.290000,0.090000,2.100000,1.070000,1620812672836352544
113,36.000000,0.177711,120.000000,0.487600,192.780000,9.690000,4.000000,1.450000,8.507000,-8.411000,-14.794000,-2.200000,-3.180000,0.090000,2.190000,1.100000,1620812672856408096
114,36.000000,0.177711,120.000000,0.487600,193.120000,9.810000,4.000000,1.410000,-7.330000,5.578000,-9.362000,-2.150000,-3.170000,0.090000,1.960000,1.060000,1620812672876280672
115,36.000000,0.177711,120.000000,0.487600,193.230000,9.450000,4.000000,1.410000,2.196000,-3.921000,-19.227000,-2.140000,-3.260000,0.090000,1.870000,1.030000,1620812672896401472
116,36.000000,0.177711,120.000000,0.487600,193.550000,9.070000,4.000000,1.410000,0.824000,-4.013000,-19.045000,-2.100000,-3.260000,0.100000,1.640000,0.940000,1620812672916728544
117,36.000000,0.177711,120.000000,0.487600,193.650000,8.770000,4.000000,1.410000,6.173000,-2.411000,-19.591000,-2.090000,-3.320000,0.100000,1.800000,0.960000,1620812672936457888
118,36.000000,0.177710,120.000000,0.487599,193.960000,9.320000,4.000000,1.380000,1.202000,-5.995000,-8.489000,-2.050000,-3.260000,0.100000,1.740000,0.930000,1620812672956400576
119,36.000000,0.177710,120.000000,0.487599,194.060000,8.900000,4.000000,1.380000,7.906000,1.895000,-19.462000,-2.040000,-3.300000,0.100000,1.930000,0.960000,1620812672976254432
120,36.000000,0.177710,120.000000,0.487599,194.360000,8.470000,4.000000,1.380000,7.084000,4.778000,-1.382000,-2.030000,-3.290000,0.100000,1.870000,0.920000,1620812672996322848
121,36.000000,0.177710,120.000000,0.487599,194.500000,8.290000,4.000000,1.360000,-0.752000,-1.848000,-15.070000,-2.050000,-3.260000,0.100000,1.920000,0.950000,1620812673022269568
122,36.000000,0.177709,120.000000,0.487599,194.830000,8.890000,4.000000,1.360000,1.304000,-3.891000,2.152000,-2.040000,-3.080000,0.100000,1.940000,0.970000,1620812673036161728
123,36.000000,0.177709,120.000000,0.487599,194.930000,8.720000,4.000000,1.360000,-2.341000,4.422000,-18.132000,-2.030000,-3.160000,0.100000,1.910000,1.000000,1620812673058275168
124,36.000000,0.177709,120.000000,0.487598,195.260000,8.390000,4.000000,1.370000,-2.937000,-2.394000,-2.808000,-1.990000,-3.180000,0.110000,2.030000,1.020000,1620812673076227648
125,36.000000,0.177709,120.000000,0.487598,195.540000,8.270000,4.000000,1.370000,-4.328000,-3.381000,-17.524000,-1.980000,-3.250000,0.110000,1.980000,1.050000,1620812673098219808
126,36.000000,0.177708,120.000000,0.487598,195.810000,8.330000,4.000000,1.310000,-15.744000,-4.967000,-3.696000,-1.940000,-3.230000,0.110000,1.860000,1.060000,1620812673118192960
127,36.000000,0.177708,120.000000,0.487598,196.070000,8.210000,4.000000,1.310000,-1.416000,-4.951000,-14.335000,-1.930000,-3.270000,0.110000,1.730000,1.100000,1620812673138179840
128,36.000000,0.177708,120.000000,0.487598,196.330000,8.020000,4.000000,1.360000,-10.495000,-4.681000,-7.215000,-1.890000,-3.320000,0.110000,1.630000,1.160000,1620812673158381664
129,36.000000,0.177708,120.000000,0.487598,196.570000,7.540000,4.000000,1.360000,1.323000,-8.696000,-10.725000,-1.880000,-3.320000,0.110000,1.630000,1.200000,1620812673176313216
130,36.000000,0.177708,120.000000,0.487598,196.690000,7.490000,4.000000,1.360000,-2.781000,4.324000,-4.560000,-1.850000,-3.270000,0.110000,1.700000,1.250000,1620812673196248736
131,36.000000,0.177707,120.000000,0.487598,197.040000,7.740000,4.000000,1.290000,-1.117000,-4.646000,-9.746000,-1.820000,-3.190000,0.110000,1.560000,1.300000,1620812673216276448
132,36.000000,0.177707,120.000000,0.487598,197.160000,7.510000,4.000000,1.290000,-2.384000,5.349000,-8.910000,-1.790000,-3.110000,0.110000,1.560000,1.280000,1620812673236296608
133,36.000000,0.177707,120.000000,0.487597,197.500000,7.150000,4.000000,1.370000,0.440000,-6.074000,-13.301000,-1.760000,-3.140000,0.110000,1.370000,1.330000,1620812673256476576
134,36.000000,0.177707,120.000000,0.487597,197.610000,7.150000,4.000000,1.370000,-4.495000,6.403000,-11.158000,-1.720000,-3.200000,0.120000,1.340000,1.390000,1620812673276339296
135,36.000000,0.177707,120.000000,0.487597,197.940000,6.840000,4.000000,1.370000,-5.973000,-7.825000,-10.606000,-1.670000,-3.280000,0.120000,1.380000,1.400000,1620812673296164416
136,36.000000,0.177707,120.000000,0.487597,198.050000,6.960000,4.000000,1.370000,-5.134000,5.152000,-6.455000,-1.690000,-3.250000,0.120000,1.280000,1.430000,1620812673318190656
137,36.000000,0.177706,120.000000,0.487597,198.340000,6.470000,4.000000,1.310000,-7.563000,-8.807000,-18.984000,-1.670000,-3.140000,0.120000,1.320000,1.490000,1620812673338215968
138,36.000000,0.177706,120.000000,0.487597,198.430000,6.400000,4.000000,1.310000,-2.344000,3.665000,-11.610000,-1.690000,-3.240000,0.120000,1.230000,1.520000,1620812673358300480
139,36.000000,0.177706,120.000000,0.487597,198.690000,5.960000,4.000000,1.230000,-10.782000,-12.332000,-13.938000,-1.750000,-3.120000,0.110000,1.240000,1.520000,1620812673376256544
140,36.000000,0.177706,120.000000,0.487597,198.780000,5.950000,4.000000,1.230000,-2.165000,-1.610000,-6.973000,-1.770000,-3.120000,0.110000,1.160000,1.500000,1620812673396278848
141,36.000000,0.177705,120.000000,0.487596,199.030000,5.770000,4.000000,1.290000,-9.481000,-9.388000,-8.876000,-1.800000,-3.110000,0.120000,1.220000,1.520000,1620812673416186560
142,36.000000,0.177705,120.000000,0.487596,199.110000,5.700000,4.000000,1.290000,-1.690000,-0.728000,-11.932000,-1.820000,-3.120000,0.120000,1.180000,1.550000,1620812673438558880
143,36.000000,0.177705,120.000000,0.487596,199.330000,5.330000,4.000000,1.290000,-12.963000,-8.898000,-9.297000,-1.890000,-3.140000,0.120000,1.250000,1.580000,1620812673456180736
144,36.000000,0.177705,120.000000,0.487596,199.400000,5.320000,4.000000,1.290000,8.140000,11.557000,-3.178000,-1.880000,-3.070000,0.120000,1.240000,1.590000,1620812673478588992
145,36.000000,0.177705,120.000000,0.487596,199.540000,5.200000,4.000000,1.290000,10.091000,-4.897000,-19.584000,-1.920000,-3.170000,0.120000,1.340000,1.650000,1620812673496340960
146,36.000000,0.177704,120.000000,0.487596,199.690000,5.260000,4.000000,1.310000,9.436000,11.872000,1.844000,-1.970000,-2.990000,0.120000,1.280000,1.630000,1620812673516309024
