frame,pgsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle,timestamp
35,36.000000,0.177732,120.000000,0.487753,180.540000,0.500000,4.000000,0.020000,5.291000,9.510000,-1.018000,-0.950000,-2.910000,0.000000,0.000000,1.000000,1621678972840654985
36,36.000000,0.177732,120.000000,0.487753,180.540000,0.090000,4.000000,0.020000,-0.838000,-7.081000,-16.514000,-0.900000,-3.000000,0.000000,0.000000,1.040000,1621678972860684405
37,36.000000,0.177732,120.000000,0.487753,180.540000,0.380000,4.000000,0.020000,6.315000,5.597000,-3.010000,-0.880000,-3.000000,0.000000,0.000000,1.010000,1621678972880609251
38,36.000000,0.177732,120.000000,0.487753,180.540000,0.030000,4.000000,0.010000,0.042000,-8.652000,-14.996000,-0.830000,-2.950000,0.000000,0.000000,1.030000,1621678972900699918
39,36.000000,0.177732,120.000000,0.487753,180.540000,0.320000,4.000000,0.010000,2.974000,3.309000,-4.537000,-0.810000,-2.910000,0.000000,0.000000,1.000000,1621678972920912535
40,36.000000,0.177732,120.000000,0.487753,180.540000,0.030000,4.000000,0.010000,-0.829000,-7.004000,-14.980000,-0.820000,-2.890000,0.000000,0.000000,0.950000,1621678972942646883
41,36.000000,0.177732,120.000000,0.487753,180.540000,-0.220000,4.000000,0.010000,0.884000,-0.596000,-6.795000,-0.810000,-2.870000,0.000000,0.000000,0.930000,1621678972960747731
42,36.000000,0.177732,120.000000,0.487753,180.540000,0.030000,4.000000,0.000000,0.159000,-2.875000,-13.896000,-0.750000,-3.000000,0.000000,0.000000,0.910000,1621678972980760095
43,36.000000,0.177732,120.000000,0.487753,180.540000,-0.230000,4.000000,0.000000,-0.716000,-2.415000,-10.531000,-0.740000,-3.010000,0.000000,0.000000,0.900000,1621678973000605582
44,36.000000,0.177732,120.000000,0.487753,180.540000,-0.090000,4.000000,0.000000,0.418000,-0.591000,-14.348000,-0.680000,-3.080000,0.000000,0.000000,0.940000,1621678973020924055
45,36.000000,0.177732,120.000000,0.487753,180.540000,-0.170000,4.000000,0.000000,-0.937000,6.770000,6.244000,-0.660000,-2.970000,0.000000,0.000000,0.880000,1621678973042922432
46,36.000000,0.177732,120.000000,0.487753,180.540000,0.790000,4.000000,0.000000,0.958000,2.216000,-14.309000,-0.460000,-3.070000,0.000000,0.000000,0.970000,1621678973060896820
47,36.000000,0.177732,120.000000,0.487753,180.540000,-0.050000,4.000000,0.020000,-1.731000,7.404000,6.154000,-0.440000,-2.920000,0.000000,0.000000,0.910000,1621678973080834980
48,36.000000,0.177732,120.000000,0.487753,180.540000,0.140000,4.000000,0.020000,-0.137000,-3.975000,-17.356000,-0.390000,-2.970000,0.000000,0.000000,0.970000,1621678973100720149
49,36.000000,0.177732,120.000000,0.487753,180.540000,0.440000,4.000000,0.020000,0.927000,9.966000,2.930000,-0.360000,-2.850000,0.000000,0.000000,0.890000,1621678973120868929
50,36.000000,0.177732,120.000000,0.487753,180.540000,0.210000,4.000000,0.020000,0.413000,-5.264000,-17.494000,-0.320000,-2.920000,0.000000,0.000000,0.960000,1621678973140968493
51,36.000000,0.177732,120.000000,0.487753,180.540000,0.010000,4.000000,0.020000,4.422000,9.378000,2.188000,-0.290000,-2.810000,0.000000,0.000000,0.920000,1621678973160908253
52,36.000000,0.177732,120.000000,0.487753,180.540000,0.090000,4.000000,0.010000,-0.280000,-8.756000,-17.397000,-0.250000,-2.850000,0.000000,0.000000,0.990000,1621678973180810350
53,36.000000,0.177732,120.000000,0.487753,180.540000,-0.410000,4.000000,0.010000,5.422000,7.279000,0.468000,-0.220000,-2.760000,0.000000,0.000000,1.000000,1621678973200988697
54,36.000000,0.177732,120.000000,0.487753,180.540000,0.020000,4.000000,0.010000,-0.228000,-8.611000,-17.426000,-0.190000,-2.780000,0.000000,0.000000,1.060000,1621678973224692899
55,36.000000,0.177732,120.000000,0.487753,180.540000,-0.350000,4.000000,0.020000,5.252000,8.361000,-1.125000,-0.150000,-2.710000,0.000000,0.000000,1.070000,1621678973239900618
56,36.000000,0.177732,120.000000,0.487753,180.540000,-0.160000,4.000000,0.020000,-4.422000,1.446000,0.369000,-0.130000,-2.690000,0.000000,0.000000,1.090000,1621678973259988343
57,36.000000,0.177732,120.000000,0.487753,180.540000,-0.030000,4.000000,0.020000,-1.459000,-8.881000,-16.065000,-0.110000,-2.760000,0.000000,0.000000,1.130000,1621678973279843913
58,36.000000,0.177732,120.000000,0.487753,180.540000,-0.160000,4.000000,0.000000,0.388000,5.081000,-5.889000,-0.130000,-2.800000,0.000000,0.000000,1.140000,1621678973299700506
59,36.000000,0.177732,120.000000,0.487753,180.540000,-0.290000,4.000000,0.000000,1.385000,5.915000,-0.985000,-0.120000,-2.770000,0.000000,0.000000,1.160000,1621678973319847718
60,36.000000,0.177732,120.000000,0.487753,180.540000,0.200000,4.000000,0.010000,-0.877000,-1.517000,-17.191000,-0.130000,-2.940000,0.000000,0.000000,1.210000,1621678973339741590
61,36.000000,0.177732,120.000000,0.487753,180.540000,0.370000,4.000000,0.010000,-0.768000,6.784000,2.705000,-0.140000,-2.810000,0.000000,0.000000,1.190000,1621678973362378964
62,36.000000,0.177732,120.000000,0.487753,180.540000,0.430000,4.000000,0.020000,-4.301000,4.466000,6.994000,-0.170000,-2.720000,0.000000,0.000000,1.310000,1621678973383917638
63,36.000000,0.177732,120.000000,0.487753,180.540000,0.430000,4.000000,0.020000,-4.301000,4.466000,6.994000,-0.170000,-2.720000,0.000000,0.000000,1.310000,1621678973399917695
64,36.000000,0.177732,120.000000,0.487753,180.540000,0.150000,4.000000,0.020000,2.385000,0.310000,-16.964000,-0.190000,-2.850000,0.000000,0.000000,1.370000,1621678973420285767
65,36.000000,0.177732,120.000000,0.487753,180.540000,0.330000,4.000000,0.020000,-3.705000,6.276000,5.776000,-0.200000,-2.780000,0.000000,0.000000,1.380000,1621678973440110233
66,36.000000,0.177732,120.000000,0.487753,180.540000,0.210000,4.000000,0.020000,1.270000,-2.179000,-16.471000,-0.220000,-2.890000,0.000000,0.000000,1.490000,1621678973460080456
67,36.000000,0.177732,120.000000,0.487753,180.540000,0.380000,4.000000,0.020000,-0.460000,9.522000,6.253000,-0.220000,-2.820000,0.000000,0.000000,1.490000,1621678973480115446
68,36.000000,0.177732,120.000000,0.487753,180.540000,0.000000,4.000000,0.020000,-1.049000,-6.366000,-16.695000,-0.220000,-2.750000,0.000000,0.000000,1.520000,1621678973499867753
69,36.000000,0.177732,120.000000,0.487753,180.540000,-0.620000,4.000000,0.020000,3.661000,9.059000,6.103000,-0.260000,-2.610000,0.000000,0.000000,1.530000,1621678973520359311
70,36.000000,0.177732,120.000000,0.487753,180.540000,0.070000,4.000000,0.010000,-1.005000,-8.113000,-17.073000,-0.250000,-2.590000,0.000000,0.000000,1.490000,1621678973540136033
71,36.000000,0.177732,120.000000,0.487753,180.540000,-0.450000,4.000000,0.010000,1.315000,-4.733000,-13.132000,-0.290000,-2.640000,0.000000,0.000000,1.500000,1621678973560179407
72,36.000000,0.177732,120.000000,0.487753,180.540000,0.060000,4.000000,0.020000,-1.625000,-12.064000,-17.084000,-0.320000,-2.610000,0.000000,0.000000,1.560000,1621678973579848708
73,36.000000,0.177732,120.000000,0.487753,180.540000,-0.450000,4.000000,0.020000,1.821000,-2.129000,-10.594000,-0.360000,-2.630000,0.000000,0.000000,1.620000,1621678973599870610
74,36.000000,0.177732,120.000000,0.487753,180.540000,0.420000,4.000000,0.020000,3.782000,9.850000,2.073000,-0.360000,-2.460000,0.000000,0.000000,1.660000,1621678973619977055
75,36.000000,0.177732,120.000000,0.487753,180.540000,-0.400000,4.000000,0.000000,2.608000,1.391000,-8.483000,-0.400000,-2.470000,0.000000,0.000000,1.720000,1621678973640039340
76,36.000000,0.177732,120.000000,0.487753,180.540000,-0.070000,4.000000,0.000000,-4.823000,3.907000,4.096000,-0.410000,-2.440000,0.000000,0.000000,1.730000,1621678973659862110
77,36.000000,0.177732,120.000000,0.487753,180.540000,-0.440000,4.000000,0.020000,1.809000,3.677000,-7.374000,-0.460000,-2.400000,0.000000,0.000000,1.770000,1621678973682914516
78,36.000000,0.177732,120.000000,0.487753,180.540000,-0.110000,4.000000,0.020000,1.236000,-12.982000,-17.002000,-0.480000,-2.580000,0.000000,0.000000,1.810000,1621678973700938567
79,36.000000,0.177732,120.000000,0.487753,180.540000,-0.370000,4.000000,0.020000,-0.330000,-5.425000,-16.695000,-0.520000,-2.540000,0.000000,0.000000,1.780000,1621678973720865335
80,36.000000,0.177732,120.000000,0.487753,180.540000,0.140000,4.000000,0.010000,-0.324000,-5.410000,-16.645000,-0.550000,-2.710000,0.000000,0.000000,1.830000,1621678973740956868
81,36.000000,0.177732,120.000000,0.487753,180.540000,0.220000,4.000000,0.010000,1.939000,10.977000,-6.939000,-0.590000,-2.700000,0.000000,0.000000,1.810000,1621678973760895252
82,36.000000,0.177732,120.000000,0.487753,180.540000,0.170000,4.000000,0.020000,1.621000,-7.239000,-16.539000,-0.620000,-2.700000,0.000000,0.000000,1.850000,1621678973780871267
83,36.000000,0.177732,120.000000,0.487753,180.540000,0.250000,4.000000,0.020000,1.211000,11.156000,-3.247000,-0.660000,-2.680000,0.000000,0.000000,1.780000,1621678973800731796
84,36.000000,0.177732,120.000000,0.487753,180.540000,0.140000,4.000000,0.020000,1.431000,-6.577000,-16.378000,-0.640000,-2.690000,0.000000,0.000000,1.830000,1621678973820860033
85,36.000000,0.177732,120.000000,0.487753,180.540000,0.130000,4.000000,0.010000,0.704000,-4.130000,-16.227000,-0.620000,-2.800000,0.000000,0.000000,1.830000,1621678973841267656
86,36.000000,0.177732,120.000000,0.487753,180.540000,0.490000,4.000000,0.010000,2.685000,3.244000,-11.862000,-0.570000,-2.840000,0.000000,0.000000,1.760000,1621678973860927965
87,36.000000,0.177732,120.000000,0.487753,180.540000,-0.050000,4.000000,0.010000,0.128000,-4.080000,-16.070000,-0.550000,-2.910000,0.000000,0.000000,1.740000,1621678973878978319
88,36.000000,0.177732,120.000000,0.487753,180.540000,0.360000,4.000000,0.020000,-2.507000,8.364000,2.958000,-0.490000,-2.810000,0.000000,0.000000,1.670000,1621678973901044440
89,36.000000,0.177732,120.000000,0.487753,180.540000,0.330000,4.000000,0.020000,-0.908000,7.096000,5.581000,-0.420000,-2.750000,0.000000,0.000000,1.610000,1621678973943578534
90,36.000000,0.177732,120.000000,0.487753,180.540000,0.330000,4.000000,0.020000,-0.908000,7.096000,5.581000,-0.420000,-2.750000,0.000000,0.000000,1.610000,1621678973945477955
91,36.000000,0.177732,120.000000,0.487753,180.540000,-0.340000,4.000000,0.020000,-0.462000,-8.664000,-15.046000,-0.400000,-2.810000,0.000000,0.000000,1.640000,1621678973961654808
92,36.000000,0.177732,120.000000,0.487753,180.540000,0.120000,4.000000,0.050000,-0.274000,7.336000,6.790000,-0.350000,-2.630000,0.000000,0.020000,1.610000,1621678973979710283
93,36.000000,0.177732,120.000000,0.487753,180.540000,-0.120000,4.000000,0.050000,-1.374000,-9.560000,-14.585000,-0.340000,-2.690000,0.000000,0.020000,1.640000,1621678973999642811
94,36.000000,0.177732,120.000000,0.487753,180.540000,0.000000,4.000000,0.050000,-2.932000,-8.238000,-14.260000,-0.300000,-2.630000,0.000000,0.020000,1.660000,1621678974021716645
95,36.000000,0.177732,120.000000,0.487753,180.540000,0.270000,4.000000,0.050000,1.539000,7.665000,7.037000,-0.290000,-2.630000,0.000000,0.020000,1.600000,1621678974039601692
96,36.000000,0.177732,120.000000,0.487753,180.540000,0.050000,4.000000,0.010000,-3.504000,-8.756000,-15.956000,-0.230000,-2.560000,0.000000,0.000000,1.640000,1621678974061400236
97,36.000000,0.177732,120.000000,0.487753,180.540000,0.000000,4.000000,0.050000,0.440000,-9.284000,-4.317000,-0.200000,-2.400000,0.000000,0.000000,1.580000,1621678974081486011
98,36.000000,0.177732,120.000000,0.487753,180.540000,0.060000,4.000000,0.050000,-1.045000,-11.412000,-15.539000,-0.160000,-2.420000,0.000000,0.000000,1.640000,1621678974101593994
99,36.000000,0.177732,120.000000,0.487753,180.540000,0.060000,4.000000,0.050000,-4.929000,-3.571000,-4.400000,-0.130000,-2.260000,0.000000,0.010000,1.640000,1621678974121708313
100,36.000000,0.177732,120.000000,0.487753,180.540000,0.100000,4.000000,0.020000,-3.841000,1.075000,1.901000,-0.170000,-2.090000,0.000000,0.000000,1.590000,1621678974139539729
101,36.000000,0.177732,120.000000,0.487753,180.540000,0.010000,4.000000,0.020000,-1.720000,3.911000,0.371000,-0.220000,-2.080000,0.000000,0.000000,1.610000,1621678974161596348
102,36.000000,0.177732,120.000000,0.487753,180.540000,0.020000,4.000000,0.020000,0.033000,-10.421000,-16.454000,-0.240000,-2.170000,0.000000,0.000000,1.670000,1621678974181582093
103,36.000000,0.177732,120.000000,0.487753,180.540000,-0.230000,4.000000,0.020000,-3.350000,-3.518000,-11.753000,-0.260000,-2.310000,0.000000,0.000000,1.660000,1621678974201584702
104,36.000000,0.177732,120.000000,0.487753,180.540000,0.140000,4.000000,0.020000,0.440000,0.960000,-7.281000,-0.320000,-2.190000,0.000000,0.000000,1.640000,1621678974225666980
105,36.000000,0.177732,120.000000,0.487753,180.540000,-0.310000,4.000000,0.020000,-2.844000,-2.622000,-13.360000,-0.340000,-2.260000,0.000000,0.000000,1.690000,1621678974240673456
106,36.000000,0.177732,120.000000,0.487753,180.540000,0.130000,4.000000,0.020000,0.434000,3.517000,-7.050000,-0.390000,-2.200000,0.000000,0.000000,1.690000,1621678974260699041
107,36.000000,0.177732,120.000000,0.487753,180.540000,-0.010000,4.000000,0.050000,-0.322000,-1.556000,-15.317000,-0.410000,-2.290000,0.000000,0.000000,1.670000,1621678974280712849
108,36.000000,0.177732,120.000000,0.487753,180.540000,0.130000,4.000000,0.050000,2.447000,4.394000,-4.912000,-0.460000,-2.350000,0.000000,0.010000,1.650000,1621678974300737505
109,36.000000,0.177732,120.000000,0.487753,180.540000,0.130000,4.000000,0.050000,2.447000,4.394000,-4.912000,-0.460000,-2.350000,0.000000,0.010000,1.650000,1621678974320761682
110,36.000000,0.177732,120.000000,0.487753,180.540000,-0.060000,4.000000,0.010000,0.703000,-5.264000,-16.241000,-0.510000,-2.600000,0.000000,0.000000,1.650000,1621678974340749091
111,36.000000,0.177732,120.000000,0.487753,180.540000,-0.260000,4.000000,0.010000,-1.201000,4.837000,0.295000,-0.530000,-2.520000,0.000000,0.000000,1.590000,1621678974360616950
112,36.000000,0.177732,120.000000,0.487753,180.540000,0.110000,4.000000,0.010000,1.421000,-1.033000,-12.709000,-0.580000,-2.580000,0.000000,0.000000,1.690000,1621678974380620647
113,36.000000,0.177732,120.000000,0.487753,180.540000,-0.130000,4.000000,0.080000,0.706000,-0.115000,-14.475000,-0.590000,-2.550000,0.000000,0.070000,1.630000,1621678974400684086
114,36.000000,0.177732,120.000000,0.487753,180.540000,-0.200000,4.000000,0.080000,-1.724000,-4.234000,-12.460000,-0.580000,-2.600000,0.000000,0.060000,1.680000,1621678974420842148
115,36.000000,0.177732,120.000000,0.487753,180.540000,-0.120000,4.000000,0.020000,-1.485000,0.059000,-11.177000,-0.520000,-2.580000,0.000000,0.000000,1.650000,1621678974440822805
116,36.000000,0.177732,120.000000,0.487753,180.540000,-0.200000,4.000000,0.020000,-2.100000,-7.566000,-15.318000,-0.490000,-2.650000,0.000000,0.000000,1.690000,1621678974460779943
117,36.000000,0.177732,120.000000,0.487753,180.540000,-0.440000,4.000000,0.020000,-0.688000,3.121000,-0.035000,-0.470000,-2.690000,0.000000,0.000000,1.730000,1621678974480757784
118,36.000000,0.177732,120.000000,0.487753,180.540000,0.040000,4.000000,0.020000,-1.575000,-10.510000,-11.909000,-0.420000,-2.380000,0.000000,0.000000,1.680000,1621678974503195388
119,36.000000,0.177732,120.000000,0.487753,180.540000,-0.320000,4.000000,0.020000,-3.840000,-1.058000,1.455000,-0.410000,-2.330000,0.000000,0.000000,1.720000,1621678974521111219
120,36.000000,0.177732,120.000000,0.487753,180.540000,0.040000,4.000000,0.020000,0.791000,-9.665000,-13.841000,-0.360000,-2.330000,0.000000,0.000000,1.690000,1621678974541153187
121,36.000000,0.177732,120.000000,0.487753,180.540000,0.180000,4.000000,0.020000,-3.034000,-2.254000,-4.085000,-0.350000,-2.300000,0.000000,0.000000,1.800000,1621678974561309425
122,36.000000,0.177732,120.000000,0.487753,180.540000,0.100000,4.000000,0.010000,1.075000,-5.493000,-11.845000,-0.390000,-2.320000,0.000000,0.000000,1.830000,1621678974581071078
123,36.000000,0.177732,120.000000,0.487753,180.540000,0.120000,4.000000,0.010000,-5.071000,-4.987000,-7.130000,-0.430000,-2.310000,0.000000,0.000000,1.930000,1621678974603223407
124,36.000000,0.177732,120.000000,0.487753,180.540000,0.090000,4.000000,0.010000,2.225000,0.066000,-10.243000,-0.470000,-2.350000,0.000000,0.000000,1.960000,1621678974621162694
125,36.000000,0.177732,120.000000,0.487753,180.540000,0.000000,4.000000,0.010000,-3.916000,5.124000,3.040000,-0.500000,-2.250000,0.000000,0.000000,2.010000,1621678974641273460
126,36.000000,0.177732,120.000000,0.487753,180.540000,0.220000,4.000000,0.010000,3.722000,9.987000,0.100000,-0.520000,-2.340000,0.000000,0.000000,2.050000,1621678974661377539
127,36.000000,0.177732,120.000000,0.487753,180.540000,0.000000,4.000000,0.010000,-2.554000,8.492000,3.593000,-0.570000,-2.200000,0.000000,0.000000,2.100000,1621678974681420947
128,36.000000,0.177732,120.000000,0.487753,180.540000,0.100000,4.000000,0.010000,4.576000,7.978000,-0.899000,-0.590000,-2.290000,0.000000,0.000000,2.150000,1621678974701399940
129,36.000000,0.177732,120.000000,0.487753,180.540000,-0.060000,4.000000,0.010000,0.069000,9.248000,4.005000,-0.640000,-2.220000,0.000000,0.000000,2.140000,1621678974721474420
130,36.000000,0.177732,120.000000,0.487753,180.540000,0.090000,4.000000,0.020000,3.863000,9.411000,-3.822000,-0.630000,-2.320000,0.000000,0.000000,2.070000,1621678974741392390
131,36.000000,0.177732,120.000000,0.487753,180.540000,-0.120000,4.000000,0.020000,1.861000,-10.635000,-16.742000,-0.640000,-2.280000,0.000000,0.000000,2.170000,1621678974761400631
132,36.000000,0.177732,120.000000,0.487753,180.540000,0.160000,4.000000,0.020000,0.872000,7.010000,-5.498000,-0.620000,-2.370000,0.000000,0.000000,2.100000,1621678974781202571
133,36.000000,0.177732,120.000000,0.487753,180.540000,0.170000,4.000000,0.050000,1.802000,-12.252000,-5.961000,-0.570000,-2.320000,0.000000,0.010000,2.220000,1621678974801393304
134,36.000000,0.177732,120.000000,0.487753,180.540000,0.220000,4.000000,0.050000,1.478000,7.097000,-6.058000,-0.560000,-2.310000,0.000000,0.010000,2.140000,1621678974821450952
135,36.000000,0.177732,120.000000,0.487753,180.540000,0.170000,4.000000,0.000000,6.334000,10.673000,-6.853000,-0.500000,-2.330000,0.000000,0.000000,2.210000,1621678974841360314
136,36.000000,0.177732,120.000000,0.487753,180.540000,-0.320000,4.000000,0.000000,1.269000,8.265000,-7.179000,-0.490000,-2.330000,0.000000,0.000000,2.140000,1621678974861231597
137,36.000000,0.177732,120.000000,0.487753,180.540000,0.410000,4.000000,0.020000,4.539000,8.111000,-6.761000,-0.440000,-2.500000,0.000000,0.000000,2.220000,1621678974881386299
138,36.000000,0.177732,120.000000,0.487753,180.540000,-0.260000,4.000000,0.020000,0.746000,7.875000,-3.881000,-0.420000,-2.460000,0.000000,0.000000,2.150000,1621678974901291790
139,36.000000,0.177732,120.000000,0.487753,180.540000,0.290000,4.000000,0.020000,2.645000,5.300000,-8.387000,-0.370000,-2.620000,0.000000,0.000000,2.180000,1621678974921416828
140,36.000000,0.177732,120.000000,0.487753,180.540000,-0.190000,4.000000,0.020000,0.007000,6.453000,-1.170000,-0.360000,-2.560000,0.000000,0.000000,2.110000,1621678974941594090
141,36.000000,0.177732,120.000000,0.487753,180.540000,0.230000,4.000000,0.020000,2.075000,2.547000,-7.650000,-0.300000,-2.580000,0.000000,0.000000,2.160000,1621678974961416382
142,36.000000,0.177732,120.000000,0.487753,180.540000,-0.260000,4.000000,0.020000,-0.735000,6.896000,1.684000,-0.290000,-2.490000,0.000000,0.000000,2.100000,1621678974981393967
143,36.000000,0.177732,120.000000,0.487753,180.540000,0.160000,4.000000,0.020000,1.574000,2.946000,-12.681000,-0.240000,-2.570000,0.000000,0.000000,2.080000,1621678975001457950
144,36.000000,0.177732,120.000000,0.487753,180.540000,-0.390000,4.000000,0.020000,-0.304000,-6.415000,-16.338000,-0.200000,-2.650000,0.000000,0.000000,2.040000,1621678975021308372
145,36.000000,0.177732,120.000000,0.487753,180.540000,0.220000,4.000000,0.040000,2.591000,1.704000,-16.017000,-0.170000,-2.760000,0.000000,0.010000,2.000000,1621678975041240584
146,36.000000,0.177732,120.000000,0.487753,180.540000,-0.570000,4.000000,0.040000,-0.096000,-9.692000,-16.412000,-0.140000,-2.840000,0.000000,0.010000,1.960000,1621678975059398588
