frame,pgsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle
153,36.000000,0.177024,120.000000,0.488153,85.320000,0.250000,4.000000,0.080000,-1.929000,-2.967000,-11.460000,6.070000,-1.990000,0.000000,0.170000,6.870000
154,36.000000,0.177024,120.000000,0.488153,85.320000,-0.400000,4.000000,0.080000,4.979000,-6.762000,-20.175000,7.830000,-2.090000,0.000000,0.190000,6.850000
155,36.000000,0.177024,120.000000,0.488153,85.320000,-0.400000,4.000000,0.080000,4.979000,-6.762000,-20.175000,7.830000,-2.090000,0.000000,0.190000,6.850000
156,36.000000,0.177024,120.000000,0.488153,85.290000,0.120000,4.000000,0.050000,-2.575000,-2.946000,9.362000,6.150000,-2.060000,0.000000,0.110000,6.900000
157,36.000000,0.177024,120.000000,0.488153,85.290000,0.120000,4.000000,0.050000,-2.575000,-2.946000,9.362000,6.150000,-2.060000,0.000000,0.110000,6.900000
158,36.000000,0.177024,120.000000,0.488153,85.290000,-0.420000,4.000000,0.050000,7.290000,10.217000,11.738000,10.060000,-1.750000,0.000000,0.130000,6.920000
159,36.000000,0.177024,120.000000,0.488153,85.290000,-0.420000,4.000000,0.050000,7.290000,10.217000,11.738000,10.060000,-1.750000,0.000000,0.130000,6.920000
160,36.000000,0.177024,120.000000,0.488153,85.290000,0.280000,4.000000,0.050000,-3.331000,3.190000,-4.238000,11.200000,-1.870000,0.000000,0.060000,6.980000
161,36.000000,0.177024,120.000000,0.488153,85.290000,0.280000,4.000000,0.050000,-3.331000,3.190000,-4.238000,11.200000,-1.870000,0.000000,0.060000,6.980000
162,36.000000,0.177024,120.000000,0.488153,85.190000,-0.230000,4.000000,0.080000,-7.300000,8.554000,19.193000,-1.970000,-1.440000,0.000000,0.020000,7.000000
163,36.000000,0.177024,120.000000,0.488153,85.190000,-0.230000,4.000000,0.080000,-7.300000,8.554000,19.193000,-1.970000,-1.440000,0.000000,0.020000,7.000000
164,36.000000,0.177024,120.000000,0.488153,85.190000,0.340000,4.000000,0.080000,1.818000,-0.302000,-5.984000,-9.390000,-1.580000,0.000000,0.060000,6.960000
165,36.000000,0.177024,120.000000,0.488153,85.190000,0.120000,4.000000,0.080000,-6.868000,5.600000,13.259000,-17.340000,-1.330000,0.000000,0.020000,6.990000
166,36.000000,0.177024,120.000000,0.488153,85.270000,-0.380000,4.000000,0.070000,6.490000,-4.891000,-4.576000,0.010000,-1.300000,0.000000,0.030000,0.010000
167,36.000000,0.177024,120.000000,0.488153,85.270000,-0.380000,4.000000,0.070000,6.490000,-4.891000,-4.576000,0.010000,-1.300000,0.000000,0.030000,0.010000
168,36.000000,0.177024,120.000000,0.488153,85.270000,0.090000,4.000000,0.070000,-11.204000,11.249000,1.451000,-0.030000,-1.260000,0.000000,0.010000,0.100000
169,36.000000,0.177024,120.000000,0.488153,85.270000,0.090000,4.000000,0.070000,-11.204000,11.249000,1.451000,-0.030000,-1.260000,0.000000,0.010000,0.100000
170,36.000000,0.177024,120.000000,0.488153,85.290000,-0.450000,4.000000,0.050000,-0.577000,-1.604000,-3.026000,-0.050000,-1.160000,0.000000,0.040000,0.110000
171,36.000000,0.177024,120.000000,0.488153,85.290000,-0.450000,4.000000,0.050000,-0.577000,-1.604000,-3.026000,-0.050000,-1.160000,0.000000,0.040000,0.110000
172,36.000000,0.177024,120.000000,0.488153,85.290000,-0.030000,4.000000,0.050000,1.487000,-3.841000,-18.372000,-0.080000,-1.370000,0.000000,0.010000,0.150000
173,36.000000,0.177024,120.000000,0.488153,85.290000,0.250000,4.000000,0.050000,-2.622000,1.859000,-14.832000,-0.110000,-1.480000,0.000000,0.010000,0.190000
174,36.000000,0.177024,120.000000,0.488153,85.290000,0.250000,4.000000,0.050000,-2.622000,1.859000,-14.832000,-0.110000,-1.480000,0.000000,0.010000,0.190000
175,36.000000,0.177024,120.000000,0.488153,85.290000,0.060000,4.000000,0.080000,-0.734000,-4.311000,-18.383000,-0.150000,-1.750000,0.000000,0.020000,0.230000
176,36.000000,0.177024,120.000000,0.488153,85.290000,0.060000,4.000000,0.080000,-0.734000,-4.311000,-18.383000,-0.150000,-1.750000,0.000000,0.020000,0.230000
177,36.000000,0.177024,120.000000,0.488153,85.290000,0.370000,4.000000,0.080000,-4.960000,8.816000,-18.336000,-0.180000,-1.860000,0.000000,0.030000,0.280000
178,36.000000,0.177024,120.000000,0.488153,85.290000,0.370000,4.000000,0.080000,-4.960000,8.816000,-18.336000,-0.180000,-1.860000,0.000000,0.030000,0.280000
179,36.000000,0.177024,120.000000,0.488153,85.290000,0.240000,4.000000,0.080000,-2.847000,-3.299000,10.961000,-0.230000,-1.980000,0.000000,0.100000,0.310000
180,36.000000,0.177024,120.000000,0.488153,85.290000,0.240000,4.000000,0.080000,-2.847000,-3.299000,10.961000,-0.230000,-1.980000,0.000000,0.100000,0.310000
181,36.000000,0.177024,120.000000,0.488153,85.340000,0.320000,4.000000,0.040000,6.514000,-6.204000,-12.819000,-0.220000,-1.890000,0.000000,0.010000,0.380000
182,36.000000,0.177024,120.000000,0.488153,85.340000,0.320000,4.000000,0.040000,6.514000,-6.204000,-12.819000,-0.220000,-1.890000,0.000000,0.010000,0.380000
183,36.000000,0.177024,120.000000,0.488153,85.340000,0.370000,4.000000,0.040000,-0.208000,2.129000,-7.414000,-0.200000,-1.800000,0.000000,0.010000,0.430000
184,36.000000,0.177024,120.000000,0.488153,85.340000,0.370000,4.000000,0.040000,-0.208000,2.129000,-7.414000,-0.200000,-1.800000,0.000000,0.010000,0.430000
185,36.000000,0.177024,120.000000,0.488152,85.300000,0.210000,4.000000,0.050000,9.251000,-10.988000,-18.435000,-0.170000,-1.740000,0.000000,0.010000,0.500000
186,36.000000,0.177024,120.000000,0.488152,85.300000,-0.140000,4.000000,0.050000,2.549000,0.679000,-2.418000,-0.130000,-1.830000,0.000000,0.010000,0.580000
187,36.000000,0.177024,120.000000,0.488152,85.300000,-0.140000,4.000000,0.050000,2.549000,0.679000,-2.418000,-0.130000,-1.830000,0.000000,0.010000,0.580000
188,36.000000,0.177024,120.000000,0.488152,85.300000,-0.160000,4.000000,0.050000,8.265000,-9.404000,-18.458000,-0.100000,-1.990000,0.000000,0.010000,0.650000
189,36.000000,0.177024,120.000000,0.488152,85.300000,-0.160000,4.000000,0.050000,8.265000,-9.404000,-18.458000,-0.100000,-1.990000,0.000000,0.010000,0.650000
190,36.000000,0.177024,120.000000,0.488152,85.300000,-0.160000,4.000000,0.050000,8.265000,-9.404000,-18.458000,-0.100000,-1.990000,0.000000,0.010000,0.650000
191,36.000000,0.177024,120.000000,0.488152,85.350000,-0.200000,4.000000,0.020000,8.227000,-7.686000,-9.396000,-0.050000,-1.900000,0.000000,0.010000,0.730000
192,36.000000,0.177024,120.000000,0.488152,85.350000,0.200000,4.000000,0.020000,-6.503000,11.132000,-0.619000,-0.020000,-1.890000,0.000000,0.000000,0.800000
193,36.000000,0.177024,120.000000,0.488152,85.350000,0.200000,4.000000,0.020000,-6.503000,11.132000,-0.619000,-0.020000,-1.890000,0.000000,0.000000,0.800000
194,36.000000,0.177024,120.000000,0.488152,85.350000,-0.140000,4.000000,0.020000,5.388000,-5.863000,-7.410000,0.000000,-2.020000,0.000000,0.000000,0.810000
195,36.000000,0.177024,120.000000,0.488152,85.360000,0.490000,4.000000,0.020000,-0.603000,6.310000,0.198000,0.010000,-2.070000,0.000000,0.000000,0.860000
196,36.000000,0.177024,120.000000,0.488152,85.360000,0.490000,4.000000,0.020000,-0.603000,6.310000,0.198000,0.010000,-2.070000,0.000000,0.000000,0.860000
197,36.000000,0.177024,120.000000,0.488152,85.360000,-0.030000,4.000000,0.020000,-1.942000,4.278000,2.145000,0.040000,-1.900000,0.000000,0.000000,0.940000
198,36.000000,0.177024,120.000000,0.488152,85.360000,-0.240000,4.000000,0.020000,7.777000,-3.621000,-5.622000,0.050000,-2.010000,0.000000,0.000000,0.980000
199,36.000000,0.177024,120.000000,0.488152,85.360000,-0.240000,4.000000,0.020000,7.777000,-3.621000,-5.622000,0.050000,-2.010000,0.000000,0.000000,0.980000
200,36.000000,0.177024,120.000000,0.488152,85.300000,-0.070000,4.000000,0.020000,9.386000,-5.243000,3.043000,0.090000,-2.030000,0.000000,0.000000,1.050000
201,36.000000,0.177024,120.000000,0.488152,85.300000,-0.070000,4.000000,0.020000,9.386000,-5.243000,3.043000,0.090000,-2.030000,0.000000,0.000000,1.050000
202,36.000000,0.177024,120.000000,0.488152,85.300000,-0.040000,4.000000,0.020000,-3.685000,8.332000,8.386000,0.140000,-1.800000,0.000000,0.000000,1.090000
203,36.000000,0.177024,120.000000,0.488152,85.300000,-0.040000,4.000000,0.020000,-3.685000,8.332000,8.386000,0.140000,-1.800000,0.000000,0.000000,1.090000
204,36.000000,0.177024,120.000000,0.488152,85.300000,-0.040000,4.000000,0.020000,-3.685000,8.332000,8.386000,0.140000,-1.800000,0.000000,0.000000,1.090000
205,36.000000,0.177024,120.000000,0.488152,85.360000,0.420000,4.000000,0.050000,3.122000,-0.375000,6.431000,0.180000,-1.930000,0.000000,0.000000,1.170000
206,36.000000,0.177024,120.000000,0.488152,85.360000,0.170000,4.000000,0.050000,7.714000,-3.486000,-10.288000,0.220000,-1.870000,0.000000,0.000000,1.220000
207,36.000000,0.177024,120.000000,0.488152,85.360000,0.170000,4.000000,0.050000,7.714000,-3.486000,-10.288000,0.220000,-1.870000,0.000000,0.000000,1.220000
208,36.000000,0.177024,120.000000,0.488152,85.360000,0.710000,4.000000,0.050000,4.291000,-1.009000,1.367000,0.240000,-1.890000,0.000000,0.010000,1.270000
209,36.000000,0.177024,120.000000,0.488152,85.360000,0.710000,4.000000,0.050000,4.291000,-1.009000,1.367000,0.240000,-1.890000,0.000000,0.010000,1.270000
210,36.000000,0.177024,120.000000,0.488152,85.290000,0.860000,4.000000,0.110000,0.193000,10.809000,-5.194000,0.260000,-2.000000,0.000000,0.020000,1.400000
211,36.000000,0.177024,120.000000,0.488152,85.290000,0.860000,4.000000,0.110000,0.193000,10.809000,-5.194000,0.260000,-2.000000,0.000000,0.020000,1.400000
212,36.000000,0.177024,120.000000,0.488152,85.290000,-0.340000,4.000000,0.110000,6.415000,-11.420000,-1.232000,0.320000,-2.030000,0.000000,0.170000,1.450000
213,36.000000,0.177024,120.000000,0.488152,85.290000,0.300000,4.000000,0.110000,2.490000,4.799000,-17.384000,0.390000,-2.070000,0.000000,0.210000,1.560000
214,36.000000,0.177024,120.000000,0.488152,85.290000,0.300000,4.000000,0.110000,2.490000,4.799000,-17.384000,0.390000,-2.070000,0.000000,0.210000,1.560000
215,36.000000,0.177024,120.000000,0.488152,85.270000,-0.650000,4.000000,0.220000,-2.266000,9.891000,1.337000,0.440000,-2.100000,0.000000,0.200000,1.660000
216,36.000000,0.177024,120.000000,0.488152,85.270000,-0.650000,4.000000,0.220000,-2.266000,9.891000,1.337000,0.440000,-2.100000,0.000000,0.200000,1.660000
217,36.000000,0.177024,120.000000,0.488153,85.270000,-0.570000,4.000000,0.220000,2.479000,1.238000,-13.407000,0.460000,-2.110000,0.000000,0.290000,1.630000
218,36.000000,0.177024,120.000000,0.488153,85.270000,-0.570000,4.000000,0.220000,2.479000,1.238000,-13.407000,0.460000,-2.110000,0.000000,0.290000,1.630000
219,36.000000,0.177024,120.000000,0.488153,85.330000,0.830000,4.000000,0.320000,2.087000,5.119000,-18.236000,0.520000,-2.330000,0.000000,0.360000,1.740000
220,36.000000,0.177024,120.000000,0.488153,85.330000,-0.020000,4.000000,0.320000,4.171000,-5.140000,-5.255000,0.540000,-2.230000,0.000000,0.360000,1.750000
221,36.000000,0.177024,120.000000,0.488153,85.330000,-0.020000,4.000000,0.320000,4.171000,-5.140000,-5.255000,0.540000,-2.230000,0.000000,0.360000,1.750000
222,36.000000,0.177024,120.000000,0.488153,85.330000,0.120000,4.000000,0.320000,3.880000,-4.221000,-18.547000,0.580000,-2.310000,0.000000,0.460000,1.810000
223,36.000000,0.177024,120.000000,0.488153,85.330000,0.120000,4.000000,0.320000,3.880000,-4.221000,-18.547000,0.580000,-2.310000,0.000000,0.460000,1.810000
224,36.000000,0.177024,120.000000,0.488153,85.340000,0.460000,4.000000,0.500000,-3.694000,3.129000,-9.172000,0.610000,-2.420000,0.000000,0.470000,1.940000
225,36.000000,0.177024,120.000000,0.488153,85.340000,0.460000,4.000000,0.500000,-3.694000,3.129000,-9.172000,0.610000,-2.420000,0.000000,0.470000,1.940000
226,36.000000,0.177024,120.000000,0.488153,85.340000,-0.400000,4.000000,0.500000,-1.147000,2.240000,3.878000,0.610000,-2.320000,0.000000,0.430000,1.940000
227,36.000000,0.177024,120.000000,0.488153,85.340000,-0.400000,4.000000,0.500000,-1.147000,2.240000,3.878000,0.610000,-2.320000,0.000000,0.430000,1.940000
228,36.000000,0.177024,120.000000,0.488153,85.340000,0.450000,4.000000,0.500000,-0.252000,3.945000,-14.777000,0.620000,-2.450000,0.000000,0.470000,2.000000
229,36.000000,0.177024,120.000000,0.488153,85.340000,0.450000,4.000000,0.500000,-0.252000,3.945000,-14.777000,0.620000,-2.450000,0.000000,0.470000,2.000000
230,36.000000,0.177024,120.000000,0.488153,85.370000,-0.140000,4.000000,0.680000,3.121000,1.520000,-16.565000,0.630000,-2.570000,0.000000,0.540000,2.130000
231,36.000000,0.177024,120.000000,0.488153,85.370000,-0.140000,4.000000,0.680000,3.121000,1.520000,-16.565000,0.630000,-2.570000,0.000000,0.540000,2.130000
232,36.000000,0.177024,120.000000,0.488153,85.370000,-0.010000,4.000000,0.680000,-5.474000,3.546000,-1.053000,0.570000,-2.430000,0.000000,0.540000,2.100000
233,36.000000,0.177024,120.000000,0.488153,85.390000,0.050000,4.000000,0.680000,-1.183000,0.856000,-18.333000,0.580000,-2.640000,0.000000,0.600000,2.210000
234,36.000000,0.177024,120.000000,0.488153,85.390000,0.050000,4.000000,0.680000,-1.183000,0.856000,-18.333000,0.580000,-2.640000,0.000000,0.600000,2.210000
235,36.000000,0.177024,120.000000,0.488154,85.410000,-0.660000,4.000000,0.760000,-0.923000,-0.833000,-13.269000,0.540000,-2.600000,0.000000,0.680000,2.200000
236,36.000000,0.177024,120.000000,0.488154,85.410000,-0.660000,4.000000,0.760000,-0.923000,-0.833000,-13.269000,0.540000,-2.600000,0.000000,0.680000,2.200000
237,36.000000,0.177024,120.000000,0.488154,85.440000,-0.390000,4.000000,0.760000,-6.086000,0.816000,-8.498000,0.480000,-2.650000,0.000000,0.660000,2.310000
238,36.000000,0.177024,120.000000,0.488154,85.440000,-0.390000,4.000000,0.760000,-6.086000,0.816000,-8.498000,0.480000,-2.650000,0.000000,0.660000,2.310000
239,36.000000,0.177024,120.000000,0.488154,85.470000,-0.510000,4.000000,0.800000,-1.150000,7.778000,6.648000,0.440000,-2.610000,0.000000,0.720000,2.330000
240,36.000000,0.177024,120.000000,0.488154,85.470000,-0.510000,4.000000,0.800000,-1.150000,7.778000,6.648000,0.440000,-2.610000,0.000000,0.720000,2.330000
241,36.000000,0.177024,120.000000,0.488154,85.450000,0.180000,4.000000,0.800000,0.389000,-2.310000,1.233000,0.380000,-2.510000,0.010000,0.730000,2.340000
242,36.000000,0.177024,120.000000,0.488154,85.450000,-0.810000,4.000000,0.800000,5.474000,-8.142000,-18.754000,0.330000,-2.520000,0.010000,0.730000,2.400000
243,36.000000,0.177024,120.000000,0.488154,85.450000,-0.810000,4.000000,0.800000,5.474000,-8.142000,-18.754000,0.330000,-2.520000,0.010000,0.730000,2.400000
244,36.000000,0.177024,120.000000,0.488154,85.420000,-0.930000,4.000000,0.750000,-0.780000,0.176000,-1.232000,0.300000,-2.290000,0.010000,0.710000,2.460000
245,36.000000,0.177024,120.000000,0.488154,85.420000,-0.930000,4.000000,0.750000,-0.780000,0.176000,-1.232000,0.300000,-2.290000,0.010000,0.710000,2.460000
246,36.000000,0.177024,120.000000,0.488155,85.300000,-0.210000,4.000000,0.750000,-1.223000,1.779000,1.117000,0.280000,-2.320000,0.010000,0.680000,2.540000
247,36.000000,0.177024,120.000000,0.488155,85.300000,-0.210000,4.000000,0.750000,-1.223000,1.779000,1.117000,0.280000,-2.320000,0.010000,0.680000,2.540000
248,36.000000,0.177024,120.000000,0.488155,85.180000,-0.760000,4.000000,0.750000,7.186000,-7.353000,-18.739000,0.250000,-2.430000,0.010000,0.740000,2.520000
249,36.000000,0.177024,120.000000,0.488155,85.180000,-0.760000,4.000000,0.750000,7.186000,-7.353000,-18.739000,0.250000,-2.430000,0.010000,0.740000,2.520000
250,36.000000,0.177024,120.000000,0.488155,85.060000,0.100000,4.000000,0.650000,-2.836000,2.768000,-0.922000,0.230000,-2.470000,0.000000,0.740000,2.630000
251,36.000000,0.177024,120.000000,0.488155,85.060000,0.100000,4.000000,0.650000,-2.836000,2.768000,-0.922000,0.230000,-2.470000,0.000000,0.740000,2.630000
252,36.000000,0.177024,120.000000,0.488155,84.960000,-0.870000,4.000000,0.650000,8.698000,-7.177000,-18.488000,0.220000,-2.460000,0.000000,0.730000,2.660000
253,36.000000,0.177024,120.000000,0.488155,84.960000,-0.870000,4.000000,0.650000,8.698000,-7.177000,-18.488000,0.220000,-2.460000,0.000000,0.730000,2.660000
254,36.000000,0.177024,120.000000,0.488155,84.840000,-0.090000,4.000000,0.540000,1.471000,0.977000,8.219000,0.250000,-2.390000,0.000000,0.730000,2.690000
255,36.000000,0.177024,120.000000,0.488155,84.850000,-0.080000,4.000000,0.540000,5.957000,-5.792000,-0.776000,0.230000,-2.380000,0.000000,0.720000,2.800000
256,36.000000,0.177024,120.000000,0.488155,84.850000,-0.080000,4.000000,0.540000,5.957000,-5.792000,-0.776000,0.230000,-2.380000,0.000000,0.720000,2.800000
257,36.000000,0.177024,120.000000,0.488156,84.860000,-0.460000,4.000000,0.540000,-6.172000,9.218000,-17.910000,0.200000,-2.460000,0.000000,0.680000,2.820000
258,36.000000,0.177024,120.000000,0.488156,84.880000,0.170000,4.000000,0.520000,-6.662000,7.843000,-17.964000,0.220000,-2.510000,0.000000,0.640000,2.890000
259,36.000000,0.177024,120.000000,0.488156,84.880000,0.170000,4.000000,0.520000,-6.662000,7.843000,-17.964000,0.220000,-2.510000,0.000000,0.640000,2.890000
260,36.000000,0.177024,120.000000,0.488156,84.890000,-0.140000,4.000000,0.520000,2.576000,-4.238000,-18.618000,0.210000,-2.710000,0.000000,0.580000,2.950000
261,36.000000,0.177024,120.000000,0.488156,84.890000,-0.140000,4.000000,0.520000,2.576000,-4.238000,-18.618000,0.210000,-2.710000,0.000000,0.580000,2.950000
262,36.000000,0.177024,120.000000,0.488156,84.900000,0.040000,4.000000,0.520000,-1.921000,2.158000,-5.787000,0.220000,-2.660000,0.000000,0.530000,3.010000
263,36.000000,0.177024,120.000000,0.488156,84.900000,0.040000,4.000000,0.520000,-1.921000,2.158000,-5.787000,0.220000,-2.660000,0.000000,0.530000,3.010000
264,36.000000,0.177025,120.000000,0.488156,84.910000,0.370000,4.000000,0.520000,3.223000,-5.072000,-18.677000,0.240000,-2.860000,0.000000,0.510000,3.080000
265,36.000000,0.177025,120.000000,0.488156,84.910000,0.370000,4.000000,0.520000,3.223000,-5.072000,-18.677000,0.240000,-2.860000,0.000000,0.510000,3.080000
266,36.000000,0.177025,120.000000,0.488156,84.910000,0.320000,4.000000,0.520000,-3.161000,4.633000,-15.174000,0.250000,-2.700000,0.000000,0.390000,3.150000
267,36.000000,0.177025,120.000000,0.488156,84.910000,0.320000,4.000000,0.520000,-3.161000,4.633000,-15.174000,0.250000,-2.700000,0.000000,0.390000,3.150000
