frame,pgsnh,gpsnl,gpseh,gpsel,heading_angle,yaw_rate,gps_state,gps_velocity,acceleration_forward,acceleration_lateral,acceleration_down,pitch_angle,velocity_down,velocity_lateral,velocity_forward,roll_angle,timestamp
744,36.000000,0.177443,120.000000,0.487860,136.220000,1.980000,4.000000,2.820000,-3.324000,-0.506000,0.988000,-0.100000,-3.530000,-0.130000,2.920000,0.040000,1621685608483874313
745,36.000000,0.177443,120.000000,0.487860,136.290000,2.030000,4.000000,2.810000,5.110000,3.830000,-10.070000,-0.080000,-3.480000,-0.130000,2.970000,0.020000,1621685608503870906
746,36.000000,0.177442,120.000000,0.487860,136.320000,2.030000,4.000000,2.810000,1.731000,1.912000,-7.858000,-0.070000,-3.520000,-0.120000,2.910000,0.000000,1621685608523888491
747,36.000000,0.177442,120.000000,0.487861,136.400000,1.610000,4.000000,2.810000,-2.508000,7.263000,-7.395000,-0.060000,-3.510000,-0.120000,2.890000,-0.030000,1621685608543898491
748,36.000000,0.177442,120.000000,0.487861,136.430000,1.730000,4.000000,2.810000,5.041000,-8.291000,-16.704000,-0.040000,-3.490000,-0.120000,2.900000,-0.040000,1621685608566887406
749,36.000000,0.177441,120.000000,0.487862,136.470000,1.910000,4.000000,2.810000,1.823000,-5.950000,-7.715000,-0.020000,-3.510000,-0.120000,2.880000,-0.080000,1621685608585083755
750,36.000000,0.177441,120.000000,0.487862,136.480000,1.360000,4.000000,2.810000,-3.525000,-6.201000,-10.856000,-0.010000,-3.480000,-0.120000,2.830000,-0.070000,1621685608604992000
751,36.000000,0.177440,120.000000,0.487863,136.510000,0.990000,4.000000,2.810000,0.108000,5.421000,-7.171000,0.010000,-3.380000,-0.120000,2.810000,-0.100000,1621685608624978801
752,36.000000,0.177440,120.000000,0.487863,136.510000,0.870000,4.000000,2.810000,-3.484000,-2.018000,-15.262000,0.010000,-3.390000,-0.120000,2.780000,-0.090000,1621685608644886214
753,36.000000,0.177440,120.000000,0.487864,136.530000,1.120000,4.000000,2.810000,-0.099000,2.833000,-17.028000,0.030000,-3.520000,-0.130000,2.850000,-0.090000,1621685608664978835
754,36.000000,0.177440,120.000000,0.487864,136.530000,0.870000,4.000000,2.810000,-1.607000,4.703000,-16.079000,0.040000,-3.630000,-0.130000,2.830000,-0.090000,1621685608685019938
755,36.000000,0.177439,120.000000,0.487864,136.520000,-0.150000,4.000000,2.820000,-1.522000,-9.368000,-20.051000,0.080000,-3.680000,-0.130000,2.870000,-0.020000,1621685608708666393
756,36.000000,0.177439,120.000000,0.487865,136.500000,0.150000,4.000000,2.820000,-4.958000,7.354000,-11.065000,0.060000,-3.760000,-0.140000,2.810000,0.010000,1621685608724593623
757,36.000000,0.177438,120.000000,0.487865,136.480000,-0.030000,4.000000,2.820000,-4.435000,-6.464000,-4.643000,0.070000,-3.630000,-0.140000,2.810000,0.110000,1621685608744605831
758,36.000000,0.177438,120.000000,0.487866,136.470000,-0.160000,4.000000,2.820000,-1.702000,-3.854000,-7.574000,0.050000,-3.530000,-0.130000,2.780000,0.150000,1621685608764575257
759,36.000000,0.177437,120.000000,0.487866,136.470000,-0.470000,4.000000,2.820000,-0.374000,3.561000,-14.524000,0.080000,-3.460000,-0.130000,2.780000,0.220000,1621685608787827233
760,36.000000,0.177437,120.000000,0.487866,136.470000,-0.780000,4.000000,2.810000,1.119000,-5.348000,-18.516000,0.090000,-3.530000,-0.130000,2.800000,0.280000,1621685608803810716
761,36.000000,0.177437,120.000000,0.487867,136.480000,-0.480000,4.000000,2.810000,1.072000,-3.711000,-13.698000,0.090000,-3.520000,-0.120000,2.810000,0.410000,1621685608823860682
762,36.000000,0.177436,120.000000,0.487867,136.490000,-0.410000,4.000000,2.810000,-0.167000,-0.853000,-8.289000,0.060000,-3.490000,-0.120000,2.810000,0.410000,1621685608843985238
763,36.000000,0.177436,120.000000,0.487868,136.520000,-0.250000,4.000000,2.780000,0.822000,0.987000,-10.300000,-0.020000,-3.510000,-0.120000,2.780000,0.450000,1621685608863717266
764,36.000000,0.177436,120.000000,0.487868,136.520000,-0.250000,4.000000,2.780000,0.822000,0.987000,-10.300000,-0.020000,-3.510000,-0.120000,2.780000,0.450000,1621685608887636637
765,36.000000,0.177435,120.000000,0.487869,136.560000,0.230000,4.000000,2.820000,0.939000,1.002000,-11.640000,-0.150000,-3.490000,-0.110000,2.800000,0.440000,1621685608906505342
766,36.000000,0.177435,120.000000,0.487869,136.600000,0.900000,4.000000,2.820000,4.418000,3.769000,-18.272000,-0.190000,-3.570000,-0.110000,2.840000,0.420000,1621685608924596736
767,36.000000,0.177434,120.000000,0.487869,136.650000,0.610000,4.000000,2.830000,2.644000,-5.210000,-15.549000,-0.290000,-3.470000,-0.110000,2.870000,0.370000,1621685608947734156
768,36.000000,0.177434,120.000000,0.487870,136.700000,1.160000,4.000000,2.830000,-2.246000,4.623000,-6.204000,-0.320000,-3.430000,-0.110000,2.840000,0.360000,1621685608963868353
769,36.000000,0.177434,120.000000,0.487870,136.720000,0.740000,4.000000,2.830000,0.130000,-2.559000,-14.813000,-0.380000,-3.470000,-0.110000,2.850000,0.340000,1621685608983855539
770,36.000000,0.177433,120.000000,0.487871,136.800000,1.730000,4.000000,2.820000,3.079000,-2.227000,-3.897000,-0.430000,-3.490000,-0.110000,2.880000,0.310000,1621685609003868515
771,36.000000,0.177433,120.000000,0.487871,136.820000,1.730000,4.000000,2.820000,1.550000,3.070000,-12.263000,-0.480000,-3.510000,-0.100000,2.870000,0.240000,1621685609023686489
772,36.000000,0.177432,120.000000,0.487872,136.900000,1.860000,4.000000,2.820000,-2.293000,-3.962000,-19.984000,-0.450000,-3.560000,-0.100000,2.850000,0.160000,1621685609043882623
773,36.000000,0.177432,120.000000,0.487872,136.930000,1.560000,4.000000,2.840000,6.016000,-1.423000,-20.016000,-0.420000,-3.600000,-0.090000,2.930000,0.130000,1621685609063916013
774,36.000000,0.177432,120.000000,0.487872,137.010000,1.820000,4.000000,2.840000,2.321000,-4.435000,-4.483000,-0.360000,-3.510000,-0.090000,2.890000,0.110000,1621685609083879613
775,36.000000,0.177431,120.000000,0.487873,137.050000,1.950000,4.000000,2.840000,-2.023000,-4.723000,-16.770000,-0.330000,-3.510000,-0.090000,2.890000,0.130000,1621685609103893931
776,36.000000,0.177431,120.000000,0.487873,137.110000,1.520000,4.000000,2.780000,2.523000,6.719000,-11.295000,-0.260000,-3.550000,-0.090000,2.900000,0.130000,1621685609123840700
777,36.000000,0.177431,120.000000,0.487873,137.120000,1.580000,4.000000,2.780000,-4.138000,1.050000,-13.273000,-0.240000,-3.570000,-0.090000,2.830000,0.100000,1621685609143721807
778,36.000000,0.177430,120.000000,0.487874,137.170000,1.930000,4.000000,2.810000,-5.414000,-0.073000,-10.969000,-0.180000,-3.540000,-0.080000,2.860000,0.060000,1621685609163827897
779,36.000000,0.177430,120.000000,0.487874,137.190000,1.980000,4.000000,2.810000,-0.531000,-7.113000,1.603000,-0.170000,-3.410000,-0.080000,2.800000,0.080000,1621685609183821928
780,36.000000,0.177429,120.000000,0.487875,137.250000,1.730000,4.000000,2.800000,-2.075000,-3.463000,-8.168000,-0.140000,-3.350000,-0.080000,2.750000,0.170000,1621685609203782489
781,36.000000,0.177429,120.000000,0.487875,137.270000,1.900000,4.000000,2.800000,1.575000,-6.655000,-17.131000,-0.130000,-3.390000,-0.070000,2.760000,0.190000,1621685609223816134
782,36.000000,0.177429,120.000000,0.487876,137.330000,2.520000,4.000000,2.780000,-0.235000,5.257000,-9.499000,-0.110000,-3.380000,-0.070000,2.770000,0.250000,1621685609243728376
783,36.000000,0.177428,120.000000,0.487876,137.350000,2.630000,4.000000,2.780000,2.379000,4.606000,-9.543000,-0.110000,-3.360000,-0.080000,2.790000,0.270000,1621685609263723143
784,36.000000,0.177428,120.000000,0.487876,137.420000,2.090000,4.000000,2.780000,-2.885000,-2.231000,-5.939000,-0.090000,-3.320000,-0.080000,2.760000,0.290000,1621685609283802802
785,36.000000,0.177428,120.000000,0.487877,137.490000,2.950000,4.000000,2.780000,-1.798000,-2.414000,-5.254000,-0.110000,-3.370000,-0.080000,2.690000,0.320000,1621685609303757955
786,36.000000,0.177427,120.000000,0.487877,137.600000,3.220000,4.000000,2.830000,-6.222000,-5.435000,0.962000,-0.160000,-3.160000,-0.070000,2.660000,0.380000,1621685609323745170
787,36.000000,0.177427,120.000000,0.487877,137.640000,3.220000,4.000000,2.830000,-0.509000,-9.632000,-6.863000,-0.180000,-3.130000,-0.070000,2.700000,0.410000,1621685609343677059
788,36.000000,0.177426,120.000000,0.487878,137.780000,3.710000,4.000000,2.810000,-1.524000,-7.534000,-15.092000,-0.230000,-3.100000,-0.080000,2.720000,0.450000,1621685609367762660
789,36.000000,0.177426,120.000000,0.487878,137.880000,4.880000,4.000000,2.810000,-2.437000,7.617000,-17.542000,-0.240000,-3.180000,-0.080000,2.700000,0.470000,1621685609383611683
790,36.000000,0.177426,120.000000,0.487879,138.000000,4.880000,4.000000,2.820000,-0.762000,1.688000,-13.265000,-0.290000,-3.150000,-0.070000,2.700000,0.500000,1621685609403676591
791,36.000000,0.177425,120.000000,0.487879,138.120000,5.250000,4.000000,2.820000,2.003000,-1.993000,-7.625000,-0.310000,-3.130000,-0.070000,2.720000,0.510000,1621685609423618720
792,36.000000,0.177425,120.000000,0.487880,138.240000,5.680000,4.000000,2.770000,-0.040000,-6.406000,-10.928000,-0.350000,-3.100000,-0.060000,2.690000,0.560000,1621685609443621295
793,36.000000,0.177424,120.000000,0.487880,138.390000,5.850000,4.000000,2.770000,-2.065000,7.660000,-10.683000,-0.370000,-3.110000,-0.060000,2.690000,0.570000,1621685609463747288
794,36.000000,0.177424,120.000000,0.487880,138.460000,5.970000,4.000000,2.770000,3.629000,4.033000,-15.258000,-0.400000,-3.180000,-0.060000,2.760000,0.600000,1621685609483742279
795,36.000000,0.177424,120.000000,0.487881,138.700000,6.380000,4.000000,2.810000,4.198000,-0.414000,-16.425000,-0.440000,-3.330000,-0.060000,2.810000,0.630000,1621685609503679512
796,36.000000,0.177423,120.000000,0.487881,138.770000,6.310000,4.000000,2.810000,0.044000,3.361000,-17.341000,-0.480000,-3.330000,-0.070000,2.850000,0.650000,1621685609523777218
797,36.000000,0.177423,120.000000,0.487882,139.000000,7.150000,4.000000,2.810000,4.133000,3.177000,-9.736000,-0.530000,-3.380000,-0.070000,2.840000,0.680000,1621685609543808208
798,36.000000,0.177423,120.000000,0.487882,139.080000,7.340000,4.000000,2.810000,-4.798000,6.758000,-10.188000,-0.580000,-3.390000,-0.060000,2.790000,0.700000,1621685609563766624
799,36.000000,0.177422,120.000000,0.487883,139.340000,7.600000,4.000000,2.810000,-1.212000,13.527000,-12.384000,-0.610000,-3.410000,-0.060000,2.810000,0.750000,1621685609583714353
800,36.000000,0.177422,120.000000,0.487883,139.430000,7.720000,4.000000,2.840000,3.423000,-4.039000,-13.605000,-0.600000,-3.460000,-0.060000,2.840000,0.770000,1621685609603755006
801,36.000000,0.177421,120.000000,0.487883,139.710000,8.100000,4.000000,2.840000,-2.328000,-3.152000,-5.735000,-0.550000,-3.450000,-0.060000,2.830000,0.830000,1621685609623785739
802,36.000000,0.177421,120.000000,0.487884,139.810000,8.780000,4.000000,2.840000,-0.339000,-2.010000,-16.545000,-0.540000,-3.460000,-0.060000,2.820000,0.850000,1621685609643711197
803,36.000000,0.177420,120.000000,0.487884,140.090000,8.900000,4.000000,2.850000,-3.235000,1.186000,-1.549000,-0.530000,-3.430000,-0.050000,2.850000,0.890000,1621685609664058813
804,36.000000,0.177420,120.000000,0.487884,140.180000,9.090000,4.000000,2.850000,1.608000,7.451000,-7.995000,-0.510000,-3.320000,-0.050000,2.840000,0.910000,1621685609683792886
805,36.000000,0.177419,120.000000,0.487885,140.470000,9.690000,4.000000,2.820000,5.662000,8.788000,-19.131000,-0.500000,-3.470000,-0.040000,2.920000,0.960000,1621685609706531953
806,36.000000,0.177419,120.000000,0.487885,140.580000,9.880000,4.000000,2.820000,0.467000,8.625000,-10.189000,-0.490000,-3.550000,-0.040000,2.920000,0.980000,1621685609724402778
807,36.000000,0.177418,120.000000,0.487886,140.900000,10.780000,4.000000,2.820000,2.934000,7.548000,0.075000,-0.540000,-3.610000,-0.040000,2.920000,1.050000,1621685609746610379
808,36.000000,0.177418,120.000000,0.487886,141.010000,10.590000,4.000000,2.820000,-1.854000,-9.529000,-11.996000,-0.570000,-3.510000,-0.030000,2.900000,1.070000,1621685609764494675
809,36.000000,0.177418,120.000000,0.487886,141.350000,11.420000,4.000000,2.820000,-0.279000,-4.576000,-3.134000,-0.600000,-3.290000,-0.030000,2.830000,1.140000,1621685609784467267
810,36.000000,0.177417,120.000000,0.487887,141.480000,11.600000,4.000000,2.860000,-3.651000,0.970000,-12.819000,-0.590000,-3.320000,-0.020000,2.800000,1.160000,1621685609804701063
811,36.000000,0.177417,120.000000,0.487887,141.850000,12.390000,4.000000,2.860000,-0.087000,10.749000,-7.842000,-0.570000,-3.250000,-0.020000,2.830000,1.230000,1621685609824574043
812,36.000000,0.177417,120.000000,0.487887,141.990000,12.570000,4.000000,2.860000,0.172000,-5.089000,-18.040000,-0.560000,-3.320000,-0.020000,2.840000,1.250000,1621685609844374227
813,36.000000,0.177416,120.000000,0.487888,142.390000,12.790000,4.000000,2.920000,-1.748000,-1.832000,-12.890000,-0.530000,-3.320000,-0.010000,2.880000,1.330000,1621685609864589816
814,36.000000,0.177415,120.000000,0.487888,142.670000,14.010000,4.000000,2.920000,-2.544000,4.955000,-13.101000,-0.550000,-3.350000,-0.010000,2.860000,1.350000,1621685609884377360
815,36.000000,0.177415,120.000000,0.487888,142.970000,13.850000,4.000000,2.890000,-0.570000,6.029000,-12.945000,-0.620000,-3.440000,0.010000,2.900000,1.420000,1621685609904455387
816,36.000000,0.177415,120.000000,0.487888,142.970000,13.850000,4.000000,2.890000,-0.570000,6.029000,-12.945000,-0.620000,-3.440000,0.010000,2.900000,1.420000,1621685609924370413
817,36.000000,0.177414,120.000000,0.487889,143.590000,15.070000,4.000000,2.910000,0.945000,4.268000,-6.941000,-0.690000,-3.540000,0.020000,2.940000,1.500000,1621685609944411386
818,36.000000,0.177414,120.000000,0.487889,143.900000,14.770000,4.000000,2.910000,-4.437000,7.630000,-2.767000,-0.710000,-3.460000,0.020000,2.900000,1.520000,1621685609964333292
819,36.000000,0.177413,120.000000,0.487889,144.060000,15.200000,4.000000,2.910000,-1.634000,13.286000,-6.853000,-0.720000,-3.510000,0.020000,2.900000,1.550000,1621685609984415991
820,36.000000,0.177413,120.000000,0.487889,144.560000,15.840000,4.000000,2.900000,1.460000,-5.673000,-11.331000,-0.750000,-3.580000,0.020000,2.920000,1.590000,1621685610004488802
821,36.000000,0.177412,120.000000,0.487890,144.730000,16.150000,4.000000,2.900000,1.345000,-0.060000,-3.449000,-0.720000,-3.510000,0.030000,2.910000,1.640000,1621685610024568875
822,36.000000,0.177412,120.000000,0.487890,145.250000,16.450000,4.000000,2.900000,-2.754000,-3.581000,-8.781000,-0.680000,-3.390000,0.030000,2.890000,1.700000,1621685610044505593
823,36.000000,0.177411,120.000000,0.487890,145.420000,16.680000,4.000000,2.880000,-2.163000,3.243000,-0.428000,-0.650000,-3.210000,0.040000,2.870000,1.750000,1621685610064655743
824,36.000000,0.177411,120.000000,0.487891,145.960000,17.270000,4.000000,2.880000,1.953000,10.680000,-9.024000,-0.640000,-3.190000,0.040000,2.870000,1.840000,1621685610087585103
825,36.000000,0.177411,120.000000,0.487891,146.140000,17.140000,4.000000,2.880000,4.706000,4.402000,-11.500000,-0.670000,-3.200000,0.040000,2.920000,1.870000,1621685610105188033
826,36.000000,0.177410,120.000000,0.487891,146.700000,18.000000,4.000000,2.930000,0.165000,0.126000,-1.538000,-0.700000,-3.270000,0.060000,2.890000,1.950000,1621685610125270505
827,36.000000,0.177410,120.000000,0.487891,146.890000,18.360000,4.000000,2.930000,-5.419000,0.349000,-2.787000,-0.720000,-3.120000,0.060000,2.840000,1.990000,1621685610145282293
828,36.000000,0.177409,120.000000,0.487891,147.480000,19.050000,4.000000,2.880000,0.568000,1.329000,-7.079000,-0.780000,-3.110000,0.070000,2.840000,2.070000,1621685610165302624
829,36.000000,0.177409,120.000000,0.487891,147.690000,19.180000,4.000000,2.880000,0.453000,-1.418000,-11.101000,-0.800000,-3.100000,0.070000,2.870000,2.100000,1621685610185300397
830,36.000000,0.177408,120.000000,0.487892,148.300000,19.810000,4.000000,2.990000,-3.084000,-8.944000,-9.463000,-0.830000,-3.140000,0.070000,2.900000,2.180000,1621685610206782362
831,36.000000,0.177407,120.000000,0.487892,148.510000,20.180000,4.000000,2.990000,-3.501000,4.228000,-7.346000,-0.810000,-3.110000,0.090000,2.890000,2.210000,1621685610223231773
832,36.000000,0.177407,120.000000,0.487892,149.170000,20.860000,4.000000,2.990000,1.478000,7.090000,-7.029000,-0.880000,-3.190000,0.090000,2.990000,2.260000,1621685610245209077
833,36.000000,0.177406,120.000000,0.487892,149.390000,20.810000,4.000000,2.920000,-2.518000,-4.689000,-5.770000,-0.900000,-3.130000,0.100000,2.960000,2.280000,1621685610265294365
834,36.000000,0.177406,120.000000,0.487893,150.070000,21.520000,4.000000,2.920000,-4.252000,-9.402000,4.695000,-0.970000,-2.910000,0.100000,2.810000,2.350000,1621685610285336104
835,36.000000,0.177405,120.000000,0.487893,150.760000,21.950000,4.000000,2.910000,-1.844000,-5.078000,-10.394000,-1.010000,-2.840000,0.110000,2.720000,2.420000,1621685610307817642
836,36.000000,0.177405,120.000000,0.487893,151.000000,22.190000,4.000000,2.910000,-0.506000,11.165000,-12.808000,-1.040000,-2.990000,0.110000,2.770000,2.440000,1621685610323771299
837,36.000000,0.177404,120.000000,0.487893,151.230000,22.230000,4.000000,2.910000,-0.961000,0.206000,-15.805000,-1.030000,-3.050000,0.110000,2.770000,2.470000,1621685610343908265
838,36.000000,0.177404,120.000000,0.487893,151.930000,22.170000,4.000000,2.990000,1.078000,-3.557000,-12.076000,-1.010000,-3.180000,0.130000,2.870000,2.530000,1621685610363883446
839,36.000000,0.177403,120.000000,0.487893,152.410000,22.710000,4.000000,2.990000,-3.144000,7.463000,-12.152000,-1.040000,-3.200000,0.130000,2.870000,2.540000,1621685610384247635
840,36.000000,0.177403,120.000000,0.487893,152.890000,22.870000,4.000000,3.020000,-4.629000,8.246000,-12.094000,-1.120000,-3.170000,0.150000,2.890000,2.560000,1621685610403924749
841,36.000000,0.177403,120.000000,0.487893,152.890000,22.870000,4.000000,3.020000,-4.629000,8.246000,-12.094000,-1.120000,-3.170000,0.150000,2.890000,2.560000,1621685610423720641
842,36.000000,0.177402,120.000000,0.487894,153.630000,23.050000,4.000000,3.020000,-1.393000,-2.910000,-11.997000,-1.180000,-3.230000,0.150000,2.970000,2.610000,1621685610443823433
843,36.000000,0.177401,120.000000,0.487894,154.360000,23.320000,4.000000,3.030000,-4.329000,4.053000,-9.556000,-1.220000,-3.180000,0.170000,2.950000,2.650000,1621685610463650365
844,36.000000,0.177401,120.000000,0.487894,154.610000,23.860000,4.000000,3.030000,0.844000,5.806000,-1.232000,-1.260000,-3.140000,0.170000,2.950000,2.680000,1621685610483683559
845,36.000000,0.177400,120.000000,0.487894,155.360000,23.600000,4.000000,2.980000,-3.872000,-9.454000,1.924000,-1.300000,-2.960000,0.170000,2.880000,2.700000,1621685610503791407
846,36.000000,0.177400,120.000000,0.487894,155.610000,23.950000,4.000000,2.980000,1.535000,-6.470000,-2.622000,-1.340000,-2.900000,0.180000,2.860000,2.720000,1621685610523820346
847,36.000000,0.177399,120.000000,0.487894,156.380000,24.200000,4.000000,2.980000,-0.379000,14.670000,-6.537000,-1.390000,-2.870000,0.180000,2.890000,2.740000,1621685610543713291
848,36.000000,0.177399,120.000000,0.487894,156.640000,24.290000,4.000000,3.000000,-4.208000,-1.717000,-20.275000,-1.440000,-3.070000,0.200000,2.950000,2.760000,1621685610563743222
849,36.000000,0.177398,120.000000,0.487895,157.420000,24.430000,4.000000,3.000000,4.736000,4.686000,-10.345000,-1.540000,-3.100000,0.200000,2.990000,2.790000,1621685610583801311
850,36.000000,0.177397,120.000000,0.487895,157.680000,24.670000,4.000000,3.000000,-3.062000,5.392000,-16.683000,-1.570000,-3.180000,0.200000,2.990000,2.800000,1621685610603788204
851,36.000000,0.177397,120.000000,0.487895,158.470000,25.600000,4.000000,3.010000,5.075000,7.662000,-16.340000,-1.670000,-3.300000,0.220000,3.100000,2.830000,1621685610623800727
852,36.000000,0.177396,120.000000,0.487895,158.740000,25.170000,4.000000,3.010000,1.019000,3.741000,-8.169000,-1.710000,-3.350000,0.220000,3.100000,2.840000,1621685610643887200
853,36.000000,0.177395,120.000000,0.487895,159.530000,25.290000,4.000000,3.060000,2.405000,8.772000,-14.047000,-1.820000,-3.370000,0.240000,3.070000,2.870000,1621685610663814799
854,36.000000,0.177395,120.000000,0.487895,159.800000,25.640000,4.000000,3.060000,6.888000,4.582000,-17.778000,-1.850000,-3.490000,0.240000,3.130000,2.880000,1621685610683916503
855,36.000000,0.177394,120.000000,0.487895,160.620000,26.150000,4.000000,3.110000,-1.715000,0.779000,-13.107000,-1.920000,-3.430000,0.240000,3.090000,2.890000,1621685610703900420
856,36.000000,0.177394,120.000000,0.487895,160.900000,26.410000,4.000000,3.110000,1.413000,11.611000,-11.746000,-1.920000,-3.470000,0.260000,3.110000,2.900000,1621685610726013750
857,36.000000,0.177393,120.000000,0.487895,161.730000,26.080000,4.000000,3.110000,-8.196000,2.434000,-11.050000,-1.900000,-3.460000,0.260000,3.120000,2.930000,1621685610761269016
858,36.000000,0.177393,120.000000,0.487895,162.010000,26.350000,4.000000,3.090000,-3.549000,-10.088000,-5.752000,-1.900000,-3.400000,0.280000,3.040000,2.950000,1621685610765589408
859,36.000000,0.177392,120.000000,0.487895,162.580000,27.530000,4.000000,3.090000,-4.586000,-0.055000,-3.500000,-1.880000,-3.330000,0.280000,3.020000,2.970000,1621685610785089314
860,36.000000,0.177392,120.000000,0.487895,163.160000,27.400000,4.000000,3.090000,6.374000,15.326000,-0.620000,-1.860000,-3.240000,0.280000,3.100000,2.980000,1621685610805249703
861,36.000000,0.177391,120.000000,0.487895,164.030000,27.640000,4.000000,3.120000,2.478000,-0.969000,-11.710000,-1.840000,-3.280000,0.300000,3.120000,3.020000,1621685610825092922
862,36.000000,0.177391,120.000000,0.487895,164.320000,27.680000,4.000000,3.120000,-0.738000,6.385000,-6.161000,-1.830000,-3.240000,0.300000,3.120000,3.030000,1621685610847603451
863,36.000000,0.177390,120.000000,0.487895,165.210000,28.990000,4.000000,3.060000,2.655000,3.645000,-9.413000,-1.880000,-3.310000,0.310000,3.130000,3.050000,1621685610866237441
864,36.000000,0.177389,120.000000,0.487895,165.830000,29.020000,4.000000,3.060000,-3.690000,6.028000,-13.297000,-1.910000,-3.340000,0.310000,3.080000,3.060000,1621685610883679066
865,36.000000,0.177389,120.000000,0.487895,166.450000,29.450000,4.000000,3.110000,-2.481000,-2.361000,-12.066000,-2.000000,-3.290000,0.340000,3.070000,3.080000,1621685610903529037
866,36.000000,0.177388,120.000000,0.487895,167.080000,29.860000,4.000000,3.110000,-0.514000,-4.965000,-7.231000,-2.030000,-3.260000,0.340000,3.080000,3.090000,1621685610925650239
867,36.000000,0.177388,120.000000,0.487895,167.710000,30.120000,4.000000,3.110000,0.783000,0.340000,-15.470000,-2.120000,-3.230000,0.340000,3.100000,3.140000,1621685610943521222
868,36.000000,0.177387,120.000000,0.487895,168.350000,30.730000,4.000000,3.060000,0.835000,11.226000,-7.742000,-2.150000,-3.220000,0.350000,3.100000,3.150000,1621685610965931563
869,36.000000,0.177387,120.000000,0.487895,168.680000,30.960000,4.000000,3.060000,-3.379000,9.197000,-3.823000,-2.140000,-3.220000,0.350000,3.060000,3.180000,1621685610983625785
870,36.000000,0.177386,120.000000,0.487894,169.660000,31.000000,4.000000,3.130000,-3.133000,-5.861000,-7.189000,-2.160000,-3.140000,0.350000,3.010000,3.210000,1621685611003642693
871,36.000000,0.177386,120.000000,0.487894,169.990000,31.420000,4.000000,3.130000,-5.297000,6.222000,-3.249000,-2.180000,-3.070000,0.370000,2.940000,3.250000,1621685611023691436
872,36.000000,0.177385,120.000000,0.487894,170.980000,30.950000,4.000000,3.130000,3.019000,12.517000,-4.997000,-2.240000,-3.050000,0.370000,2.970000,3.300000,1621685611043617561
873,36.000000,0.177385,120.000000,0.487894,171.310000,31.540000,4.000000,3.140000,0.604000,3.505000,-15.537000,-2.300000,-3.200000,0.370000,3.030000,3.370000,1621685611066492744
874,36.000000,0.177383,120.000000,0.487894,172.660000,31.410000,4.000000,3.140000,-1.193000,4.093000,-19.912000,-2.420000,-3.290000,0.370000,3.120000,3.480000,1621685611090682463
875,36.000000,0.177383,120.000000,0.487894,172.660000,31.410000,4.000000,3.140000,-1.193000,4.093000,-19.912000,-2.420000,-3.290000,0.370000,3.120000,3.480000,1621685611104577774
876,36.000000,0.177383,120.000000,0.487893,173.660000,31.560000,4.000000,3.160000,-2.142000,1.397000,-10.283000,-2.520000,-3.420000,0.380000,3.230000,3.550000,1621685611124645908
877,36.000000,0.177382,120.000000,0.487893,174.000000,31.430000,4.000000,3.160000,1.170000,0.498000,-7.699000,-2.550000,-3.390000,0.380000,3.200000,3.570000,1621685611144775897
878,36.000000,0.177381,120.000000,0.487893,175.000000,31.450000,4.000000,3.250000,1.936000,7.294000,-5.813000,-2.660000,-3.450000,0.390000,3.220000,3.600000,1621685611164593386
879,36.000000,0.177381,120.000000,0.487893,175.340000,31.040000,4.000000,3.250000,0.840000,3.898000,-9.371000,-2.700000,-3.400000,0.390000,3.250000,3.610000,1621685611184634674
880,36.000000,0.177380,120.000000,0.487892,176.330000,31.320000,4.000000,3.230000,11.778000,0.826000,-19.500000,-2.770000,-3.560000,0.390000,3.310000,3.660000,1621685611204785078
881,36.000000,0.177380,120.000000,0.487892,176.670000,31.250000,4.000000,3.230000,4.779000,14.076000,-14.657000,-2.760000,-3.690000,0.380000,3.390000,3.670000,1621685611224643173
882,36.000000,0.177379,120.000000,0.487892,177.980000,30.690000,4.000000,3.230000,-4.190000,-7.414000,-10.310000,-2.750000,-3.580000,0.380000,3.220000,3.680000,1621685611262103237
883,36.000000,0.177379,120.000000,0.487892,177.980000,30.690000,4.000000,3.230000,-4.190000,-7.414000,-10.310000,-2.750000,-3.580000,0.380000,3.220000,3.680000,1621685611264030163
884,36.000000,0.177378,120.000000,0.487892,178.960000,30.810000,4.000000,3.230000,1.249000,0.366000,-12.222000,-2.740000,-3.480000,0.380000,3.220000,3.660000,1621685611284704448
885,36.000000,0.177378,120.000000,0.487892,179.290000,31.380000,4.000000,3.130000,0.838000,10.219000,-9.244000,-2.740000,-3.480000,0.370000,3.220000,3.650000,1621685611303993864
886,36.000000,0.177377,120.000000,0.487891,180.290000,31.150000,4.000000,3.130000,-1.430000,6.931000,-10.890000,-2.720000,-3.450000,0.370000,3.170000,3.640000,1621685611324051631
887,36.000000,0.177377,120.000000,0.487891,180.620000,31.260000,4.000000,3.130000,0.485000,8.649000,-15.053000,-2.710000,-3.500000,0.370000,3.170000,3.640000,1621685611344103159
888,36.000000,0.177376,120.000000,0.487891,181.610000,31.560000,4.000000,3.120000,2.766000,7.461000,-7.134000,-2.680000,-3.590000,0.370000,3.230000,3.680000,1621685611364107393
889,36.000000,0.177375,120.000000,0.487891,182.270000,31.020000,4.000000,3.120000,0.280000,2.348000,-2.920000,-2.670000,-3.520000,0.370000,3.210000,3.700000,1621685611384111690
890,36.000000,0.177375,120.000000,0.487890,182.920000,31.400000,4.000000,3.140000,-1.624000,3.999000,-8.059000,-2.680000,-3.460000,0.370000,3.140000,3.740000,1621685611404098196
